CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.997533,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,-1,0,-1,74.3636,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.831343,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,-1,0,-1,74.3636,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.832061,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,-1,0,-1,74.3636,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.832804,0,-1,69,-1,20,46.8333,0.0180911,0,-1,57.4545,-1,11,78.75,-1,0,-1,74.3636,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0232514,0,-1,57.4545,-1,11,78.75,-1,0,-1,74.3636,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.844568,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,0.0441018,0,-1,74.3636,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.725447,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,0.0358342,0,-1,74.3636,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,11,78.75,1,0,-1,74.3636,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,0.0681906,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,12,51.25,0.507331,1,-1,72.0909,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,0.990022,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0232456,0,-1,57.4545,-1,12,51.25,-1,0,-1,72.0909,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.497717,0,-1,57.4545,-1,12,51.25,-1,0,-1,72.0909,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,12,51.25,-1,0,-1,72.0909,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,12,51.25,1,0,-1,72.0909,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0212384,0,-1,57.4545,-1,12,51.25,1,0,-1,72.0909,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,1,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.266307,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.85236,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.830332,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0325906,0,-1,69,-1,18,65.7143,0.0409258,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.851201,0,-1,69,-1,20,46.8333,0.230234,0,-1,57.4545,-1,13,21.75,0.191163,0,-1,69,-1,18,65.7143,0.9986,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.846566,0,-1,69,-1,20,46.8333,0.0195377,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.852204,0,-1,69,-1,20,46.8333,0.0212538,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,0.684444,53.2727,0.7,18,25.5,-1,0,0.83,69,1,20,46.8333,1,0,0.764444,57.4545,0.9,13,21.75,-1,0,0.875556,69,1,18,65.7143,-1,0,0.833333,66.6364,0.9,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.847885,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.625413,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0180624,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,0.978621,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.546888,0,-1,57.4545,-1,13,21.75,0.165284,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.281239,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.165223,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.019546,0,-1,57.4545,-1,13,21.75,0.165223,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.187334,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.843492,0,-1,69,-1,20,46.8333,0.0180691,0,-1,57.4545,-1,13,21.75,0.165162,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.999984,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,0.164905,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.844737,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.847907,0,-1,69,-1,20,46.8333,0.123361,0,-1,57.4545,-1,13,21.75,0.0479183,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.844784,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0283248,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
20,39.125,0.0561759,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.164755,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,0.992072,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0283197,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,1,0,-1,53.2727,-1,18,25.5,0.84471,0,-1,69,-1,20,46.8333,0.116068,0,-1,57.4545,-1,13,21.75,0.157865,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,-1,0,-1,53.2727,-1,18,25.5,0.846118,0,-1,69,-1,20,46.8333,0.116004,0,-1,57.4545,-1,13,21.75,0.115977,0,-1,69,-1,18,65.7143,-1,0,-1,66.6364,-1,
20,39.125,0.994569,0,-1,53.2727,-1,18,25.5,0.845331,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,18,65.7143,1,0,-1,66.6364,-1,
21,32.75,0.994689,1,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,19,48,-1,1,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.11588,0,-1,69,-1,19,48,-1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.116004,0,-1,57.4545,-1,13,21.75,0.115771,0,-1,69,-1,19,48,-1,0,-1,62.5455,-1,
21,32.75,0.0521169,0,-1,53.2727,-1,18,25.5,0.639077,0,-1,69,-1,20,46.8333,0.116001,0,-1,57.4545,-1,13,21.75,0.115719,0,-1,69,-1,20,38.8571,1,1,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.84354,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,13,21.75,0.115738,0,-1,69,-1,20,38.8571,-1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.336148,0,-1,69,-1,20,46.8333,0.116013,0,-1,57.4545,-1,13,21.75,0.115706,0,-1,69,-1,21,34.7143,1,1,-1,62.5455,-1,
21,32.75,0.979189,0,-1,53.2727,-1,18,25.5,0.841776,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.115652,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.845333,0,-1,69,-1,20,46.8333,0.093066,0,-1,57.4545,-1,13,21.75,0.115639,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,0.992206,0,-1,53.2727,-1,18,25.5,0.906445,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0478946,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,-1,0,0.684444,53.2727,0.7,18,25.5,-1,0,0.83,69,1,20,46.8333,-1,0,0.764444,57.4545,0.9,13,21.75,0.115728,0,0.875556,69,1,21,34.7143,1,0,0.802222,62.5455,0.9,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0877053,0,-1,57.4545,-1,13,21.75,0.115704,0,-1,69,-1,21,34.7143,0.999857,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0167975,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0887721,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0881679,0,-1,57.4545,-1,13,21.75,0.115695,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0928949,0,-1,57.4545,-1,13,21.75,0.115671,0,-1,69,-1,21,34.7143,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.115695,0,-1,69,-1,21,34.7143,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.849503,0,-1,69,-1,20,46.8333,0.0877619,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,21,34.7143,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.999991,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.11556,0,-1,69,-1,21,34.7143,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.850659,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.115461,0,-1,69,-1,21,34.7143,0.0317711,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.999998,0,-1,69,-1,20,46.8333,0.0876202,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,22,32.7143,0.999908,1,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0878246,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,0.999941,1,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0411219,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.848863,0,-1,69,-1,20,46.8333,0.0877033,0,-1,57.4545,-1,13,21.75,0.115432,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.678124,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.849612,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.999993,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.437181,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0875673,0,-1,57.4545,-1,13,21.75,0.087467,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.851564,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.853186,0,-1,69,-1,20,46.8333,0.0876284,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,0.0719959,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.087536,0,-1,57.4545,-1,13,21.75,0.0875245,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.999994,0,-1,69,-1,20,46.8333,0.0876229,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
21,32.75,0.978392,0,-1,53.2727,-1,18,25.5,0.848149,0,-1,69,-1,20,46.8333,0.0875967,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,0.999245,0,-1,62.5455,-1,
21,32.75,1,0,-1,53.2727,-1,18,25.5,0.850392,0,-1,69,-1,20,46.8333,0.0874876,0,-1,57.4545,-1,13,21.75,0.0874319,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.850002,0,-1,69,-1,20,46.8333,0.0875666,0,-1,57.4545,-1,13,21.75,0.0874243,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0875275,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
21,32.75,-1,0,-1,53.2727,-1,18,25.5,0.852415,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,0.995297,1,0.678889,53.2727,0.7,18,25.5,-1,0,0.83,69,1,20,46.8333,-1,0,0.764444,57.4545,0.9,13,21.75,-1,0,0.875556,69,1,23,32.5714,1,0,0.798889,62.5455,0.9,
22,29.625,0.0647556,0,-1,53.2727,-1,18,25.5,0.850389,0,-1,69,-1,20,46.8333,0.0874604,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.848013,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.853932,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.999997,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.087387,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,-1,0,-1,53.2727,-1,18,25.5,0.84731,0,-1,69,-1,20,46.8333,0.0874543,0,-1,57.4545,-1,13,21.75,0.0873711,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
22,29.625,0.0509346,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.025552,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.848772,0,-1,69,-1,20,46.8333,0.0584637,0,-1,57.4545,-1,13,21.75,0.0874118,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.850777,0,-1,69,-1,20,46.8333,0.0874254,0,-1,57.4545,-1,13,21.75,0.0873709,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,-1,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,1,0,-1,62.5455,-1,
22,29.625,1,0,-1,53.2727,-1,18,25.5,0.850669,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,13,21.75,0.0872625,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
22,29.625,0.978843,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0874441,0,-1,57.4545,-1,13,21.75,-1,0,-1,69,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,0.999892,1,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,0.0790231,0,-1,57.4545,-1,14,47.6,0.0873003,1,-1,64.8182,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,0.0482016,0,-1,53.2727,-1,18,25.5,0.849433,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,14,47.6,0.760346,0,-1,64.8182,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.999998,0,-1,69,-1,20,46.8333,0.0725251,0,-1,57.4545,-1,14,47.6,-1,0,-1,64.8182,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,-1,0,-1,53.2727,-1,18,25.5,0.849415,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,14,47.6,0.0358384,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.0407389,0,-1,53.2727,-1,18,25.5,0.849983,0,-1,69,-1,20,46.8333,0.0587201,0,-1,57.4545,-1,14,47.6,0.970424,0,-1,64.8182,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,0.983337,0,-1,53.2727,-1,18,25.5,0.999999,0,-1,69,-1,20,46.8333,0.0587181,0,-1,57.4545,-1,14,47.6,-1,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.851343,0,-1,69,-1,20,46.8333,0.072881,0,-1,57.4545,-1,14,47.6,0.0873288,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.608299,0,-1,53.2727,-1,18,25.5,0.847958,0,-1,69,-1,20,46.8333,0.0720298,0,-1,57.4545,-1,14,47.6,0.0231735,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.999863,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,14,47.6,0.0357775,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,-1,0,-1,53.2727,-1,18,25.5,0.852807,0,-1,69,-1,20,46.8333,0.0627283,0,-1,57.4545,-1,14,47.6,0.891666,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.983113,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0231777,0,-1,57.4545,-1,14,47.6,-1,0,-1,64.8182,-1,23,32.5714,0.999251,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,14,47.6,0.0231115,0,-1,64.8182,-1,23,32.5714,0.999249,0,-1,62.5455,-1,
23,28.625,-1,0,-1,53.2727,-1,18,25.5,0.999999,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,14,47.6,0.29323,0,-1,64.8182,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,0.0504831,0,-1,53.2727,-1,18,25.5,0.851297,0,-1,69,-1,20,46.8333,0.0146335,0,-1,57.4545,-1,14,47.6,0.021136,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.986107,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,14,47.6,0.0735654,0,-1,64.8182,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.851272,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,0.157779,1,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,-1,0,-1,53.2727,-1,18,25.5,0.849526,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,-1,0,-1,64.1818,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,-1,0,0.676667,53.2727,0.7,18,25.5,-1,0,0.83,69,1,20,46.8333,-1,0,0.764444,57.4545,0.9,15,45.4,-1,0,0.864444,64.1818,1,23,32.5714,1,0,0.798889,62.5455,0.9,
23,28.625,0.620036,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,-1,0,-1,64.1818,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.84726,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,15,45.4,-1,0,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,-1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,15,45.4,0.087375,0,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,-1,0,-1,69,-1,20,46.8333,0.0707839,0,-1,57.4545,-1,15,45.4,0.0873587,0,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.847974,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,-1,0,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.847875,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,0.0873932,0,-1,64.1818,-1,23,32.5714,-1,0,-1,62.5455,-1,
23,28.625,1,0,-1,53.2727,-1,18,25.5,0.847974,0,-1,69,-1,20,46.8333,1,0,-1,57.4545,-1,15,45.4,0.0873545,0,-1,64.1818,-1,23,32.5714,1,0,-1,62.5455,-1,
23,28.625,0.609584,0,-1,53.2727,-1,18,25.5,1,0,-1,69,-1,20,46.8333,-1,0,-1,57.4545,-1,15,45.4,0.0872968,0,-1,64.1818,-1,23,32.5714,-1,0,-1,62.5455,-1,
