CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,
22,27.2857,1,0,0.784444,61.1818,0.75,27,35.1429,1,0,0.874444,62.1818,1,30,18.5714,1,0,0.622222,43.0909,0.85,14,21,1,0,0.865556,69,1,29,13.25,1,0,0.767778,66.6364,0.85,
22,27.2857,1,0,-1,61.1818,-1,27,35.1429,0.367939,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
22,27.2857,1,0,-1,61.1818,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
22,27.2857,-1,0,-1,61.1818,-1,27,35.1429,0.632381,0,-1,62.1818,-1,30,18.5714,0.0110834,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.999294,0,-1,66.6364,-1,
22,27.2857,-1,0,-1,61.1818,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,0.999957,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
22,27.2857,1,0,-1,61.1818,-1,27,35.1429,0.632366,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.0282134,0,-1,66.6364,-1,
23,38.125,-1,1,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,-1,0,-1,55.9091,-1,27,35.1429,0.614634,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,1,0,-1,55.9091,-1,27,35.1429,0.928787,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,-1,0,-1,55.9091,-1,27,35.1429,0.624393,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,1,0,-1,55.9091,-1,27,35.1429,0.730572,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,0.154866,0,-1,55.9091,-1,27,35.1429,0.624393,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
23,38.125,1,0,-1,55.9091,-1,27,35.1429,0.98307,0,-1,62.1818,-1,30,18.5714,0.0481585,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,-1,0,-1,55.9091,-1,27,35.1429,0.395542,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
23,38.125,1,0,-1,55.9091,-1,27,35.1429,0.959531,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
23,38.125,1,0,-1,55.9091,-1,27,35.1429,0.999974,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,0.99636,1,-1,55.9091,-1,27,35.1429,0.999958,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,-1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.0254344,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.016755,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,0.997211,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.614115,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,0.343154,0,-1,55.9091,-1,27,35.1429,0.999553,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.391237,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,0.0482331,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.605048,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,0.585106,0,-1,62.1818,-1,30,18.5714,0.0122923,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.0876469,0,-1,62.1818,-1,30,18.5714,0.00877672,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,0.784444,55.9091,0.75,27,35.1429,0.999243,0,0.874444,62.1818,1,30,18.5714,0.0105364,0,0.622222,43.0909,0.85,14,21,-1,0,0.865556,69,1,29,13.25,1,0,0.767778,66.6364,0.85,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,-1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.995818,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.999972,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.0211763,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,0.999999,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,-1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,0.999961,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,27,35.1429,0.396706,0,-1,62.1818,-1,30,18.5714,0.00841504,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,1,0,-1,62.1818,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,27,35.1429,-1,0,-1,62.1818,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,0.999999,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,0.15275,0,-1,55.9091,-1,28,32.1429,1,1,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,0.999999,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,0.0481513,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.586833,0,-1,61.8182,-1,30,18.5714,0.0481594,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.0167272,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,0.574003,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.999435,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.015583,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,0.57923,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,0.574737,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.999946,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.0194686,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,0.0481561,0,-1,43.0909,-1,14,21,0.0156527,0,-1,69,-1,29,13.25,0.0155891,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,0.601372,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.999741,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,0.010029,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.581899,0,-1,61.8182,-1,30,18.5714,0.0284681,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,0.999963,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.581899,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,0.709856,0,-1,55.9091,-1,28,32.1429,0.423778,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,0.999848,0,-1,55.9091,-1,28,32.1429,0.999532,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,0.0230592,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.574507,0,-1,61.8182,-1,30,18.5714,0.0323031,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.999992,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,0.959486,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
24,48.2222,1,0,0.784444,55.9091,0.75,28,32.1429,-1,0,0.787778,61.8182,0.9,30,18.5714,1,0,0.622222,43.0909,0.85,14,21,-1,0,0.865556,69,1,29,13.25,-1,0,0.767778,66.6364,0.85,
24,48.2222,-1,0,-1,55.9091,-1,28,32.1429,-1,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
24,48.2222,1,0,-1,55.9091,-1,28,32.1429,-1,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
25,54.7,-1,1,-1,55.9091,-1,28,32.1429,0.999998,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
25,54.7,-1,0,-1,55.9091,-1,28,32.1429,0.999998,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.0137287,0,-1,66.6364,-1,
25,54.7,0.990377,0,-1,55.9091,-1,28,32.1429,-1,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
25,54.7,1,0,-1,55.9091,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
25,54.7,1,0,-1,55.9091,-1,28,32.1429,0.594969,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,-1,0,-1,66.6364,-1,
25,54.7,1,0,-1,55.9091,-1,28,32.1429,0.998999,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
25,54.7,-1,0,-1,55.9091,-1,28,32.1429,0.404675,0,-1,61.8182,-1,30,18.5714,0.0320181,0,-1,43.0909,-1,14,21,1,0,-1,69,-1,29,13.25,1,0,-1,66.6364,-1,
25,54.7,1,0,-1,55.9091,-1,28,32.1429,0.999994,0,-1,61.8182,-1,30,18.5714,0.00963646,0,-1,43.0909,-1,14,21,-1,0,-1,69,-1,29,13.25,0.0146161,0,-1,66.6364,-1,
26,60,-1,1,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,-1,1,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
26,60,-1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,0.00920939,0,-1,43.0909,-1,15,20.5,0.0616294,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
26,60,-1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,0.0117023,0,-1,43.0909,-1,15,20.5,0.955514,0,-1,68.8182,-1,29,13.25,-1,0,-1,66.6364,-1,
26,60,1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,0.999458,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
27,54.2727,0.999658,1,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,0.00878912,0,-1,43.0909,-1,15,20.5,0.999994,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
27,54.2727,0.930449,0,-1,50.5455,-1,28,32.1429,0.580252,0,-1,61.8182,-1,30,18.5714,0.0318205,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
27,54.2727,0.996721,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,29,13.25,0.998576,0,-1,66.6364,-1,
27,54.2727,0.760128,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
27,54.2727,0.944625,0,-1,50.5455,-1,28,32.1429,0.999949,0,-1,61.8182,-1,30,18.5714,0.009184,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,29,13.25,1,0,-1,66.6364,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,30,26.7778,1,1,-1,66.6364,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.58043,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,30,26.7778,1,0,-1,66.6364,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,15,20.5,0.99998,0,-1,68.8182,-1,30,26.7778,1,0,-1,66.6364,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.396653,0,-1,61.8182,-1,30,18.5714,0.999976,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,30,26.7778,1,0,-1,66.6364,-1,
27,54.2727,0.266279,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,31,16.1111,1,1,-1,66.6364,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999999,0,-1,61.8182,-1,30,18.5714,0.0319581,0,-1,43.0909,-1,15,20.5,0.99998,0,-1,68.8182,-1,31,16.1111,1,0,-1,66.6364,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,0.844255,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,31,16.1111,1,0,-1,66.6364,-1,
27,54.2727,0.97574,0,-1,50.5455,-1,28,32.1429,0.999988,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,31,16.1111,1,0,-1,66.6364,-1,
27,54.2727,0.999999,0,-1,50.5455,-1,28,32.1429,0.99944,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,1,0,-1,68.8182,-1,31,16.1111,1,0,-1,66.6364,-1,
27,54.2727,0.990077,0,-1,50.5455,-1,28,32.1429,0.999997,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,31,16.1111,1,0,-1,66.6364,-1,
27,54.2727,0.263655,0,0.784444,50.5455,0.75,28,32.1429,-1,0,0.787778,61.8182,0.9,30,18.5714,1,0,0.622222,43.0909,0.85,15,20.5,0.999999,0,0.851111,68.8182,1,32,27.6,0.164296,1,0.767778,61.9091,0.85,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999406,0,-1,61.8182,-1,30,18.5714,1,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,32,27.6,0.478528,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,30,18.5714,0.0482492,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,32,27.6,0.98649,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.580553,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,32,27.6,-1,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.580368,0,-1,61.8182,-1,30,18.5714,-1,0,-1,43.0909,-1,15,20.5,0.999999,0,-1,68.8182,-1,32,27.6,0.989211,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999997,0,-1,61.8182,-1,30,18.5714,0.00881237,0,-1,43.0909,-1,15,20.5,0.99998,0,-1,68.8182,-1,32,27.6,0.164813,0,-1,61.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,30,18.5714,0.00815064,0,-1,43.0909,-1,15,20.5,-1,0,-1,68.8182,-1,32,27.6,1,0,-1,61.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,0.99999,0,-1,61.8182,-1,31,18.2857,0.959441,1,-1,42.9091,-1,15,20.5,0.99998,0,-1,68.8182,-1,32,27.6,0.164482,0,-1,61.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,0.999996,0,-1,61.8182,-1,31,18.2857,0.0754545,0,-1,42.9091,-1,15,20.5,1,0,-1,68.8182,-1,32,27.6,0.995023,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,31,18.2857,0.0492094,0,-1,42.9091,-1,15,20.5,-1,0,-1,68.8182,-1,32,27.6,1,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.397162,0,-1,61.8182,-1,31,18.2857,0.0513853,0,-1,42.9091,-1,15,20.5,0.999981,0,-1,68.8182,-1,32,27.6,0.115713,0,-1,61.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999439,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,15,20.5,1,0,-1,68.8182,-1,33,24.9,1,1,-1,61.9091,-1,
27,54.2727,0.974774,0,-1,50.5455,-1,28,32.1429,0.999993,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,15,20.5,0.999981,0,-1,68.8182,-1,34,23.5,0.227659,1,-1,60.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,31,18.2857,0.00841552,0,-1,42.9091,-1,16,15.75,-1,1,-1,68,-1,34,23.5,0.563846,0,-1,60.9091,-1,
27,54.2727,0.977686,0,-1,50.5455,-1,28,32.1429,0.397144,0,-1,61.8182,-1,31,18.2857,0.00778717,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,0.115457,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999992,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,1,0,-1,68,-1,34,23.5,0.01804,0,-1,60.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,0.999981,0,-1,68,-1,34,23.5,1,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.580034,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,0.0871513,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,0.998596,0,-1,60.9091,-1,
27,54.2727,0.979925,0,-1,50.5455,-1,28,32.1429,0.580022,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,-1,0,-1,60.9091,-1,
27,54.2727,0.718852,0,-1,50.5455,-1,28,32.1429,0.999995,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,1,0,-1,68,-1,34,23.5,0.114993,0,-1,60.9091,-1,
27,54.2727,0.981621,0,-1,50.5455,-1,28,32.1429,0.573438,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,-1,0,-1,60.9091,-1,
27,54.2727,0.710583,0,-1,50.5455,-1,28,32.1429,0.410047,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,1,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,1,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,0.0152862,0,-1,68,-1,34,23.5,0.0871758,0,-1,60.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,0.593649,0,-1,61.8182,-1,31,18.2857,0.0414099,0,-1,42.9091,-1,16,15.75,0.79498,0,-1,68,-1,34,23.5,1,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.99962,0,-1,61.8182,-1,31,18.2857,0.0413649,0,-1,42.9091,-1,16,15.75,0.95591,0,-1,68,-1,34,23.5,-1,0,-1,60.9091,-1,
27,54.2727,-1,0,-1,50.5455,-1,28,32.1429,0.999996,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,1,0,-1,68,-1,34,23.5,1,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,1,0,-1,68,-1,34,23.5,-1,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,-1,0,-1,61.8182,-1,31,18.2857,-1,0,-1,42.9091,-1,16,15.75,0.999999,0,-1,68,-1,34,23.5,0.10486,0,-1,60.9091,-1,
27,54.2727,1,0,-1,50.5455,-1,28,32.1429,0.999996,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,0.999999,0,-1,68,-1,34,23.5,-1,0,-1,60.9091,-1,
27,54.2727,1,0,0.784444,50.5455,0.75,28,32.1429,0.999997,0,0.787778,61.8182,0.9,31,18.2857,1,0,0.593333,42.9091,0.8,16,15.75,-1,0,0.826667,68,1,34,23.5,0.0917017,0,0.688889,60.9091,0.75,
28,48.8182,-1,1,-1,50.5455,-1,28,32.1429,0.753954,0,-1,61.8182,-1,31,18.2857,1,0,-1,42.9091,-1,16,15.75,-1,0,-1,68,-1,34,23.5,0.115233,0,-1,60.9091,-1,
