CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
19,13.5,0.761114,1,0.5225,4.57143,0.789474,16,14.8571,-1,1,0.56,4.57143,0.789474,20,15,0.91342,1,0.71,5,1,13,6.4,0.905181,0,0.4375,16.7143,0.631579,31,7.8,0.974243,0,0.36,16.8571,0.789474,20,10.8571,-1,0,0.7825,3.85714,1,12,25,0.926587,0,0.4175,18.7143,0.526316,19,6,-1,0,0.93,30.4286,1,18,22.7143,-1,1,0.655,3.57143,0.947368,21,7.57143,0.271137,1,0.22,1.71429,0.315789,
19,13.5,0.620512,0,-1,4.57143,-1,17,14,-1,1,-1,4.14286,-1,20,15,0.958899,0,-1,5,-1,13,6.4,0.735345,0,-1,16.7143,-1,31,7.8,0.986088,0,-1,16.8571,-1,20,10.8571,-1,0,-1,3.85714,-1,12,25,0.97738,0,-1,18.7143,-1,19,6,0.019307,0,-1,30.4286,-1,19,19.2857,-1,1,-1,3.57143,-1,21,7.57143,-1,0,-1,1.71429,-1,
19,13.5,0.385065,0,-1,4.57143,-1,17,14,-1,0,-1,4.14286,-1,20,15,0.020466,0,-1,5,-1,13,6.4,0.858398,0,-1,16.7143,-1,31,7.8,0.991476,0,-1,16.8571,-1,20,10.8571,-1,0,-1,3.85714,-1,12,25,0.919093,0,-1,18.7143,-1,19,6,-1,0,-1,30.4286,-1,20,18.7143,-1,1,-1,3.57143,-1,21,7.57143,-1,0,-1,1.71429,-1,
20,13.5,0.819889,1,-1,4.57143,-1,17,14,0.207821,0,-1,4.14286,-1,20,15,0.980124,0,-1,5,-1,13,6.4,0.784809,0,-1,16.7143,-1,31,7.8,0.299612,0,-1,16.8571,-1,20,10.8571,0.462889,0,-1,3.85714,-1,12,25,0.965638,0,-1,18.7143,-1,19,6,-1,0,-1,30.4286,-1,20,18.7143,0.757702,0,-1,3.57143,-1,21,7.57143,-1,0,-1,1.71429,-1,
21,13.5,0.821835,1,-1,4.57143,-1,17,14,0.920404,0,-1,4.14286,-1,20,15,-1,0,-1,5,-1,13,6.4,-1,0,-1,16.7143,-1,31,7.8,0.134806,0,-1,16.8571,-1,20,10.8571,0.941086,0,-1,3.85714,-1,12,25,0.988294,0,-1,18.7143,-1,19,6,-1,0,-1,30.4286,-1,21,18.1429,0.640588,1,-1,3.57143,-1,21,7.57143,0.680453,0,-1,1.71429,-1,
21,13.5,0.336078,0,0.5225,4.57143,0.789474,17,14,-1,0,0.51,4.14286,0.842105,21,8.83333,-1,1,0.615,3.14286,1,13,6.4,0.586745,0,0.4375,16.7143,0.631579,32,7.8,0.865173,1,0.36,16.8571,0.789474,20,10.8571,0.348615,0,0.7825,3.85714,1,12,25,-1,0,0.4175,18.7143,0.526316,19,6,0.019307,0,0.93,30.4286,1,21,18.1429,0.261846,0,0.63,3.57143,1,21,7.57143,0.277638,0,0.22,1.71429,0.315789,
22,13.3333,0.69055,1,-1,4.42857,-1,17,14,-1,0,-1,4.14286,-1,22,8.4,0.9786,1,-1,4.28571,-1,13,6.4,0.811057,0,-1,16.7143,-1,32,7.8,0.886905,0,-1,16.8571,-1,20,10.8571,0.955574,0,-1,3.85714,-1,12,25,-1,0,-1,18.7143,-1,19,6,0.019307,0,-1,30.4286,-1,21,18.1429,0.806361,0,-1,3.57143,-1,22,11.5,0.172948,1,-1,1.71429,-1,
22,13.3333,0.855111,0,-1,4.42857,-1,17,14,0.908158,0,-1,4.14286,-1,22,8.4,0.337461,0,-1,4.28571,-1,13,6.4,0.544303,0,-1,16.7143,-1,32,7.8,0.921139,0,-1,16.8571,-1,20,10.8571,-1,0,-1,3.85714,-1,12,25,0.963659,0,-1,18.7143,-1,19,6,-1,0,-1,30.4286,-1,22,17,0.702526,1,-1,3.14286,-1,23,8,0.596028,1,-1,1.57143,-1,
22,13.3333,0.348956,0,-1,4.42857,-1,17,14,-1,0,-1,4.14286,-1,22,8.4,0.976676,0,-1,4.28571,-1,14,6.4,0.842623,1,-1,16.7143,-1,32,7.8,0.188283,0,-1,16.8571,-1,20,10.8571,0.566207,0,-1,3.85714,-1,12,25,0.962597,0,-1,18.7143,-1,19,6,0.799211,0,-1,30.4286,-1,22,17,-1,0,-1,3.14286,-1,23,8,-1,0,-1,1.57143,-1,
22,13.3333,0.920433,0,-1,4.42857,-1,18,10.5714,-1,1,-1,3.85714,-1,22,8.4,-1,0,-1,4.28571,-1,14,6.4,-1,0,-1,16.7143,-1,32,7.8,0.971342,0,-1,16.8571,-1,21,10,0.852684,1,-1,3.14286,-1,12,25,0.962597,0,-1,18.7143,-1,20,6,0.818698,1,-1,30.4286,-1,22,17,0.355873,0,-1,3.14286,-1,24,7.375,0.410497,1,-1,1.28571,-1,
22,13.3333,0.337457,0,0.395,4.42857,0.473684,18,10.5714,0.993043,0,0.5075,3.85714,0.789474,22,8.4,-1,0,0.6275,4.28571,1,15,12.1667,-1,1,0.4375,4.57143,0.631579,32,7.8,-1,0,0.36,16.8571,0.789474,22,13.8571,0.883645,1,0.735,3.14286,1,12,25,-1,0,0.4175,18.7143,0.526316,21,15.75,-1,1,0.93,18.2857,1,22,17,0.835002,0,0.4475,3.14286,0.421053,24,7.375,0.83952,0,0.2125,1.28571,0.315789,
23,13.3333,0.935769,1,-1,4.42857,-1,18,10.5714,0.521815,0,-1,3.85714,-1,22,8.4,0.522396,0,-1,4.28571,-1,15,12.1667,0.388329,0,-1,4.57143,-1,32,7.8,0.889523,0,-1,16.8571,-1,22,13.8571,0.114718,0,-1,3.14286,-1,13,25,0.910311,1,-1,18.7143,-1,21,15.75,0.655399,0,-1,18.2857,-1,22,17,0.0794435,0,-1,3.14286,-1,24,7.375,-1,0,-1,1.28571,-1,
23,13.3333,-1,0,-1,4.42857,-1,18,10.5714,0.336546,0,-1,3.85714,-1,23,8.4,0.986583,1,-1,4.28571,-1,16,21.7143,0.906754,1,-1,6.42857,-1,32,7.8,0.771638,0,-1,16.8571,-1,22,13.8571,0.968873,0,-1,3.14286,-1,14,25,0.900137,1,-1,18.7143,-1,21,15.75,-1,0,-1,18.2857,-1,22,17,0.758024,0,-1,3.14286,-1,24,7.375,-1,0,-1,1.28571,-1,
23,13.3333,0.759964,0,-1,4.42857,-1,18,10.5714,0.920884,0,-1,3.85714,-1,23,8.4,-1,0,-1,4.28571,-1,16,21.7143,0.807428,0,-1,6.42857,-1,32,7.8,0.965562,0,-1,16.8571,-1,22,13.8571,-1,0,-1,3.14286,-1,15,25,0.913823,1,-1,18.7143,-1,21,15.75,-1,0,-1,18.2857,-1,22,17,-1,0,-1,3.14286,-1,24,7.375,-1,0,-1,1.28571,-1,
23,13.3333,0.16859,0,-1,4.42857,-1,18,10.5714,-1,0,-1,3.85714,-1,23,8.4,0.711106,0,-1,4.28571,-1,16,21.7143,0.827817,0,-1,6.42857,-1,32,7.8,0.0668215,0,-1,16.8571,-1,22,13.8571,0.908471,0,-1,3.14286,-1,16,24.6667,0.439898,1,-1,18.1429,-1,22,6.25,0.445175,1,-1,16.2857,-1,22,17,0.690413,0,-1,3.14286,-1,24,7.375,-1,0,-1,1.28571,-1,
23,13.3333,0.877537,0,0.395,4.42857,0.473684,18,10.5714,-1,0,0.5075,3.85714,0.789474,23,8.4,0.0277247,0,0.6275,4.28571,1,17,21.7143,0.779907,1,0.49,6.42857,0.736842,32,7.8,0.956007,0,0.36,16.8571,0.789474,22,13.8571,0.900182,0,0.735,3.14286,1,16,24.6667,0.997782,0,0.4025,18.1429,0.631579,23,14,-1,1,0.8725,16.2857,1,22,17,0.685978,0,0.4475,3.14286,0.421053,24,7.375,-1,0,0.2125,1.28571,0.315789,
23,13.3333,0.0175895,0,-1,4.42857,-1,18,10.5714,0.992809,0,-1,3.85714,-1,24,7,0.798808,1,-1,3.71429,-1,18,18.2857,-1,1,-1,5.28571,-1,32,7.8,0.0784295,0,-1,16.8571,-1,22,13.8571,0.167024,0,-1,3.14286,-1,16,24.6667,0.998861,0,-1,18.1429,-1,23,14,0.941267,0,-1,16.2857,-1,22,17,0.0216079,0,-1,3.14286,-1,24,7.375,-1,0,-1,1.28571,-1,
23,13.3333,0.180908,0,-1,4.42857,-1,18,10.5714,0.267077,0,-1,3.85714,-1,24,7,-1,0,-1,3.71429,-1,18,18.2857,0.84983,0,-1,5.28571,-1,32,7.8,0.995587,0,-1,16.8571,-1,22,13.8571,0.927526,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,23,14,0.972638,0,-1,16.2857,-1,23,14.4286,0.798911,1,-1,3.14286,-1,24,7.375,0.784524,0,-1,1.28571,-1,
23,13.3333,0.795417,0,-1,4.42857,-1,18,10.5714,0.33805,0,-1,3.85714,-1,24,7,0.270049,0,-1,3.71429,-1,18,18.2857,0.974812,0,-1,5.28571,-1,32,7.8,0.999942,0,-1,16.8571,-1,22,13.8571,0.941543,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,23,14,-1,0,-1,16.2857,-1,23,14.4286,-1,0,-1,3.14286,-1,24,7.375,0.874775,0,-1,1.28571,-1,
23,13.3333,0.0143691,0,-1,4.42857,-1,18,10.5714,0.986409,0,-1,3.85714,-1,25,5.6,0.74566,1,-1,2.28571,-1,18,18.2857,0.681285,0,-1,5.28571,-1,32,7.8,0.999979,0,-1,16.8571,-1,22,13.8571,0.93462,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,23,14,-1,0,-1,16.2857,-1,24,13.7143,0.869857,1,-1,3.14286,-1,25,7.125,0.824211,1,-1,1.14286,-1,
23,13.3333,0.180464,0,0.395,4.42857,0.473684,18,10.5714,-1,0,0.5075,3.85714,0.789474,25,5.6,0.280658,0,0.61,2.28571,1,18,18.2857,0.893545,0,0.49,5.28571,0.736842,32,7.8,0.872964,0,0.36,16.8571,0.789474,22,13.8571,-1,0,0.735,3.14286,1,16,24.6667,-1,0,0.4025,18.1429,0.631579,23,14,-1,0,0.8725,16.2857,1,24,13.7143,0.734114,0,0.4325,3.14286,0.736842,25,7.125,0.2636,0,0.2125,1.14286,0.315789,
24,13.3333,0.969601,1,-1,4.42857,-1,18,10.5714,-1,0,-1,3.85714,-1,25,5.6,0.879178,0,-1,2.28571,-1,18,18.2857,-1,0,-1,5.28571,-1,32,7.8,0.0855846,0,-1,16.8571,-1,22,13.8571,0.289756,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,24,13.6,0.89053,1,-1,16.2857,-1,24,13.7143,0.912815,0,-1,3.14286,-1,25,7.125,0.215029,0,-1,1.14286,-1,
24,13.3333,-1,0,-1,4.42857,-1,18,10.5714,0.891229,0,-1,3.85714,-1,25,5.6,0.19408,0,-1,2.28571,-1,18,18.2857,0.52659,0,-1,5.28571,-1,32,7.8,0.971336,0,-1,16.8571,-1,22,13.8571,0.945742,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,25,11.8,0.467985,1,-1,16.2857,-1,24,13.7143,0.930375,0,-1,3.14286,-1,25,7.125,0.213219,0,-1,1.14286,-1,
24,13.3333,-1,0,-1,4.42857,-1,18,10.5714,0.894152,0,-1,3.85714,-1,25,5.6,0.717645,0,-1,2.28571,-1,18,18.2857,0.836322,0,-1,5.28571,-1,32,7.8,0.999986,0,-1,16.8571,-1,22,13.8571,-1,0,-1,3.14286,-1,16,24.6667,0.999637,0,-1,18.1429,-1,25,11.8,0.897369,0,-1,16.2857,-1,24,13.7143,0.332532,0,-1,3.14286,-1,25,7.125,-1,0,-1,1.14286,-1,
24,13.3333,0.0259846,0,-1,4.42857,-1,18,10.5714,0.71795,0,-1,3.85714,-1,25,5.6,0.0777668,0,-1,2.28571,-1,18,18.2857,-1,0,-1,5.28571,-1,32,7.8,0.0732042,0,-1,16.8571,-1,22,13.8571,-1,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,25,11.8,0.952077,0,-1,16.2857,-1,24,13.7143,0.805123,0,-1,3.14286,-1,25,7.125,0.130798,0,-1,1.14286,-1,
25,13.3333,1,1,0.395,4.42857,0.631579,18,10.5714,0.989749,0,0.5075,3.85714,0.789474,25,5.6,0.741643,0,0.61,2.28571,1,18,18.2857,0.383102,0,0.49,5.28571,0.736842,32,7.8,0.999994,0,0.36,16.8571,0.789474,22,13.8571,0.0935601,0,0.735,3.14286,1,16,24.6667,-1,0,0.4025,18.1429,0.631579,25,11.8,0.88259,0,0.8725,16.2857,1,25,11.2857,-1,1,0.295,2.71429,0.368421,25,7.125,-1,0,0.2125,1.14286,0.315789,
25,13.3333,0.585671,0,-1,4.42857,-1,18,10.5714,-1,0,-1,3.85714,-1,25,5.6,0.883204,0,-1,2.28571,-1,19,9.85714,0.881972,1,-1,3.14286,-1,32,7.8,0.999994,0,-1,16.8571,-1,22,13.8571,0.695277,0,-1,3.14286,-1,16,24.6667,0.999948,0,-1,18.1429,-1,26,11.8,0.78315,1,-1,16.2857,-1,25,11.2857,0.980751,0,-1,2.71429,-1,25,7.125,-1,0,-1,1.14286,-1,
25,13.3333,0.0131146,0,-1,4.42857,-1,18,10.5714,0.942082,0,-1,3.85714,-1,25,5.6,-1,0,-1,2.28571,-1,19,9.85714,-1,0,-1,3.14286,-1,32,7.8,0.913342,0,-1,16.8571,-1,22,13.8571,0.838291,0,-1,3.14286,-1,16,24.6667,0.999982,0,-1,18.1429,-1,26,11.8,0.514132,0,-1,16.2857,-1,25,11.2857,-1,0,-1,2.71429,-1,25,7.125,0.109599,0,-1,1.14286,-1,
25,13.3333,0.839105,0,-1,4.42857,-1,18,10.5714,-1,0,-1,3.85714,-1,25,5.6,0.836793,0,-1,2.28571,-1,19,9.85714,0.949044,0,-1,3.14286,-1,32,7.8,0.984456,0,-1,16.8571,-1,22,13.8571,0.0787944,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,27,8.8,0.382086,1,-1,16.2857,-1,25,11.2857,0.987311,0,-1,2.71429,-1,26,6.875,0.0971312,1,-1,0.857143,-1,
25,13.3333,-1,0,-1,4.42857,-1,19,10.4286,0.875641,1,-1,3.71429,-1,26,5,0.716593,1,-1,1.71429,-1,19,9.85714,-1,0,-1,3.14286,-1,32,7.8,0.0716999,0,-1,16.8571,-1,22,13.8571,0.113298,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,27,8.8,-1,0,-1,16.2857,-1,25,11.2857,0.994633,0,-1,2.71429,-1,26,6.875,0.967842,0,-1,0.857143,-1,
26,13.3333,-1,1,0.395,4.42857,0.473684,19,10.4286,0.289227,0,0.5,3.71429,0.842105,26,5,0.0479753,0,0.6075,1.71429,1,19,9.85714,0.917565,0,0.4825,3.14286,0.684211,32,7.8,0.992846,0,0.36,16.8571,0.789474,22,13.8571,0.947809,0,0.735,3.14286,1,16,24.6667,0.99851,0,0.4025,18.1429,0.631579,27,8.8,0.83236,0,0.8725,16.2857,1,25,11.2857,0.451813,0,0.295,2.71429,0.368421,26,6.875,0.911913,0,0.175,0.857143,0.210526,
26,13.3333,0.539095,0,-1,4.42857,-1,19,10.4286,0.954303,0,-1,3.71429,-1,26,5,0.69375,0,-1,1.71429,-1,19,9.85714,-1,0,-1,3.14286,-1,32,7.8,0.945795,0,-1,16.8571,-1,22,13.8571,0.947809,0,-1,3.14286,-1,16,24.6667,0.999998,0,-1,18.1429,-1,27,8.8,0.927529,0,-1,16.2857,-1,25,11.2857,0.192184,0,-1,2.71429,-1,26,6.875,0.491944,0,-1,0.857143,-1,
26,13.3333,0.584127,0,-1,4.42857,-1,19,10.4286,0.190669,0,-1,3.71429,-1,26,5,-1,0,-1,1.71429,-1,19,9.85714,0.229211,0,-1,3.14286,-1,32,7.8,0.0644929,0,-1,16.8571,-1,22,13.8571,0.503901,0,-1,3.14286,-1,16,24.6667,0.999998,0,-1,18.1429,-1,28,8.8,0.925176,1,-1,16.2857,-1,25,11.2857,0.925109,0,-1,2.71429,-1,26,6.875,0.962902,0,-1,0.857143,-1,
26,13.3333,0.86381,0,-1,4.42857,-1,20,10.2857,0.998468,1,-1,3.57143,-1,26,5,-1,0,-1,1.71429,-1,19,9.85714,0.946888,0,-1,3.14286,-1,32,7.8,0.698254,0,-1,16.8571,-1,22,13.8571,0.826721,0,-1,3.14286,-1,16,24.6667,0.999344,0,-1,18.1429,-1,28,8.8,0.769614,0,-1,16.2857,-1,25,11.2857,0.81059,0,-1,2.71429,-1,26,6.875,0.97033,0,-1,0.857143,-1,
26,13.3333,0.177877,0,-1,4.42857,-1,20,10.2857,-1,0,-1,3.57143,-1,26,5,-1,0,-1,1.71429,-1,19,9.85714,0.791964,0,-1,3.14286,-1,32,7.8,0.994878,0,-1,16.8571,-1,22,13.8571,0.421836,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,29,8.8,0.976804,1,-1,16.2857,-1,25,11.2857,0.641852,0,-1,2.71429,-1,26,6.875,0.241761,0,-1,0.857143,-1,
27,13.3333,0.982653,1,0.395,4.42857,0.421053,20,10.2857,-1,0,0.5,3.57143,0.842105,26,5,-1,0,0.6075,1.71429,1,19,9.85714,0.73191,0,0.4825,3.14286,0.684211,32,7.8,0.0753015,0,0.36,16.8571,0.789474,22,13.8571,0.886354,0,0.735,3.14286,1,16,24.6667,-1,0,0.4025,18.1429,0.631579,29,8.8,0.674322,0,0.8725,16.2857,1,25,11.2857,0.999618,0,0.295,2.71429,0.368421,26,6.875,0.626896,0,0.175,0.857143,0.210526,
27,13.3333,0.717146,0,-1,4.42857,-1,20,10.2857,0.830514,0,-1,3.57143,-1,26,5,-1,0,-1,1.71429,-1,20,9.85714,0.911773,1,-1,3.14286,-1,32,7.8,0.999381,0,-1,16.8571,-1,22,13.8571,0.823907,0,-1,3.14286,-1,16,24.6667,0.896929,0,-1,18.1429,-1,29,8.8,0.636732,0,-1,16.2857,-1,25,11.2857,-1,0,-1,2.71429,-1,26,6.875,0.877862,0,-1,0.857143,-1,
27,13.3333,0.593827,0,-1,4.42857,-1,20,10.2857,0.968063,0,-1,3.57143,-1,26,5,0.041434,0,-1,1.71429,-1,20,9.85714,-1,0,-1,3.14286,-1,33,14.6667,-1,1,-1,5,-1,22,13.8571,0.835617,0,-1,3.14286,-1,16,24.6667,0.94494,0,-1,18.1429,-1,30,8.8,0.874833,1,-1,16.2857,-1,25,11.2857,0.999631,0,-1,2.71429,-1,26,6.875,0.235553,0,-1,0.857143,-1,
27,13.3333,0.176513,0,-1,4.42857,-1,20,10.2857,0.520676,0,-1,3.57143,-1,26,5,0.52292,0,-1,1.71429,-1,20,9.85714,0.770676,0,-1,3.14286,-1,33,14.6667,0.973665,0,-1,5,-1,22,13.8571,-1,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,30,8.8,0.642929,0,-1,16.2857,-1,25,11.2857,0.134758,0,-1,2.71429,-1,26,6.875,0.815552,0,-1,0.857143,-1,
28,13.3333,0.649829,1,-1,4.42857,-1,20,10.2857,0.944472,0,-1,3.57143,-1,26,5,0.249888,0,-1,1.71429,-1,20,9.85714,-1,0,-1,3.14286,-1,34,19.2857,-1,1,-1,5,-1,22,13.8571,0.805385,0,-1,3.14286,-1,16,24.6667,-1,0,-1,18.1429,-1,30,8.8,0.648066,0,-1,16.2857,-1,25,11.2857,0.667084,0,-1,2.71429,-1,26,6.875,-1,0,-1,0.857143,-1,
28,13.3333,0.692112,0,0.395,4.42857,0.473684,20,10.2857,-1,0,0.5,3.57143,0.842105,26,5,-1,0,0.6075,1.71429,1,20,9.85714,-1,0,0.4825,3.14286,0.684211,35,12.8571,-1,1,0.28,2.57143,0.736842,22,13.8571,0.674168,0,0.735,3.14286,1,16,24.6667,0.970938,0,0.4025,18.1429,0.631579,30,8.8,0.9543,0,0.8725,16.2857,1,25,11.2857,0.999972,0,0.295,2.71429,0.368421,26,6.875,0.911691,0,0.175,0.857143,0.210526,
29,13.3333,0.61624,1,-1,4.42857,-1,20,10.2857,0.952231,0,-1,3.57143,-1,26,5,-1,0,-1,1.71429,-1,20,9.85714,0.680966,0,-1,3.14286,-1,35,12.8571,0.811429,0,-1,2.57143,-1,22,13.8571,-1,0,-1,3.14286,-1,17,20.3333,-1,1,-1,18.1429,-1,31,8.8,0.802111,1,-1,16.2857,-1,25,11.2857,0.0163568,0,-1,2.71429,-1,26,6.875,0.0227888,0,-1,0.857143,-1,
29,13.3333,-1,0,-1,4.42857,-1,20,10.2857,-1,0,-1,3.57143,-1,26,5,0.151188,0,-1,1.71429,-1,20,9.85714,0.840769,0,-1,3.14286,-1,35,12.8571,0.981219,0,-1,2.57143,-1,22,13.8571,0.0881538,0,-1,3.14286,-1,17,20.3333,0.994159,0,-1,18.1429,-1,31,8.8,0.515438,0,-1,16.2857,-1,25,11.2857,0.999993,0,-1,2.71429,-1,26,6.875,0.901692,0,-1,0.857143,-1,
29,13.3333,-1,0,-1,4.42857,-1,20,10.2857,0.233065,0,-1,3.57143,-1,26,5,0.0205086,0,-1,1.71429,-1,20,9.85714,0.284039,0,-1,3.14286,-1,35,12.8571,0.920639,0,-1,2.57143,-1,22,13.8571,0.840065,0,-1,3.14286,-1,17,20.3333,-1,0,-1,18.1429,-1,31,8.8,0.484602,0,-1,16.2857,-1,25,11.2857,0.99995,0,-1,2.71429,-1,26,6.875,0.232201,0,-1,0.857143,-1,
29,13.3333,-1,0,-1,4.42857,-1,21,10,0.789767,1,-1,3.42857,-1,26,5,0.386025,0,-1,1.71429,-1,21,9.85714,0.935682,1,-1,3.14286,-1,35,12.8571,0.968086,0,-1,2.57143,-1,22,13.8571,-1,0,-1,3.14286,-1,17,20.3333,-1,0,-1,18.1429,-1,31,8.8,0.875104,0,-1,16.2857,-1,25,11.2857,0.0131292,0,-1,2.71429,-1,26,6.875,0.695022,0,-1,0.857143,-1,
29,13.3333,-1,0,0.395,4.42857,0.473684,21,10,0.952382,0,0.5,3.42857,0.789474,26,5,0.0392641,0,0.6075,1.71429,1,22,9.85714,0.777139,1,0.4825,3.14286,0.684211,35,12.8571,0.939012,0,0.28,2.57143,0.736842,23,9.42857,-1,1,0.725,2.71429,1,17,20.3333,-1,0,0.3975,18.1429,0.631579,32,8.8,0.940135,1,0.8725,16.2857,1,25,11.2857,0.999978,0,0.295,2.71429,0.368421,26,6.875,0.881532,0,0.175,0.857143,0.210526,
29,13.3333,0.0135937,0,-1,4.42857,-1,21,10,0.677306,0,-1,3.42857,-1,26,5,0.0203433,0,-1,1.71429,-1,22,9.85714,-1,0,-1,3.14286,-1,35,12.8571,0.671374,0,-1,2.57143,-1,24,9.42857,0.489079,1,-1,2.71429,-1,17,20.3333,-1,0,-1,18.1429,-1,32,8.8,0.461177,0,-1,16.2857,-1,25,11.2857,0.999978,0,-1,2.71429,-1,26,6.875,0.474663,0,-1,0.857143,-1,
30,13.3333,0.758028,1,-1,4.42857,-1,21,10,0.952508,0,-1,3.42857,-1,26,5,0.437582,0,-1,1.71429,-1,22,9.85714,0.52847,0,-1,3.14286,-1,35,12.8571,0.982334,0,-1,2.57143,-1,24,9.42857,0.751644,0,-1,2.71429,-1,18,14.5,0.998356,1,-1,16.4286,-1,33,8.8,0.909918,1,-1,16.2857,-1,25,11.2857,-1,0,-1,2.71429,-1,26,6.875,0.753069,0,-1,0.857143,-1,
30,13.3333,0.179733,0,-1,4.42857,-1,21,10,0.0191144,0,-1,3.42857,-1,26,5,0.0181634,0,-1,1.71429,-1,22,9.85714,0.329615,0,-1,3.14286,-1,35,12.8571,0.963242,0,-1,2.57143,-1,25,9.42857,0.595301,1,-1,2.71429,-1,18,14.5,0.977882,0,-1,16.4286,-1,33,8.8,0.5608,0,-1,16.2857,-1,26,6.42857,-1,1,-1,1.14286,-1,26,6.875,0.0242736,0,-1,0.857143,-1,
30,13.3333,0.808383,0,-1,4.42857,-1,21,10,0.28494,0,-1,3.42857,-1,26,5,0.428919,0,-1,1.71429,-1,22,9.85714,0.543224,0,-1,3.14286,-1,35,12.8571,-1,0,-1,2.57143,-1,25,9.42857,0.175129,0,-1,2.71429,-1,18,14.5,0.502401,0,-1,16.4286,-1,34,8.8,0.754071,1,-1,16.2857,-1,27,6.14286,0.855761,1,-1,1.14286,-1,26,6.875,0.0242736,0,-1,0.857143,-1,
30,13.3333,-1,0,0.395,4.42857,0.368421,22,6,0.702034,1,0.405,1.42857,0.736842,26,5,0.428919,0,0.6075,1.71429,1,22,9.85714,-1,0,0.4825,3.14286,0.684211,35,12.8571,0.378618,0,0.28,2.57143,0.736842,25,9.42857,0.812832,0,0.725,2.71429,1,19,9,0.294472,1,0.3025,16,0.578947,34,8.8,0.284386,0,0.8725,16.2857,1,28,6.14286,-1,1,0.2475,1.14286,0.368421,26,6.875,0.812613,0,0.175,0.857143,0.210526,
30,13.3333,0.79063,0,-1,4.42857,-1,22,6,-1,0,-1,1.42857,-1,26,5,-1,0,-1,1.71429,-1,22,9.85714,-1,0,-1,3.14286,-1,35,12.8571,0.675341,0,-1,2.57143,-1,25,9.42857,0.780887,0,-1,2.71429,-1,19,9,0.927083,0,-1,16,-1,34,8.8,0.454562,0,-1,16.2857,-1,28,6.14286,0.983742,0,-1,1.14286,-1,26,6.875,0.987014,0,-1,0.857143,-1,
30,13.3333,0.849439,0,-1,4.42857,-1,22,6,-1,0,-1,1.42857,-1,26,5,0.774388,0,-1,1.71429,-1,23,8.28571,-1,1,-1,2.14286,-1,35,12.8571,0.99929,0,-1,2.57143,-1,25,9.42857,-1,0,-1,2.71429,-1,19,9,-1,0,-1,16,-1,35,8.8,0.950294,1,-1,16.2857,-1,28,6.14286,0.970289,0,-1,1.14286,-1,26,6.875,0.706961,0,-1,0.857143,-1,
30,13.3333,0.167119,0,-1,4.42857,-1,22,6,0.999881,0,-1,1.42857,-1,26,5,0.21312,0,-1,1.71429,-1,23,8.28571,0.165753,0,-1,2.14286,-1,35,12.8571,0.969334,0,-1,2.57143,-1,26,9.42857,0.524475,1,-1,2.71429,-1,19,9,0.776556,0,-1,16,-1,35,8.8,0.075417,0,-1,16.2857,-1,28,6.14286,0.948024,0,-1,1.14286,-1,26,6.875,0.908246,0,-1,0.857143,-1,
30,13.3333,0.736035,0,-1,4.42857,-1,22,6,0.977962,0,-1,1.42857,-1,27,5,0.872145,1,-1,1.71429,-1,24,7.71429,0.285905,1,-1,2,-1,35,12.8571,0.222256,0,-1,2.57143,-1,27,9.42857,0.691013,1,-1,2.71429,-1,20,7.33333,-1,1,-1,15.5714,-1,35,8.8,0.893695,0,-1,16.2857,-1,28,6.14286,0.992803,0,-1,1.14286,-1,27,6.625,0.852072,1,-1,0.857143,-1,
