CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,0.56,1.42857,0.789474,23,5.375,-1,0,0.0275,0.285714,0,23,5.57143,-1,0,0.03,0.571429,0.105263,25,5.71429,-1,0,0.0175,0.571429,0.210526,28,6,-1,0,0.185,0.571429,0.315789,32,6.125,-1,0,0.03,0.714286,0.105263,22,5.83333,-1,0,0.0375,1.14286,0.263158,20,6.75,-1,0,0.015,0.428571,0,30,6,-1,0,0.0925,0.714286,0.526316,28,6,-1,0,0,0.428571,0.0526316,26,5.375,-1,0,0,0.428571,0.0526316,31,5.375,-1,0,0,0.428571,0.105263,22,5.42857,-1,0,0,0.428571,0.105263,27,5.42857,-1,0,0.1925,0.571429,0.263158,33,5.875,-1,0,0.045,0.428571,0.315789,28,5.42857,-1,0,0.0175,0.428571,0.210526,29,9.6,-1,0,0.1025,0.857143,0.105263,18,6,-1,0,0.2225,14.7143,0.473684,21,5.42857,-1,0,0.0175,0.428571,0.210526,25,5.33333,-1,0,0,0.285714,0.0526316,26,5.71429,-1,0,0.0325,0.571429,0.368421,30,5.22222,-1,0,0,0.428571,0.105263,26,8.125,-1,0,0.09,0.571429,0.105263,23,6.375,-1,0,0,0.428571,0,26,5.83333,-1,0,0.0375,1.14286,0.210526,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,28,6,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,32,6.125,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,0.56,1.42857,0.789474,23,5.375,-1,0,0.0275,0.285714,0,23,5.57143,-1,0,0.03,0.571429,0.105263,25,5.71429,-1,0,0.0175,0.571429,0.210526,29,5.875,-1,0,0.03,0.571429,0.315789,33,5.75,-1,0,0.03,0.714286,0.157895,22,5.83333,-1,0,0.0375,1.14286,0.263158,20,6.75,-1,0,0.015,0.428571,0,30,6,-1,0,0.0925,0.714286,0.526316,28,6,-1,0,0,0.428571,0.0526316,26,5.375,-1,0,0,0.428571,0.0526316,31,5.375,-1,0,0,0.428571,0.105263,22,5.42857,-1,0,0,0.428571,0.105263,27,5.42857,-1,0,0.1925,0.571429,0.263158,33,5.875,-1,0,0.045,0.428571,0.315789,28,5.42857,-1,0,0.0175,0.428571,0.210526,29,9.6,-1,0,0.1025,0.857143,0.105263,18,6,-1,0,0.2225,14.7143,0.473684,21,5.42857,-1,0,0.0175,0.428571,0.210526,25,5.33333,-1,0,0,0.285714,0.0526316,26,5.71429,-1,0,0.0325,0.571429,0.368421,30,5.22222,-1,0,0,0.428571,0.105263,26,8.125,-1,0,0.09,0.571429,0.105263,23,6.375,-1,0,0,0.428571,0,26,5.83333,-1,0,0.0375,1.14286,0.210526,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,27,5.42857,-1,0,-1,0.571429,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,28,5.28571,-1,0,-1,0.428571,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,28,5.28571,-1,0,-1,0.428571,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,28,5.28571,-1,0,-1,0.428571,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
30,7.28571,-1,0,-1,1.42857,-1,23,5.375,-1,0,-1,0.285714,-1,23,5.57143,-1,0,-1,0.571429,-1,25,5.71429,-1,0,-1,0.571429,-1,29,5.875,-1,0,-1,0.571429,-1,33,5.75,-1,0,-1,0.714286,-1,22,5.83333,-1,0,-1,1.14286,-1,20,6.75,-1,0,-1,0.428571,-1,30,6,-1,0,-1,0.714286,-1,28,6,-1,0,-1,0.428571,-1,26,5.375,-1,0,-1,0.428571,-1,31,5.375,-1,0,-1,0.428571,-1,22,5.42857,-1,0,-1,0.428571,-1,28,5.28571,-1,0,-1,0.428571,-1,33,5.875,-1,0,-1,0.428571,-1,28,5.42857,-1,0,-1,0.428571,-1,29,9.6,-1,0,-1,0.857143,-1,18,6,-1,0,-1,14.7143,-1,21,5.42857,-1,0,-1,0.428571,-1,25,5.33333,-1,0,-1,0.285714,-1,26,5.71429,-1,0,-1,0.571429,-1,30,5.22222,-1,0,-1,0.428571,-1,26,8.125,-1,0,-1,0.571429,-1,23,6.375,-1,0,-1,0.428571,-1,26,5.83333,-1,0,-1,1.14286,-1,
