CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
14,14.8333,0.846124,0,-1,6.42857,-1,21,7.66667,0.933793,0,-1,2,-1,21,20.2,-1,0,-1,6,-1,17,14.4,-1,0,-1,16.1429,-1,19,12,0.366256,0,-1,3.42857,-1,31,14.8333,0.997037,0,-1,5,-1,19,11.8333,0.254797,0,-1,1.57143,-1,24,8.5,0.484457,0,-1,2.71429,-1,25,13,-1,1,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.884338,0,-1,6.42857,-1,21,7.66667,0.856902,0,-1,2,-1,21,20.2,-1,0,-1,6,-1,17,14.4,0.264207,0,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,32,14.1667,-1,1,-1,4.85714,-1,19,11.8333,0.588945,0,-1,1.57143,-1,24,8.5,0.765646,0,-1,2.71429,-1,26,13,1,1,-1,3.85714,-1,19,6.57143,0.999937,0,-1,1,-1,
14,14.8333,0.321413,0,-1,6.42857,-1,21,7.66667,0.480219,0,-1,2,-1,21,20.2,0.945934,0,-1,6,-1,17,14.4,0.162282,0,-1,16.1429,-1,19,12,0.323462,0,-1,3.42857,-1,32,14.1667,0.975345,0,-1,4.85714,-1,19,11.8333,0.477328,0,-1,1.57143,-1,24,8.5,0.781207,0,-1,2.71429,-1,26,13,0.966816,0,-1,3.85714,-1,19,6.57143,0.999924,0,-1,1,-1,
14,14.8333,0.324994,0,-1,6.42857,-1,21,7.66667,0.818221,0,-1,2,-1,21,20.2,0.529536,0,-1,6,-1,17,14.4,-1,0,-1,16.1429,-1,19,12,0.328476,0,-1,3.42857,-1,32,14.1667,0.179218,0,-1,4.85714,-1,20,8.33333,0.352414,1,-1,1.57143,-1,24,8.5,-1,0,-1,2.71429,-1,26,13,0.841686,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.857963,0,0.745,6.42857,0.947368,21,7.66667,-1,0,0.7575,2,1,22,13.2,0.623137,1,0.585,4.28571,0.684211,17,14.4,0.0828841,0,0.37,16.1429,0.473684,19,12,0.672903,0,0.25,3.42857,0.421053,32,14.1667,0.997405,0,0.7975,4.85714,0.894737,20,8.33333,-1,0,0.5725,1.57143,0.894737,24,8.5,-1,0,0.33,2.71429,0.368421,26,13,0.892422,0,0.905,3.85714,1,19,6.57143,-1,0,0.405,1,0.684211,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,-1,0,-1,2,-1,22,13.2,-1,0,-1,4.28571,-1,17,14.4,0.0798517,0,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,32,14.1667,0.954542,0,-1,4.85714,-1,20,8.33333,-1,0,-1,1.57143,-1,24,8.5,-1,0,-1,2.71429,-1,26,13,-1,0,-1,3.85714,-1,19,6.57143,0.95927,0,-1,1,-1,
14,14.8333,0.229993,0,-1,6.42857,-1,21,7.66667,0.205668,0,-1,2,-1,22,13.2,0.788028,0,-1,4.28571,-1,17,14.4,0.128193,0,-1,16.1429,-1,20,17,-1,1,-1,3.42857,-1,32,14.1667,0.172327,0,-1,4.85714,-1,20,8.33333,-1,0,-1,1.57143,-1,24,8.5,0.662769,0,-1,2.71429,-1,26,13,0.0175023,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.833013,0,-1,6.42857,-1,21,7.66667,0.959312,0,-1,2,-1,22,13.2,0.781455,0,-1,4.28571,-1,18,18.8333,-1,1,-1,4,-1,20,17,-1,0,-1,3.42857,-1,32,14.1667,0.997267,0,-1,4.85714,-1,20,8.33333,0.603139,0,-1,1.57143,-1,24,8.5,0.152059,0,-1,2.71429,-1,26,13,0.967276,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,0.231187,0,-1,2,-1,23,13,0.999644,1,-1,4,-1,18,18.8333,-1,0,-1,4,-1,21,12.7143,0.384801,1,-1,3.42857,-1,32,14.1667,0.17534,0,-1,4.85714,-1,20,8.33333,-1,0,-1,1.57143,-1,24,8.5,0.706684,0,-1,2.71429,-1,26,13,0.0164516,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.0458685,0,0.745,6.42857,0.947368,21,7.66667,0.917832,0,0.7575,2,1,23,13,0.280842,0,0.4575,4,0.473684,19,16.1667,0.477862,1,0.37,3.85714,0.736842,21,12.7143,0.611534,0,0.245,3.42857,0.473684,32,14.1667,0.90716,0,0.7975,4.85714,0.894737,20,8.33333,-1,0,0.5725,1.57143,0.894737,24,8.5,-1,0,0.33,2.71429,0.368421,26,13,0.965022,0,0.905,3.85714,1,19,6.57143,0.784465,0,0.405,1,0.684211,
14,14.8333,0.750973,0,-1,6.42857,-1,21,7.66667,0.328732,0,-1,2,-1,23,13,0.958736,0,-1,4,-1,19,16.1667,0.130599,0,-1,3.85714,-1,21,12.7143,0.983318,0,-1,3.42857,-1,32,14.1667,0.17243,0,-1,4.85714,-1,20,8.33333,0.513395,0,-1,1.57143,-1,24,8.5,0.107995,0,-1,2.71429,-1,26,13,0.87418,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,0.484193,0,-1,2,-1,23,13,-1,0,-1,4,-1,19,16.1667,0.964294,0,-1,3.85714,-1,21,12.7143,0.497014,0,-1,3.42857,-1,32,14.1667,0.152984,0,-1,4.85714,-1,20,8.33333,0.442362,0,-1,1.57143,-1,24,8.5,0.779756,0,-1,2.71429,-1,26,13,0.92018,0,-1,3.85714,-1,19,6.57143,0.80121,0,-1,1,-1,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,0.847635,0,-1,2,-1,23,13,0.447003,0,-1,4,-1,19,16.1667,-1,0,-1,3.85714,-1,21,12.7143,-1,0,-1,3.42857,-1,32,14.1667,0.999988,0,-1,4.85714,-1,20,8.33333,0.459811,0,-1,1.57143,-1,24,8.5,-1,0,-1,2.71429,-1,26,13,0.0173963,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,0.302456,0,-1,2,-1,23,13,0.727023,0,-1,4,-1,20,13.8333,0.527591,1,-1,2.71429,-1,21,12.7143,-1,0,-1,3.42857,-1,33,14.1667,-1,1,-1,4.85714,-1,21,6.83333,-1,1,-1,1.57143,-1,24,8.5,-1,0,-1,2.71429,-1,26,13,0.963347,0,-1,3.85714,-1,19,6.57143,0.975016,0,-1,1,-1,
14,14.8333,-1,0,0.745,6.42857,0.947368,21,7.66667,0.277767,0,0.7575,2,1,23,13,-1,0,0.4575,4,0.473684,20,13.8333,0.731469,0,0.2775,2.71429,0.789474,22,12.5714,-1,1,0.2375,3.28571,0.473684,33,14.1667,0.999379,0,0.7975,4.85714,0.894737,21,6.83333,0.327143,0,0.5675,1.57143,0.789474,25,8,0.485145,1,0.2325,2.42857,0.631579,26,13,0.0641134,0,0.905,3.85714,1,19,6.57143,0.590408,0,0.405,1,0.684211,
14,14.8333,0.787299,0,-1,6.42857,-1,21,7.66667,0.692834,0,-1,2,-1,23,13,-1,0,-1,4,-1,20,13.8333,0.402984,0,-1,2.71429,-1,22,12.5714,0.691354,0,-1,3.28571,-1,33,14.1667,0.975095,0,-1,4.85714,-1,21,6.83333,0.622825,0,-1,1.57143,-1,25,8,0.135804,0,-1,2.42857,-1,26,13,0.9531,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.183351,0,-1,6.42857,-1,21,7.66667,0.31031,0,-1,2,-1,24,13,0.849097,1,-1,4,-1,20,13.8333,0.697381,0,-1,2.71429,-1,22,12.5714,0.836232,0,-1,3.28571,-1,33,14.1667,-1,0,-1,4.85714,-1,21,6.83333,-1,0,-1,1.57143,-1,26,7.66667,0.363649,1,-1,2.28571,-1,26,13,0.015462,0,-1,3.85714,-1,20,6.14286,0.319017,1,-1,0.857143,-1,
14,14.8333,0.183351,0,-1,6.42857,-1,21,7.66667,0.469775,0,-1,2,-1,24,13,0.367412,0,-1,4,-1,20,13.8333,0.844905,0,-1,2.71429,-1,22,12.5714,0.922179,0,-1,3.28571,-1,33,14.1667,0.175498,0,-1,4.85714,-1,21,6.83333,0.40666,0,-1,1.57143,-1,26,7.66667,-1,0,-1,2.28571,-1,27,13,0.922876,1,-1,3.85714,-1,20,6.14286,-1,0,-1,0.857143,-1,
14,14.8333,0.956532,0,-1,6.42857,-1,21,7.66667,0.41967,0,-1,2,-1,24,13,0.749657,0,-1,4,-1,20,13.8333,-1,0,-1,2.71429,-1,23,11.5714,-1,1,-1,2.85714,-1,33,14.1667,0.175219,0,-1,4.85714,-1,22,6.16667,0.622792,1,-1,1.57143,-1,26,7.66667,0.0222936,0,-1,2.28571,-1,27,13,0.926545,0,-1,3.85714,-1,21,6.14286,0.463199,1,-1,0.857143,-1,
14,14.8333,-1,0,0.745,6.42857,0.947368,21,7.66667,0.41967,0,0.7575,2,1,24,13,0.581096,0,0.4575,4,0.473684,20,13.8333,-1,0,0.2775,2.71429,0.789474,23,11.5714,0.506539,0,0.23,2.85714,0.421053,33,14.1667,0.987546,0,0.7975,4.85714,0.894737,23,5.5,0.646632,1,0.4875,1.28571,0.578947,26,7.66667,0.609639,0,0.155,2.28571,0.526316,27,13,0.0153855,0,0.905,3.85714,1,21,6.14286,-1,0,0.405,0.857143,0.631579,
14,14.8333,0.807271,0,-1,6.42857,-1,21,7.66667,0.838236,0,-1,2,-1,24,13,-1,0,-1,4,-1,20,13.8333,0.697919,0,-1,2.71429,-1,23,11.5714,0.667513,0,-1,2.85714,-1,33,14.1667,0.175332,0,-1,4.85714,-1,23,5.5,0.456082,0,-1,1.28571,-1,26,7.66667,0.855736,0,-1,2.28571,-1,27,13,0.905202,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
14,14.8333,0.856293,0,-1,6.42857,-1,21,7.66667,-1,0,-1,2,-1,24,13,-1,0,-1,4,-1,20,13.8333,0.0901711,0,-1,2.71429,-1,23,11.5714,0.211947,0,-1,2.85714,-1,33,14.1667,0.963304,0,-1,4.85714,-1,23,5.5,0.575581,0,-1,1.28571,-1,26,7.66667,0.018361,0,-1,2.28571,-1,27,13,0.0163285,0,-1,3.85714,-1,21,6.14286,0.204721,0,-1,0.857143,-1,
14,14.8333,-1,0,-1,6.42857,-1,21,7.66667,0.70591,0,-1,2,-1,25,12.8,0.390758,1,-1,3.85714,-1,20,13.8333,0.961516,0,-1,2.71429,-1,23,11.5714,0.87171,0,-1,2.85714,-1,33,14.1667,0.921293,0,-1,4.85714,-1,23,5.5,0.0442042,0,-1,1.28571,-1,26,7.66667,0.56973,0,-1,2.28571,-1,27,13,0.891543,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
15,12.8333,0.863424,1,-1,5.28571,-1,21,7.66667,-1,0,-1,2,-1,25,12.8,0.472943,0,-1,3.85714,-1,20,13.8333,-1,0,-1,2.71429,-1,23,11.5714,-1,0,-1,2.85714,-1,33,14.1667,0.429148,0,-1,4.85714,-1,23,5.5,0.797675,0,-1,1.28571,-1,26,7.66667,0.733646,0,-1,2.28571,-1,27,13,0.0168241,0,-1,3.85714,-1,21,6.14286,0.968486,0,-1,0.857143,-1,
15,12.8333,0.763128,0,0.6575,5.28571,0.947368,21,7.66667,0.235872,0,0.7575,2,1,25,12.8,0.346641,0,0.3325,3.85714,0.368421,21,13.3333,0.503765,1,0.2,2.42857,0.368421,23,11.5714,-1,0,0.23,2.85714,0.421053,33,14.1667,0.447859,0,0.7975,4.85714,0.894737,24,10.5714,0.635891,1,0.4875,1.28571,0.631579,26,7.66667,0.0175467,0,0.155,2.28571,0.526316,27,13,0.015977,0,0.905,3.85714,1,21,6.14286,0.995391,0,0.405,0.857143,0.631579,
15,12.8333,0.833876,0,-1,5.28571,-1,21,7.66667,0.472704,0,-1,2,-1,26,12.8,0.98258,1,-1,3.85714,-1,21,13.3333,0.773359,0,-1,2.42857,-1,23,11.5714,0.601843,0,-1,2.85714,-1,34,14.1667,0.938884,1,-1,4.85714,-1,24,10.5714,-1,0,-1,1.28571,-1,26,7.66667,0.0182799,0,-1,2.28571,-1,27,13,0.910319,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
15,12.8333,-1,0,-1,5.28571,-1,21,7.66667,-1,0,-1,2,-1,26,12.8,0.378408,0,-1,3.85714,-1,21,13.3333,0.906735,0,-1,2.42857,-1,24,6.28571,-1,1,-1,1,-1,35,7.5,-1,1,-1,2.85714,-1,24,10.5714,-1,0,-1,1.28571,-1,26,7.66667,0.655741,0,-1,2.28571,-1,27,13,0.912052,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
15,12.8333,-1,0,-1,5.28571,-1,21,7.66667,0.0871143,0,-1,2,-1,27,12.8,1,1,-1,3.85714,-1,21,13.3333,0.817887,0,-1,2.42857,-1,24,6.28571,-1,0,-1,1,-1,35,7.5,0.985546,0,-1,2.85714,-1,24,10.5714,0.605659,0,-1,1.28571,-1,26,7.66667,0.324873,0,-1,2.28571,-1,27,13,0.908771,0,-1,3.85714,-1,21,6.14286,0.211877,0,-1,0.857143,-1,
15,12.8333,-1,0,-1,5.28571,-1,21,7.66667,0.103564,0,-1,2,-1,27,12.8,0.217984,0,-1,3.85714,-1,21,13.3333,-1,0,-1,2.42857,-1,24,6.28571,0.269409,0,-1,1,-1,36,7.33333,0.843132,1,-1,2.71429,-1,24,10.5714,-1,0,-1,1.28571,-1,26,7.66667,0.458501,0,-1,2.28571,-1,27,13,0.49806,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
15,12.8333,0.58319,0,0.6575,5.28571,0.947368,22,7.5,0.81875,1,0.7575,1.71429,1,28,12.8,0.866188,1,0.3325,3.85714,0.368421,21,13.3333,0.850132,0,0.2,2.42857,0.368421,24,6.28571,0.187245,0,0.195,1,0.368421,36,7.33333,-1,0,0.7575,2.71429,0.842105,24,10.5714,0.016909,0,0.4875,1.28571,0.631579,26,7.66667,0.640428,0,0.155,2.28571,0.526316,27,13,0.0152693,0,0.905,3.85714,1,21,6.14286,0.160459,0,0.405,0.857143,0.631579,
16,12,0.575923,1,-1,4.85714,-1,22,7.5,-1,0,-1,1.71429,-1,28,12.8,0.207911,0,-1,3.85714,-1,21,13.3333,0.817169,0,-1,2.42857,-1,24,6.28571,0.878628,0,-1,1,-1,36,7.33333,0.999294,0,-1,2.71429,-1,25,6,0.534201,1,-1,0.714286,-1,26,7.66667,0.0157667,0,-1,2.28571,-1,27,13,0.766264,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,0.378131,1,-1,2.57143,-1,22,7.5,0.982805,0,-1,1.71429,-1,28,12.8,0.727605,0,-1,3.85714,-1,21,13.3333,0.848044,0,-1,2.42857,-1,24,6.28571,0.832751,0,-1,1,-1,36,7.33333,0.925402,0,-1,2.71429,-1,25,6,-1,0,-1,0.714286,-1,26,7.66667,0.532033,0,-1,2.28571,-1,27,13,0.014316,0,-1,3.85714,-1,21,6.14286,0.147814,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.0498292,0,-1,1.71429,-1,29,12.8,0.978355,1,-1,3.85714,-1,21,13.3333,0.792571,0,-1,2.42857,-1,24,6.28571,0.762904,0,-1,1,-1,37,7.33333,0.659171,1,-1,2.71429,-1,25,6,0.840137,0,-1,0.714286,-1,26,7.66667,-1,0,-1,2.28571,-1,27,13,0.888963,0,-1,3.85714,-1,21,6.14286,0.139827,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.774148,0,-1,1.71429,-1,29,12.8,0.277438,0,-1,3.85714,-1,21,13.3333,0.925662,0,-1,2.42857,-1,24,6.28571,-1,0,-1,1,-1,38,6.8,0.941909,1,-1,2.85714,-1,25,6,0.890534,0,-1,0.714286,-1,26,7.66667,0.0922094,0,-1,2.28571,-1,27,13,0.976278,0,-1,3.85714,-1,21,6.14286,0.120985,0,-1,0.857143,-1,
17,6.5,-1,0,0.525,2.57143,0.684211,22,7.5,0.85161,0,0.7575,1.71429,1,30,12.8,0.837749,1,0.3325,3.85714,0.368421,21,13.3333,-1,0,0.2,2.42857,0.368421,24,6.28571,0.178207,0,0.195,1,0.368421,38,6.8,0.982671,0,0.875,2.85714,1,25,6,0.0143315,0,0.16,0.714286,0.631579,26,7.66667,0.0859464,0,0.155,2.28571,0.526316,28,13,0.888845,1,0.905,3.85714,1,21,6.14286,0.114516,0,0.405,0.857143,0.631579,
17,6.5,0.349424,0,-1,2.57143,-1,22,7.5,0.711118,0,-1,1.71429,-1,30,12.8,-1,0,-1,3.85714,-1,21,13.3333,0.781795,0,-1,2.42857,-1,24,6.28571,0.605198,0,-1,1,-1,39,6.8,0.772173,1,-1,2.85714,-1,26,5.57143,0.130968,1,-1,0.714286,-1,27,7.33333,0.742472,1,-1,2.14286,-1,28,13,0.0134882,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,0.29279,0,-1,2.57143,-1,22,7.5,-1,0,-1,1.71429,-1,30,12.8,0.543713,0,-1,3.85714,-1,21,13.3333,-1,0,-1,2.42857,-1,24,6.28571,0.715799,0,-1,1,-1,39,6.8,0.590209,0,-1,2.85714,-1,26,5.57143,-1,0,-1,0.714286,-1,27,7.33333,0.0168555,0,-1,2.14286,-1,28,13,0.0149214,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,-1,0,-1,1.71429,-1,30,12.8,0.752601,0,-1,3.85714,-1,21,13.3333,0.742061,0,-1,2.42857,-1,24,6.28571,0.440497,0,-1,1,-1,39,6.8,0.852723,0,-1,2.85714,-1,26,5.57143,0.0190848,0,-1,0.714286,-1,27,7.33333,0.809402,0,-1,2.14286,-1,28,13,0.961371,0,-1,3.85714,-1,21,6.14286,0.0648954,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.0350488,0,-1,1.71429,-1,31,12.8,0.994963,1,-1,3.85714,-1,21,13.3333,-1,0,-1,2.42857,-1,24,6.28571,0.691555,0,-1,1,-1,39,6.8,0.162325,0,-1,2.85714,-1,26,5.57143,0.28526,0,-1,0.714286,-1,27,7.33333,0.50637,0,-1,2.14286,-1,28,13,0.965508,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,-1,0,0.525,2.57143,0.684211,22,7.5,0.640958,0,0.7575,1.71429,1,31,12.8,0.444958,0,0.3325,3.85714,0.368421,21,13.3333,0.784308,0,0.2,2.42857,0.368421,25,6,-1,1,0.1875,0.857143,0.421053,39,6.8,0.710909,0,0.875,2.85714,1,26,5.57143,0.982421,0,0.16,0.714286,0.315789,27,7.33333,0.161389,0,0.14,2.14286,0.368421,28,13,-1,0,0.905,3.85714,1,21,6.14286,-1,0,0.405,0.857143,0.631579,
17,6.5,0.195738,0,-1,2.57143,-1,22,7.5,0.212078,0,-1,1.71429,-1,31,12.8,0.80353,0,-1,3.85714,-1,21,13.3333,0.13637,0,-1,2.42857,-1,25,6,0.832591,0,-1,0.857143,-1,39,6.8,0.629844,0,-1,2.85714,-1,26,5.57143,-1,0,-1,0.714286,-1,27,7.33333,0.274181,0,-1,2.14286,-1,28,13,0.0127045,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.0355088,0,-1,1.71429,-1,32,12.8,0.998214,1,-1,3.85714,-1,21,13.3333,0.947808,0,-1,2.42857,-1,25,6,0.428219,0,-1,0.857143,-1,39,6.8,0.121344,0,-1,2.85714,-1,26,5.57143,0.715081,0,-1,0.714286,-1,27,7.33333,0.0162184,0,-1,2.14286,-1,28,13,0.95489,0,-1,3.85714,-1,21,6.14286,0.999994,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.745188,0,-1,1.71429,-1,32,12.8,0.23046,0,-1,3.85714,-1,21,13.3333,0.36396,0,-1,2.42857,-1,25,6,0.857717,0,-1,0.857143,-1,39,6.8,0.574999,0,-1,2.85714,-1,26,5.57143,0.350319,0,-1,0.714286,-1,27,7.33333,0.0196158,0,-1,2.14286,-1,28,13,0.012007,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,-1,0,-1,2.57143,-1,22,7.5,0.842493,0,-1,1.71429,-1,32,12.8,0.575734,0,-1,3.85714,-1,21,13.3333,0.963444,0,-1,2.42857,-1,25,6,-1,0,-1,0.857143,-1,40,6.6,0.553346,1,-1,2.71429,-1,26,5.57143,0.704738,0,-1,0.714286,-1,27,7.33333,0.160542,0,-1,2.14286,-1,28,13,0.954344,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
17,6.5,-1,0,0.525,2.57143,0.684211,22,7.5,0.206476,0,0.7575,1.71429,1,33,12.8,0.777072,1,0.3325,3.85714,0.368421,21,13.3333,-1,0,0.2,2.42857,0.368421,25,6,0.703228,0,0.1875,0.857143,0.421053,40,6.6,0.676876,0,0.805,2.71429,1,26,5.57143,0.112854,0,0.16,0.714286,0.315789,27,7.33333,-1,0,0.14,2.14286,0.368421,29,13,0.979288,1,0.905,3.85714,1,21,6.14286,-1,0,0.405,0.857143,0.631579,
17,6.5,0.153798,0,-1,2.57143,-1,22,7.5,0.209297,0,-1,1.71429,-1,33,12.8,0.623957,0,-1,3.85714,-1,21,13.3333,-1,0,-1,2.42857,-1,25,6,-1,0,-1,0.857143,-1,40,6.6,0.962211,0,-1,2.71429,-1,26,5.57143,0.97433,0,-1,0.714286,-1,27,7.33333,0.016506,0,-1,2.14286,-1,29,13,-1,0,-1,3.85714,-1,21,6.14286,0.233432,0,-1,0.857143,-1,
17,6.5,0.154484,0,-1,2.57143,-1,22,7.5,0.612576,0,-1,1.71429,-1,33,12.8,0.784356,0,-1,3.85714,-1,21,13.3333,0.999389,0,-1,2.42857,-1,25,6,0.721284,0,-1,0.857143,-1,40,6.6,0.579021,0,-1,2.71429,-1,26,5.57143,-1,0,-1,0.714286,-1,27,7.33333,0.741467,0,-1,2.14286,-1,29,13,0.0134368,0,-1,3.85714,-1,21,6.14286,0.979707,0,-1,0.857143,-1,
17,6.5,0.112061,0,-1,2.57143,-1,22,7.5,0.2298,0,-1,1.71429,-1,33,12.8,0.770436,0,-1,3.85714,-1,22,13.1667,-1,1,-1,2.28571,-1,25,6,0.295136,0,-1,0.857143,-1,40,6.6,0.540138,0,-1,2.71429,-1,26,5.57143,0.0167221,0,-1,0.714286,-1,27,7.33333,0.0147395,0,-1,2.14286,-1,29,13,0.0119457,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
18,6.33333,0.0731047,1,-1,2.42857,-1,22,7.5,0.50522,0,-1,1.71429,-1,33,12.8,0.0721262,0,-1,3.85714,-1,22,13.1667,0.860307,0,-1,2.28571,-1,25,6,0.869982,0,-1,0.857143,-1,40,6.6,0.855218,0,-1,2.71429,-1,26,5.57143,0.0183672,0,-1,0.714286,-1,27,7.33333,0.332396,0,-1,2.14286,-1,29,13,0.960786,0,-1,3.85714,-1,21,6.14286,0.433762,0,-1,0.857143,-1,
18,6.33333,0.401931,0,0.3275,2.42857,0.315789,22,7.5,-1,0,0.7575,1.71429,1,33,12.8,0.805379,0,0.3325,3.85714,0.368421,23,8.5,-1,1,0.18,2.28571,0.421053,25,6,0.902314,0,0.1875,0.857143,0.421053,40,6.6,0.974791,0,0.805,2.71429,1,26,5.57143,0.956976,0,0.16,0.714286,0.315789,27,7.33333,-1,0,0.14,2.14286,0.368421,29,13,0.957318,0,0.905,3.85714,1,21,6.14286,0.959033,0,0.405,0.857143,0.631579,
18,6.33333,0.85978,0,-1,2.42857,-1,22,7.5,-1,0,-1,1.71429,-1,33,12.8,0.516692,0,-1,3.85714,-1,24,7.5,-1,1,-1,2.28571,-1,25,6,0.275364,0,-1,0.857143,-1,41,6.6,0.92517,1,-1,2.71429,-1,26,5.57143,0.248723,0,-1,0.714286,-1,27,7.33333,-1,0,-1,2.14286,-1,29,13,0.57713,0,-1,3.85714,-1,21,6.14286,0.987689,0,-1,0.857143,-1,
18,6.33333,0.864922,0,-1,2.42857,-1,22,7.5,-1,0,-1,1.71429,-1,33,12.8,0.0880874,0,-1,3.85714,-1,24,7.5,0.357482,0,-1,2.28571,-1,25,6,-1,0,-1,0.857143,-1,41,6.6,0.769926,0,-1,2.71429,-1,27,5.42857,0.999188,1,-1,0.571429,-1,27,7.33333,0.747491,0,-1,2.14286,-1,30,13,1,1,-1,3.85714,-1,21,6.14286,0.965359,0,-1,0.857143,-1,
18,6.33333,0.498139,0,-1,2.42857,-1,22,7.5,0.426169,0,-1,1.71429,-1,34,12.8,0.813819,1,-1,3.85714,-1,24,7.5,0.927703,0,-1,2.28571,-1,26,5.57143,0.21326,1,-1,0.571429,-1,41,6.6,0.860377,0,-1,2.71429,-1,27,5.42857,0.01576,0,-1,0.571429,-1,27,7.33333,0.591039,0,-1,2.14286,-1,30,13,0.0154341,0,-1,3.85714,-1,21,6.14286,-1,0,-1,0.857143,-1,
18,6.33333,0.034438,0,-1,2.42857,-1,22,7.5,0.780025,0,-1,1.71429,-1,34,12.8,0.0169532,0,-1,3.85714,-1,24,7.5,0.530622,0,-1,2.28571,-1,26,5.57143,-1,0,-1,0.571429,-1,41,6.6,0.755933,0,-1,2.71429,-1,27,5.42857,0.958935,0,-1,0.571429,-1,27,7.33333,0.143521,0,-1,2.14286,-1,30,13,0.967194,0,-1,3.85714,-1,21,6.14286,0.999017,0,-1,0.857143,-1,
18,6.33333,0.0482367,0,0.3275,2.42857,0.315789,22,7.5,0.570387,0,0.7575,1.71429,1,35,12.8,0.842942,1,0.3325,3.85714,0.368421,25,7.5,0.686916,1,0.1775,2.28571,0.368421,26,5.57143,0.731629,0,0.1325,0.571429,0.315789,42,6.6,0.979093,1,0.805,2.71429,1,27,5.42857,0.0149033,0,0.0325,0.571429,0.157895,27,7.33333,0.0132486,0,0.14,2.14286,0.368421,30,13,0.0125953,0,0.905,3.85714,1,21,6.14286,-1,0,0.405,0.857143,0.631579,
18,6.33333,0.679617,0,-1,2.42857,-1,22,7.5,0.377882,0,-1,1.71429,-1,35,12.8,0.615903,0,-1,3.85714,-1,25,7.5,0.776132,0,-1,2.28571,-1,26,5.57143,0.959376,0,-1,0.571429,-1,42,6.6,0.531653,0,-1,2.71429,-1,27,5.42857,0.862572,0,-1,0.571429,-1,27,7.33333,0.561961,0,-1,2.14286,-1,31,13,0.974804,1,-1,3.85714,-1,21,6.14286,0.58621,0,-1,0.857143,-1,
