CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
65,24,0.0398734,0,-1,24.0909,97,28.9091,0.0464493,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,53,30.9,0.0131305,0,-1,17.9091,72,15.7778,0.982964,0,-1,22,118,28.6364,0.021069,0,-1,9.18182,85,34.1111,0.0150039,0,-1,26.7273,91,16.3333,0.0546784,0,-1,21.1818,83,42,0.0155469,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400271,0,-1,18.6364,104,32,4.93776e-06,0,-1,9.81818,76,29.2222,-1,0,-1,25.5455,119,25.5556,-9.8609e-32,0,-1,24.1818,102,16.7778,-9.86261e-32,0,-1,21.3636,83,36.5556,0.0462123,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,99,26.7778,0.983181,0,-1,25.2727,91,27.1818,0.533425,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,-9.86602e-32,0,-1,8.81818,87,20.6667,0.0465748,0,-1,22.7273,53,30.9,0.0279821,0,-1,17.9091,73,15.5556,-3.85209e-34,1,-1,21.9091,118,28.6364,0.0219709,0,-1,9.18182,85,34.1111,0.983675,0,-1,26.7273,91,16.3333,-1,0,-1,21.1818,83,42,0.347081,0,-1,21.9091,61,23.6,0.031033,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,104,32,0.578371,0,-1,9.81818,76,29.2222,0.0401121,0,-1,25.5455,119,25.5556,0.983509,0,-1,24.1818,102,16.7778,0.0165257,0,-1,21.3636,83,36.5556,0.0461869,0,-1,27.6364,55,38.9091,0.0347354,0,-1,13.6364,77,25.7778,0.0401946,0,-1,25.1818,100,26.5556,-9.86388e-32,1,-1,25.1818,91,27.1818,-9.86288e-32,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,5.68697e-06,0,-1,8.81818,87,20.6667,0.0465656,0,-1,22.7273,53,30.9,0.942183,0,-1,17.9091,73,15.5556,-3.85209e-34,0,-1,21.9091,118,28.6364,0.0465147,0,-1,9.18182,86,33.8889,-3.85257e-34,1,-1,26.6364,91,16.3333,0.0546741,0,-1,21.1818,83,42,-1,0,-1,21.9091,61,23.6,0.0302798,0,-1,16.0909,93,31.6,0.0400238,0,-1,18.6364,104,32,-9.86121e-32,0,-1,9.81818,76,29.2222,0.0401469,0,-1,25.5455,120,25.2222,-9.8609e-32,1,-1,24.0909,102,16.7778,0.974933,0,-1,21.3636,83,36.5556,-1,0,-1,27.6364,55,38.9091,0.0347738,0,-1,13.6364,77,25.7778,0.0401707,0,-1,25.1818,100,26.5556,-9.86388e-32,0,-1,25.1818,91,27.1818,4.78859e-06,0,-1,7.81818,
65,24,0.0398648,0,-1,24.0909,97,28.9091,0.0464355,0,-1,8.81818,87,20.6667,0.0465583,0,-1,22.7273,54,30.7,-6.46432e-27,1,-1,17.8182,73,15.5556,0.0181099,0,-1,21.9091,118,28.6364,0.832631,0,-1,9.18182,86,33.8889,-3.85257e-34,0,-1,26.6364,91,16.3333,0.0546702,0,-1,21.1818,83,42,0.0312695,0,-1,21.9091,61,23.6,0.0310196,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,104,32,5.20598e-06,0,-1,9.81818,76,29.2222,0.0401099,0,-1,25.5455,120,25.2222,-9.8609e-32,0,-1,24.0909,102,16.7778,-3.85233e-34,0,-1,21.3636,83,36.5556,0.046174,0,-1,27.6364,55,38.9091,0.0347553,0,-1,13.6364,77,25.7778,0.0401496,0,-1,25.1818,100,26.5556,0.0177763,0,-1,25.1818,91,27.1818,0.0549789,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.0464332,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,54,30.7,-6.46432e-27,0,-1,17.8182,73,15.5556,0.980052,0,-1,21.9091,118,28.6364,-2.52597e-29,0,-1,9.18182,86,33.8889,0.9729,0,-1,26.6364,91,16.3333,-1,0,-1,21.1818,83,42,0.198692,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,104,32,0.0667276,0,-1,9.81818,76,29.2222,-1,0,-1,25.5455,120,25.2222,0.983038,0,-1,24.0909,102,16.7778,4.87815e-06,0,-1,21.3636,83,36.5556,0.0461581,0,-1,27.6364,55,38.9091,0.0347339,0,-1,13.6364,77,25.7778,0.0401459,0,-1,25.1818,100,26.5556,0.98316,0,-1,25.1818,91,27.1818,0.299444,0,-1,7.81818,
65,24,0.0398543,0,-1,24.0909,97,28.9091,-9.86528e-32,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,54,30.7,0.0263972,0,-1,17.8182,73,15.5556,-3.85456e-34,0,-1,21.9091,118,28.6364,4.53765e-06,0,-1,9.18182,87,33.5556,-9.86768e-32,1,-1,26.5455,91,16.3333,0.0354378,0,-1,21.1818,83,42,-3.85215e-34,0,-1,21.9091,61,23.6,0.0299647,0,-1,16.0909,93,31.6,0.0400206,0,-1,18.6364,104,32,0.0818076,0,-1,9.81818,76,29.2222,0.0401322,0,-1,25.5455,121,25,-9.86198e-32,1,-1,24,102,16.7778,0.983011,0,-1,21.3636,83,36.5556,-1,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0401093,0,-1,25.1818,101,26.3333,-3.85308e-34,1,-1,25.0909,91,27.1818,-9.86388e-32,0,-1,7.81818,
65,24,0.0366884,0,-1,24.0909,97,28.9091,5.50815e-06,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,54,30.7,0.0310252,0,-1,17.8182,73,15.5556,5.26974e-06,0,-1,21.9091,118,28.6364,0.980925,0,-1,9.18182,87,33.5556,-9.86768e-32,0,-1,26.5455,91,16.3333,0.0241935,0,-1,21.1818,83,42,5.17602e-06,0,-1,21.9091,61,23.6,0.0310189,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,104,32,-9.86261e-32,0,-1,9.81818,76,29.2222,0.0401253,0,-1,25.5455,121,25,-9.86198e-32,0,-1,24,103,16.4444,-9.8639e-32,1,-1,21.2727,83,36.5556,-1,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0400925,0,-1,25.1818,101,26.3333,-3.85308e-34,0,-1,25.0909,91,27.1818,4.9376e-06,0,-1,7.81818,
65,24,0.0362983,0,-1,24.0909,97,28.9091,0.0464296,0,-1,8.81818,87,20.6667,0.0465465,0,-1,22.7273,54,30.7,0.0310411,0,-1,17.8182,73,15.5556,0.982941,0,-1,21.9091,119,28.4545,-9.86528e-32,1,-1,9.09091,87,33.5556,0.983124,0,-1,26.5455,91,16.3333,0.0219446,0,-1,21.1818,83,42,-1,0,-1,21.9091,61,23.6,0.0310066,0,-1,16.0909,93,31.6,0.0400161,0,-1,18.6364,104,32,4.81855e-06,0,-1,9.81818,76,29.2222,0.0401127,0,-1,25.5455,121,25,0.983497,0,-1,24,103,16.4444,-9.8639e-32,0,-1,21.2727,83,36.5556,0.0461434,0,-1,27.6364,55,38.9091,0.0347282,0,-1,13.6364,77,25.7778,0.0357348,0,-1,25.1818,101,26.3333,0.0165244,0,-1,25.0909,91,27.1818,-1,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.046423,0,-1,8.81818,87,20.6667,0.0465436,0,-1,22.7273,54,30.7,0.978262,0,-1,17.8182,74,15.3333,-9.86768e-32,1,-1,21.8182,119,28.4545,-9.86528e-32,0,-1,9.09091,88,31.7778,-9.86241e-32,1,-1,25.9091,91,16.3333,0.0533633,0,-1,21.1818,83,42,0.0149819,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400181,0,-1,18.6364,104,32,0.0666983,0,-1,9.81818,76,29.2222,0.040112,0,-1,25.5455,122,24.7778,-9.86198e-32,1,-1,23.9091,103,16.4444,-1,0,-1,21.2727,83,36.5556,0.0461307,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0356953,0,-1,25.1818,101,26.3333,0.976179,0,-1,25.0909,91,27.1818,0.0549744,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.0464208,0,-1,8.81818,87,20.6667,0.0465354,0,-1,22.7273,55,30.4,-2.52513e-29,1,-1,17.7273,74,15.3333,-9.86768e-32,0,-1,21.8182,119,28.4545,0.02134,0,-1,9.09091,88,31.7778,-9.86241e-32,0,-1,25.9091,91,16.3333,0.0465081,0,-1,21.1818,83,42,0.152644,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,104,32,-1,0,-1,9.81818,76,29.2222,-1,0,-1,25.5455,122,24.7778,-9.86198e-32,0,-1,23.9091,103,16.4444,0.0202442,0,-1,21.2727,83,36.5556,-1,0,-1,27.6364,55,38.9091,0.0347025,0,-1,13.6364,77,25.7778,0.0356634,0,-1,25.1818,102,26,-3.85259e-34,1,-1,24.9091,91,27.1818,0.0550523,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.0464188,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,55,30.4,-2.52513e-29,0,-1,17.7273,74,15.3333,-1,0,-1,21.8182,119,28.4545,0.832584,0,-1,9.09091,88,31.7778,-1,0,-1,25.9091,91,16.3333,0.0464872,0,-1,21.1818,83,42,-3.85269e-34,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400146,0,-1,18.6364,104,32,0.0666541,0,-1,9.81818,76,29.2222,-1,0,-1,25.5455,122,24.7778,0.983031,0,-1,23.9091,103,16.4444,0.016153,0,-1,21.2727,83,36.5556,-1,0,-1,27.6364,55,38.9091,0.0311906,0,-1,13.6364,77,25.7778,0.0356354,0,-1,25.1818,102,26,-3.85259e-34,0,-1,24.9091,91,27.1818,-9.86232e-32,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,-1,0,-1,8.81818,87,20.6667,0.0465224,0,-1,22.7273,55,30.4,0.035427,0,-1,17.7273,74,15.3333,0.0175352,0,-1,21.8182,120,28.2727,-3.85257e-34,1,-1,9,88,31.7778,0.0103977,0,-1,25.9091,91,16.3333,-1,0,-1,21.1818,83,42,4.78859e-06,0,-1,21.9091,61,23.6,0.0310007,0,-1,16.0909,93,31.6,0.0400038,0,-1,18.6364,104,32,0.0666223,0,-1,9.81818,76,29.2222,0.0401095,0,-1,25.5455,123,24.4444,-9.8639e-32,1,-1,23.8182,103,16.4444,0.922313,0,-1,21.2727,83,36.5556,0.0352535,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0354257,0,-1,25.1818,102,26,0.0154218,0,-1,24.9091,91,27.1818,4.84819e-06,0,-1,7.81818,
65,24,0.0351815,0,-1,24.0909,97,28.9091,0.035035,0,-1,8.81818,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0399528,0,-1,17.7273,74,15.3333,0.0729555,0,-1,21.8182,120,28.2727,-3.85257e-34,0,-1,9,88,31.7778,0.224498,0,-1,25.9091,91,16.3333,0.0463703,0,-1,21.1818,83,42,0.0233336,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400057,0,-1,18.6364,105,28.1818,0.0665581,1,-1,8.54545,76,29.2222,0.040109,0,-1,25.5455,123,24.4444,-9.8639e-32,0,-1,23.8182,104,16.2222,-6.46381e-27,1,-1,21.1818,83,36.5556,0.678187,0,-1,27.6364,55,38.9091,0.0310661,0,-1,13.6364,77,25.7778,0.0353475,0,-1,25.1818,102,26,0.259353,0,-1,24.9091,91,27.1818,0.0155028,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.0158253,0,-1,8.81818,87,20.6667,0.0465326,0,-1,22.7273,55,30.4,0.0399123,0,-1,17.7273,74,15.3333,0.983064,0,-1,21.8182,120,28.2727,0.0399278,0,-1,9,88,31.7778,0.0109288,0,-1,25.9091,91,16.3333,0.0463421,0,-1,21.1818,83,42,0.117454,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,105,28.1818,0.099802,0,-1,8.54545,76,29.2222,-1,0,-1,25.5455,123,24.4444,0.983486,0,-1,23.8182,104,16.2222,-6.46381e-27,0,-1,21.1818,83,36.5556,0.0154797,0,-1,27.6364,55,38.9091,0.0347067,0,-1,13.6364,77,25.7778,0.0351365,0,-1,25.1818,102,26,0.983124,0,-1,24.9091,91,27.1818,0.0196136,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.0400391,0,-1,8.81818,87,20.6667,0.0465299,0,-1,22.7273,55,30.4,0.0398325,0,-1,17.7273,75,15.1111,-9.86136e-32,1,-1,21.7273,120,28.2727,0.0207635,0,-1,9,88,31.7778,0.0603365,0,-1,25.9091,91,16.3333,-1,0,-1,21.1818,83,42,-3.85293e-34,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400056,0,-1,18.6364,105,28.1818,0.0141285,0,-1,8.54545,76,29.2222,0.0401028,0,-1,25.5455,124,24.2222,-9.8639e-32,1,-1,23.7273,104,16.2222,0.0169821,0,-1,21.1818,83,36.5556,0.0351077,0,-1,27.6364,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0352634,0,-1,25.1818,103,25.7778,-9.86288e-32,1,-1,24.8182,91,27.1818,0.240058,0,-1,7.81818,
65,24,-1,0,-1,24.0909,97,28.9091,0.97921,0,-1,8.81818,87,20.6667,0.046518,0,-1,22.7273,55,30.4,-1,0,-1,17.7273,75,15.1111,-9.86136e-32,0,-1,21.7273,120,28.2727,0.980912,0,-1,9,88,31.7778,-3.8548e-34,0,-1,25.9091,91,16.3333,-1,0,-1,21.1818,83,42,4.9674e-06,0,-1,21.9091,61,23.6,0.030997,0,-1,16.0909,93,31.6,0.0400029,0,-1,18.6364,105,28.1818,0.0383956,0,-1,8.54545,76,29.2222,0.0400902,0,-1,25.5455,124,24.2222,-9.8639e-32,0,-1,23.7273,104,16.2222,0.02376,0,-1,21.1818,84,35.8889,0.983267,1,-1,27.4545,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0352497,0,-1,25.1818,103,25.7778,-9.86288e-32,0,-1,24.8182,91,27.1818,-6.46363e-27,0,-1,7.81818,
65,24,-1,0,-1,24.0909,98,28.7273,-2.52566e-29,1,-1,8.72727,87,20.6667,0.0465131,0,-1,22.7273,55,30.4,0.0353141,0,-1,17.7273,75,15.1111,0.0170102,0,-1,21.7273,121,28,-6.4657e-27,1,-1,8.90909,88,31.7778,5.44856e-06,0,-1,25.9091,91,16.3333,-1,0,-1,21.1818,83,42,-1,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.0400022,0,-1,18.6364,105,28.1818,0.0339106,0,-1,8.54545,76,29.2222,0.0400897,0,-1,25.5455,124,24.2222,0.983025,0,-1,23.7273,104,16.2222,0.54149,0,-1,21.1818,84,35.8889,-1,0,-1,27.4545,55,38.9091,0.0309684,0,-1,13.6364,77,25.7778,0.0351362,0,-1,25.1818,103,25.7778,0.0144455,0,-1,24.8182,91,27.1818,2.6653e-09,0,-1,7.81818,
65,24,-1,0,-1,24.0909,98,28.7273,-2.52566e-29,0,-1,8.72727,87,20.6667,0.0465103,0,-1,22.7273,55,30.4,-1,0,-1,17.7273,75,15.1111,0.983055,0,-1,21.7273,121,28,-6.4657e-27,0,-1,8.90909,88,31.7778,0.0626707,0,-1,25.9091,91,16.3333,-1,0,-1,21.1818,83,42,0.0144488,0,-1,21.9091,61,23.6,0.0297873,0,-1,16.0909,93,31.6,0.0399985,0,-1,18.6364,105,28.1818,0.309151,0,-1,8.54545,76,29.2222,-1,0,-1,25.5455,125,24,-9.8639e-32,1,-1,23.6364,104,16.2222,0.90306,0,-1,21.1818,84,35.8889,-1,0,-1,27.4545,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0351279,0,-1,25.1818,103,25.7778,0.0120816,0,-1,24.8182,91,27.1818,0.049658,0,-1,7.81818,
65,24,0.0351791,0,-1,24.0909,98,28.7273,0.979482,0,-1,8.72727,87,20.6667,0.0464963,0,-1,22.7273,55,30.4,0.0398149,0,-1,17.7273,76,14.8889,-3.85268e-34,1,-1,21.6364,121,28,0.0208252,0,-1,8.90909,88,31.7778,0.983109,0,-1,25.9091,91,16.3333,0.0464312,0,-1,21.1818,83,42,0.0848581,0,-1,21.9091,61,23.6,0.0309911,0,-1,16.0909,93,31.6,0.0399891,0,-1,18.6364,105,28.1818,-2.52543e-29,0,-1,8.54545,76,29.2222,0.0400764,0,-1,25.5455,125,24,-9.8639e-32,0,-1,23.6364,105,16,-9.86288e-32,1,-1,21.0909,84,35.8889,0.00916761,0,-1,27.4545,55,38.9091,0.0309443,0,-1,13.6364,77,25.7778,0.0351082,0,-1,25.1818,103,25.7778,0.382304,0,-1,24.8182,91,27.1818,-1,0,-1,7.81818,
65,24,-1,0,-1,24.0909,99,28.5455,-9.86241e-32,1,-1,8.63636,87,20.6667,0.0464821,0,-1,22.7273,55,30.4,0.0352686,0,-1,17.7273,76,14.8889,-3.85268e-34,0,-1,21.6364,121,28,0.980449,0,-1,8.90909,89,31.5556,-3.85315e-34,1,-1,25.8182,91,16.3333,-1,0,-1,21.1818,83,42,-3.85236e-34,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,0.039986,0,-1,18.6364,105,28.1818,4.41978e-06,0,-1,8.54545,76,29.2222,0.0400712,0,-1,25.5455,125,24,0.983477,0,-1,23.6364,105,16,-9.86288e-32,0,-1,21.0909,84,35.8889,0.014595,0,-1,27.4545,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,103,25.7778,0.00766295,0,-1,24.8182,91,27.1818,0.0486412,0,-1,7.81818,
65,24,-1,0,-1,24.0909,99,28.5455,-9.86241e-32,0,-1,8.63636,87,20.6667,0.046446,0,-1,22.7273,55,30.4,0.0117165,0,-1,17.7273,76,14.8889,0.0165299,0,-1,21.6364,122,27.8182,-3.85315e-34,1,-1,8.81818,89,31.5556,-3.85315e-34,0,-1,25.8182,91,16.3333,0.0464892,0,-1,21.1818,83,42,4.87799e-06,0,-1,21.9091,61,23.6,0.0296001,0,-1,16.0909,93,31.6,0.039981,0,-1,18.6364,105,28.1818,0.0694054,0,-1,8.54545,76,29.2222,-1,0,-1,25.5455,126,23.7778,-9.8639e-32,1,-1,23.5455,105,16,0.977688,0,-1,21.0909,84,35.8889,0.0312786,0,-1,27.4545,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,103,25.7778,0.983096,0,-1,24.8182,91,27.1818,0.0468558,0,-1,7.81818,
65,24,-1,0,-1,24.0909,99,28.5455,0.979191,0,-1,8.63636,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0266743,0,-1,17.7273,76,14.8889,0.983046,0,-1,21.6364,122,27.8182,-3.85315e-34,0,-1,8.81818,89,31.5556,0.0148711,0,-1,25.8182,91,16.3333,-1,0,-1,21.1818,83,42,0.0249603,0,-1,21.9091,61,23.6,0.0309893,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,105,28.1818,-9.86198e-32,0,-1,8.54545,76,29.2222,0.0400682,0,-1,25.5455,126,23.7778,-9.8639e-32,0,-1,23.5455,105,16,-9.86288e-32,0,-1,21.0909,85,34.6667,0.955566,1,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,103,25.7778,-3.85203e-34,0,-1,24.8182,91,27.1818,0.0468083,0,-1,7.81818,
65,24,-1,0,-1,24.0909,100,28.2727,-9.86257e-32,1,-1,8.54545,87,20.6667,0.046473,0,-1,22.7273,55,30.4,0.0406673,0,-1,17.7273,76,14.8889,-3.85456e-34,0,-1,21.6364,122,27.8182,0.0128463,0,-1,8.81818,89,31.5556,0.983591,0,-1,25.8182,91,16.3333,-1,0,-1,21.1818,83,42,0.027983,0,-1,21.9091,61,23.6,0.0309879,0,-1,16.0909,93,31.6,0.039964,0,-1,18.6364,105,28.1818,4.87815e-06,0,-1,8.54545,76,29.2222,0.0400305,0,-1,25.5455,126,23.7778,0.983014,0,-1,23.5455,105,16,4.78874e-06,0,-1,21.0909,85,34.6667,-1,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0352329,0,-1,25.1818,103,25.7778,5.20582e-06,0,-1,24.8182,91,27.1818,-1,0,-1,7.81818,
65,24,-1,0,-1,24.0909,100,28.2727,-9.86257e-32,0,-1,8.54545,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0350724,0,-1,17.7273,76,14.8889,5.26974e-06,0,-1,21.6364,122,27.8182,0.046293,0,-1,8.81818,90,31.2222,-3.85362e-34,1,-1,25.7273,91,16.3333,-1,0,-1,21.1818,83,42,0.0810869,0,-1,21.9091,61,23.6,0.0277203,0,-1,16.0909,93,31.6,0.039965,0,-1,18.6364,105,28.1818,0.0669668,0,-1,8.54545,76,29.2222,0.0381559,0,-1,25.5455,127,23.5556,-9.8609e-32,1,-1,23.4545,105,16,0.96213,0,-1,21.0909,85,34.6667,0.483298,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,103,25.7778,0.0114453,0,-1,24.8182,91,27.1818,-1,0,-1,7.81818,
65,24,-1,0,-1,24.0909,100,28.2727,0.979375,0,-1,8.54545,87,20.6667,0.0464709,0,-1,22.7273,55,30.4,0.0350142,0,-1,17.7273,76,14.8889,0.288347,0,-1,21.6364,122,27.8182,0.0192444,0,-1,8.81818,90,31.2222,-3.85362e-34,0,-1,25.7273,91,16.3333,-1,0,-1,21.1818,83,42,0.0739707,0,-1,21.9091,61,23.6,-1,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,105,28.1818,0.572983,0,-1,8.54545,76,29.2222,0.0228924,0,-1,25.5455,127,23.5556,-9.8609e-32,0,-1,23.4545,106,15.7778,-9.8615e-32,1,-1,21,85,34.6667,0.401463,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,-1,0,-1,25.1818,103,25.7778,0.0211489,0,-1,24.8182,91,27.1818,0.0466524,0,-1,7.81818,
65,24,0.0351989,0,-1,24.0909,101,28.0909,-9.86317e-32,1,-1,8.45455,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0349983,0,-1,17.7273,77,14.6667,-9.86768e-32,1,-1,21.5455,122,27.8182,0.980905,0,-1,8.81818,90,31.2222,0.0161245,0,-1,25.7273,91,16.3333,-1,0,-1,21.1818,83,42,-1,0,-1,21.9091,61,23.6,0.0127783,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,105,28.1818,-9.86121e-32,0,-1,8.54545,76,29.2222,0.0366572,0,-1,25.5455,127,23.5556,0.983468,0,-1,23.4545,106,15.7778,-9.8615e-32,0,-1,21,85,34.6667,0.016625,0,-1,27.0909,55,38.9091,0.0309195,0,-1,13.6364,77,25.7778,0.0352246,0,-1,25.1818,103,25.7778,0.983304,0,-1,24.8182,91,27.1818,0.0468262,0,-1,7.81818,
65,24,0.0351599,0,-1,24.0909,101,28.0909,-9.86317e-32,0,-1,8.45455,87,20.6667,0.0464607,0,-1,22.7273,55,30.4,-1,0,-1,17.7273,77,14.6667,-9.86768e-32,0,-1,21.5455,123,27.6364,-2.52513e-29,1,-1,8.72727,90,31.2222,0.983096,0,-1,25.7273,91,16.3333,0.0235309,0,-1,21.1818,83,42,0.0641994,0,-1,21.9091,61,23.6,0.0277505,0,-1,16.0909,93,31.6,0.0399587,0,-1,18.6364,105,28.1818,5.20598e-06,0,-1,8.54545,76,29.2222,0.0365285,0,-1,25.5455,128,23.3333,-9.86239e-32,1,-1,23.3636,106,15.7778,0.576509,0,-1,21,85,34.6667,0.00874454,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.031617,0,-1,25.1818,104,25.4444,-6.46363e-27,1,-1,24.7273,91,27.1818,0.0466092,0,-1,7.81818,
65,24,0.0351561,0,-1,24.0909,101,28.0909,-1,0,-1,8.45455,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0349916,0,-1,17.7273,77,14.6667,0.0193605,0,-1,21.5455,123,27.6364,-2.52513e-29,0,-1,8.72727,91,31,-3.85268e-34,1,-1,25.6364,91,16.3333,0.047264,0,-1,21.1818,83,42,0.0253031,0,-1,21.9091,61,23.6,0.0295299,0,-1,16.0909,93,31.6,-1,0,-1,18.6364,105,28.1818,0.140015,0,-1,8.54545,76,29.2222,-1,0,-1,25.5455,128,23.3333,-9.86239e-32,0,-1,23.3636,106,15.7778,-9.86198e-32,0,-1,21,85,34.6667,0.0352128,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0213436,0,-1,25.1818,104,25.4444,-6.46363e-27,0,-1,24.7273,91,27.1818,0.0467876,0,-1,7.81818,
65,24,0.035156,0,-1,24.0909,101,28.0909,0.979158,0,-1,8.45455,87,20.6667,-1,0,-1,22.7273,55,30.4,0.0349776,0,-1,17.7273,77,14.6667,0.0161055,0,-1,21.5455,123,27.6364,0.98044,0,-1,8.72727,91,31,-3.85268e-34,0,-1,25.6364,91,16.3333,0.046661,0,-1,21.1818,83,42,0.0219001,0,-1,21.9091,61,23.6,0.0310035,0,-1,16.0909,93,31.6,0.0399323,0,-1,18.6364,105,28.1818,-9.8609e-32,0,-1,8.54545,76,29.2222,-1,0,-1,25.5455,128,23.3333,-1,0,-1,23.3636,106,15.7778,4.87815e-06,0,-1,21,85,34.6667,0.98259,0,-1,27.0909,55,38.9091,-1,0,-1,13.6364,77,25.7778,0.0316648,0,-1,25.1818,104,25.4444,0.0503936,0,-1,24.7273,91,27.1818,-1,0,-1,7.81818,
