CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
35,12.5,0.0181985,0,-1,19.2857,-1,25,15.3333,-1,1,-1,4.57143,-1,20,7.75,0.0275931,0,-1,17.1429,-1,29,10.4,-1,0,-1,5.71429,-1,42,16.5,0.884704,1,-1,5.42857,-1,25,14.5,-1,1,-1,6.57143,-1,28,18,-1,0,-1,7,-1,23,12.4,0.558336,0,-1,5.28571,-1,29,15,-1,1,-1,4.42857,-1,29,10.2,-1,0,-1,4.42857,-1,
35,12.5,1,0,-1,19.2857,-1,25,15.3333,-1,0,-1,4.57143,-1,20,7.75,0.023985,0,-1,17.1429,-1,29,10.4,-1,0,-1,5.71429,-1,43,16.5,0.886972,1,-1,5.42857,-1,25,14.5,-1,0,-1,6.57143,-1,28,18,-1,0,-1,7,-1,23,12.4,0.998063,0,-1,5.28571,-1,29,15,-1,0,-1,4.42857,-1,29,10.2,0.796672,0,-1,4.42857,-1,
35,12.5,1,0,-1,19.2857,-1,25,15.3333,0.723138,0,-1,4.57143,-1,20,7.75,1,0,-1,17.1429,-1,30,10.4,-1,1,-1,5.71429,-1,43,16.5,-1,0,-1,5.42857,-1,25,14.5,0.649188,0,-1,6.57143,-1,28,18,0.995572,0,-1,7,-1,23,12.4,0.729958,0,-1,5.28571,-1,30,14.875,0.948693,1,-1,4.28571,-1,29,10.2,0.967443,0,-1,4.42857,-1,
35,12.5,1,0,0.6525,19.2857,0.894737,26,15.3333,0.957356,1,0.8925,4.57143,0.947368,20,7.75,-1,0,0.46,17.1429,0.684211,30,10.4,0.943728,0,0.5875,5.71429,0.842105,43,16.5,-1,0,0.6825,5.42857,0.789474,25,14.5,0.814658,0,0.55,6.57143,0.684211,28,18,0.705033,0,0.53,7,1,23,12.4,0.999999,0,0.9275,5.28571,1,30,14.875,0.737138,0,0.7025,4.28571,0.947368,29,10.2,0.98986,0,0.9075,4.42857,1,
35,12.5,1,0,-1,19.2857,-1,26,15.3333,1,0,-1,4.57143,-1,20,7.75,0.0254911,0,-1,17.1429,-1,31,10.4,0.928579,1,-1,5.71429,-1,44,16.5,0.942338,1,-1,5.42857,-1,25,14.5,0.94431,0,-1,6.57143,-1,28,18,0.963051,0,-1,7,-1,23,12.4,-1,0,-1,5.28571,-1,30,14.875,0.835335,0,-1,4.28571,-1,29,10.2,0.868549,0,-1,4.42857,-1,
35,12.5,1,0,-1,19.2857,-1,26,15.3333,-1,0,-1,4.57143,-1,20,7.75,1,0,-1,17.1429,-1,31,10.4,0.976614,0,-1,5.71429,-1,45,16.5,0.941544,1,-1,5.42857,-1,25,14.5,-1,0,-1,6.57143,-1,28,18,0.963969,0,-1,7,-1,23,12.4,0.96943,0,-1,5.28571,-1,30,14.875,-1,0,-1,4.28571,-1,29,10.2,0.888091,0,-1,4.42857,-1,
35,12.5,-1,0,-1,19.2857,-1,26,15.3333,-1,0,-1,4.57143,-1,20,7.75,1,0,-1,17.1429,-1,31,10.4,0.999479,0,-1,5.71429,-1,45,16.5,0.906146,0,-1,5.42857,-1,26,14.5,0.816743,1,-1,6.57143,-1,28,18,0.963969,0,-1,7,-1,23,12.4,0.999943,0,-1,5.28571,-1,30,14.875,0.669828,0,-1,4.28571,-1,30,10,-1,1,-1,4.14286,-1,
36,19.8,-1,1,-1,7.42857,-1,26,15.3333,-1,0,-1,4.57143,-1,21,16,-1,1,-1,5.28571,-1,31,10.4,-1,0,-1,5.71429,-1,45,16.5,0.240492,0,-1,5.42857,-1,27,14.1667,-1,1,-1,6.28571,-1,28,18,0.957889,0,-1,7,-1,23,12.4,0.999943,0,-1,5.28571,-1,30,14.875,0.779478,0,-1,4.28571,-1,31,9.8,0.918721,1,-1,3.85714,-1,
36,19.8,-1,0,0.6525,7.42857,0.894737,26,15.3333,0.963831,0,0.8925,4.57143,0.947368,21,16,-1,0,0.46,5.28571,0.684211,31,10.4,0.862625,0,0.5875,5.71429,0.842105,45,16.5,0.137345,0,0.6825,5.42857,0.789474,27,14.1667,-1,0,0.535,6.28571,0.684211,28,18,-1,0,0.53,7,1,24,11.2,-1,1,0.9175,4.85714,1,30,14.875,0.652138,0,0.7025,4.28571,0.947368,31,9.8,-1,0,0.9,3.85714,1,
36,19.8,0.999902,0,-1,7.42857,-1,26,15.3333,0.299587,0,-1,4.57143,-1,21,16,-1,0,-1,5.28571,-1,31,10.4,0.96815,0,-1,5.71429,-1,45,16.5,-1,0,-1,5.42857,-1,28,14,0.744352,1,-1,6.14286,-1,28,18,0.99988,0,-1,7,-1,24,11.2,-1,0,-1,4.85714,-1,31,13.875,0.266815,1,-1,4.28571,-1,31,9.8,0.875157,0,-1,3.85714,-1,
36,19.8,0.999993,0,-1,7.42857,-1,26,15.3333,0.927228,0,-1,4.57143,-1,22,16,-1,1,-1,5.28571,-1,31,10.4,0.968729,0,-1,5.71429,-1,45,16.5,0.0815106,0,-1,5.42857,-1,28,14,-1,0,-1,6.14286,-1,28,18,-1,0,-1,7,-1,24,11.2,-1,0,-1,4.85714,-1,32,11.875,0.769615,1,-1,3.57143,-1,32,8.6,0.991566,1,-1,3.71429,-1,
36,19.8,0.587366,0,-1,7.42857,-1,26,15.3333,-1,0,-1,4.57143,-1,22,16,0.998101,0,-1,5.28571,-1,31,10.4,0.946645,0,-1,5.71429,-1,45,16.5,0.0512854,0,-1,5.42857,-1,28,14,-1,0,-1,6.14286,-1,28,18,0.999316,0,-1,7,-1,24,11.2,1,0,-1,4.85714,-1,32,11.875,0.134372,0,-1,3.57143,-1,32,8.6,0.98407,0,-1,3.71429,-1,
36,19.8,0.587006,0,-1,7.42857,-1,27,15.3333,-1,1,-1,4.57143,-1,22,16,-1,0,-1,5.28571,-1,32,10,0.849275,1,-1,5.42857,-1,45,16.5,0.0249958,0,-1,5.42857,-1,28,14,0.723592,0,-1,6.14286,-1,29,14.2,-1,1,-1,6.85714,-1,24,11.2,-1,0,-1,4.85714,-1,32,11.875,0.796302,0,-1,3.57143,-1,32,8.6,-1,0,-1,3.71429,-1,
36,19.8,0.586711,0,0.6525,7.42857,0.894737,27,15.3333,-1,0,0.8925,4.57143,0.947368,23,10.6,-1,1,0.4575,4.42857,0.736842,32,10,-1,0,0.5725,5.42857,0.842105,45,16.5,-1,0,0.6825,5.42857,0.789474,28,14,0.199017,0,0.525,6.14286,0.684211,29,14.2,0.997422,0,0.53,6.85714,1,24,11.2,-1,0,0.9175,4.85714,1,32,11.875,0.154389,0,0.55,3.57143,0.947368,32,8.6,-1,0,0.895,3.71429,1,
36,19.8,1,0,-1,7.42857,-1,27,15.3333,-1,0,-1,4.57143,-1,23,10.6,0.956491,0,-1,4.42857,-1,33,9.8,0.787795,1,-1,5.28571,-1,45,16.5,0.0214446,0,-1,5.42857,-1,28,14,0.72754,0,-1,6.14286,-1,29,14.2,-1,0,-1,6.85714,-1,24,11.2,-1,0,-1,4.85714,-1,32,11.875,0.0985259,0,-1,3.57143,-1,32,8.6,0.706936,0,-1,3.71429,-1,
36,19.8,0.886339,0,-1,7.42857,-1,27,15.3333,0.918066,0,-1,4.57143,-1,24,16.3333,-1,1,-1,4.42857,-1,34,16.3333,-1,1,-1,5.28571,-1,45,16.5,0.0201726,0,-1,5.42857,-1,29,14,0.879518,1,-1,6.14286,-1,29,14.2,1,0,-1,6.85714,-1,25,17.1667,-1,1,-1,4.85714,-1,32,11.875,-1,0,-1,3.57143,-1,32,8.6,0.981915,0,-1,3.71429,-1,
36,19.8,0.0908839,0,-1,7.42857,-1,27,15.3333,-1,0,-1,4.57143,-1,25,13.5,0.956672,1,-1,3,-1,34,16.3333,-1,0,-1,5.28571,-1,45,16.5,0.0201726,0,-1,5.42857,-1,30,14,0.965684,1,-1,6.14286,-1,29,14.2,-1,0,-1,6.85714,-1,25,17.1667,-1,0,-1,4.85714,-1,32,11.875,0.0598018,0,-1,3.57143,-1,32,8.6,-1,0,-1,3.71429,-1,
36,19.8,1,0,-1,7.42857,-1,27,15.3333,-1,0,-1,4.57143,-1,25,13.5,-1,0,-1,3,-1,35,12.5,0.836206,1,-1,5.28571,-1,46,16.5,0.832988,1,-1,5.42857,-1,30,14,-1,0,-1,6.14286,-1,29,14.2,-1,0,-1,6.85714,-1,25,17.1667,-1,0,-1,4.85714,-1,32,11.875,0.0401731,0,-1,3.57143,-1,32,8.6,-1,0,-1,3.71429,-1,
36,19.8,1,0,0.6525,7.42857,0.894737,27,15.3333,0.468928,0,0.8925,4.57143,0.947368,26,13.1667,-1,1,0.405,3,0.631579,36,11.1667,0.90837,1,0.57,5,0.842105,47,16.5,0.926072,1,0.6825,5.42857,0.789474,31,14,-1,1,0.525,6.14286,0.684211,29,14.2,0.995709,0,0.53,6.85714,1,26,16.5,0.924559,1,0.905,4.42857,1,32,11.875,-1,0,0.55,3.57143,0.947368,32,8.6,0.998988,0,0.895,3.71429,1,
36,19.8,-1,0,-1,7.42857,-1,27,15.3333,0.998348,0,-1,4.57143,-1,26,13.1667,1,0,-1,3,-1,37,10.6667,0.878555,1,-1,4.71429,-1,48,16.5,0.593497,1,-1,5.42857,-1,31,14,0.853137,0,-1,6.14286,-1,29,14.2,1,0,-1,6.85714,-1,26,16.5,-1,0,-1,4.42857,-1,33,11.625,0.0363126,1,-1,3.42857,-1,32,8.6,-1,0,-1,3.71429,-1,
36,19.8,0.98039,0,-1,7.42857,-1,27,15.3333,-1,0,-1,4.57143,-1,27,11.1667,-1,1,-1,3,-1,37,10.6667,-1,0,-1,4.71429,-1,49,16,-1,1,-1,4.57143,-1,31,14,-1,0,-1,6.14286,-1,29,14.2,-1,0,-1,6.85714,-1,26,16.5,-1,0,-1,4.42857,-1,34,11.625,0.772914,1,-1,3.42857,-1,32,8.6,-1,0,-1,3.71429,-1,
36,19.8,-1,0,-1,7.42857,-1,27,15.3333,0.999999,0,-1,4.57143,-1,28,17.6667,0.995116,1,-1,6.42857,-1,37,10.6667,0.847776,0,-1,4.71429,-1,49,16,0.718139,0,-1,4.57143,-1,31,14,0.541291,0,-1,6.14286,-1,30,14.2,0.990062,1,-1,6.85714,-1,26,16.5,0.79565,0,-1,4.42857,-1,34,11.625,0.149437,0,-1,3.42857,-1,32,8.6,-1,0,-1,3.71429,-1,
37,18.6,-1,1,-1,7,-1,27,15.3333,0.890357,0,-1,4.57143,-1,28,17.6667,-1,0,-1,6.42857,-1,37,10.6667,-1,0,-1,4.71429,-1,49,16,0.284518,0,-1,4.57143,-1,31,14,0.84735,0,-1,6.14286,-1,30,14.2,0.993372,0,-1,6.85714,-1,26,16.5,0.791628,0,-1,4.42857,-1,34,11.625,0.527497,0,-1,3.42857,-1,33,8.4,-1,1,-1,3.57143,-1,
37,18.6,-1,0,0.595,7,0.894737,27,15.3333,0.890357,0,0.8925,4.57143,0.947368,28,17.6667,0.558312,0,0.59,6.42857,0.789474,37,10.6667,0.226222,0,0.5675,4.71429,0.842105,50,16,0.95326,1,0.595,4.57143,0.894737,31,14,0.935509,0,0.525,6.14286,0.684211,30,14.2,0.999947,0,0.53,6.85714,1,27,15,0.914865,1,0.89,3.71429,1,34,11.625,0.667995,0,0.4475,3.42857,0.789474,34,8.4,0.784388,1,0.8725,3.57143,1,
37,18.6,1,0,-1,7,-1,27,15.3333,0.863224,0,-1,4.57143,-1,29,17.6667,0.95452,1,-1,6.42857,-1,38,10.5,0.122247,1,-1,4.57143,-1,50,16,-1,0,-1,4.57143,-1,31,14,-1,0,-1,6.14286,-1,30,14.2,0.223009,0,-1,6.85714,-1,28,14,0.999931,1,-1,3.28571,-1,34,11.625,0.799007,0,-1,3.42857,-1,35,8.4,0.871795,1,-1,3.57143,-1,
37,18.6,-1,0,-1,7,-1,28,14.8333,0.974566,1,-1,4.57143,-1,29,17.6667,0.864842,0,-1,6.42857,-1,38,10.5,0.857949,0,-1,4.57143,-1,51,16,0.950216,1,-1,4.57143,-1,32,14,0.947188,1,-1,6.14286,-1,30,14.2,0.150108,0,-1,6.85714,-1,29,14,-1,1,-1,3.28571,-1,35,11.625,0.879323,1,-1,3.42857,-1,36,15.1667,-1,1,-1,3.57143,-1,
37,18.6,0.160892,0,-1,7,-1,29,10.5,0.979551,1,-1,3.57143,-1,29,17.6667,0.798557,0,-1,6.42857,-1,38,10.5,0.327806,0,-1,4.57143,-1,51,16,-1,0,-1,4.57143,-1,32,14,0.0985337,0,-1,6.14286,-1,30,14.2,0.900487,0,-1,6.85714,-1,29,14,-1,0,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,37,11.8333,0.830015,1,-1,3.57143,-1,
37,18.6,0.0868609,0,-1,7,-1,30,8.5,0.939192,1,-1,2.71429,-1,30,17.5,0.929918,1,-1,6.28571,-1,38,10.5,0.861942,0,-1,4.57143,-1,52,16,0.897796,1,-1,4.57143,-1,32,14,0.881665,0,-1,6.14286,-1,30,14.2,0.999999,0,-1,6.85714,-1,29,14,1,0,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,38,10,0.90857,1,-1,3.57143,-1,
37,18.6,0.914584,0,0.595,7,0.894737,30,8.5,0.888356,0,0.8375,2.71429,0.947368,30,17.5,-1,0,0.59,6.28571,0.736842,38,10.5,-1,0,0.545,4.57143,0.842105,52,16,0.325022,0,0.595,4.57143,0.894737,32,14,0.585063,0,0.525,6.14286,0.684211,30,14.2,0.99795,0,0.53,6.85714,1,29,14,-1,0,0.88,3.28571,1,35,11.625,0.439154,0,0.4475,3.42857,0.842105,38,10,-1,0,0.86,3.57143,0.947368,
37,18.6,1,0,-1,7,-1,31,8.16667,0.753346,1,-1,2.42857,-1,30,17.5,-1,0,-1,6.28571,-1,38,10.5,0.914976,0,-1,4.57143,-1,53,16,0.90664,1,-1,4.57143,-1,32,14,0.902363,0,-1,6.14286,-1,30,14.2,0.997942,0,-1,6.85714,-1,29,14,0.953303,0,-1,3.28571,-1,35,11.625,0.615567,0,-1,3.42857,-1,39,9.5,0.844936,1,-1,3.57143,-1,
37,18.6,1,0,-1,7,-1,31,8.16667,0.903026,0,-1,2.42857,-1,30,17.5,-1,0,-1,6.28571,-1,38,10.5,0.998273,0,-1,4.57143,-1,53,16,0.932458,0,-1,4.57143,-1,32,14,0.955433,0,-1,6.14286,-1,30,14.2,-1,0,-1,6.85714,-1,29,14,0.871862,0,-1,3.28571,-1,35,11.625,0.940642,0,-1,3.42857,-1,39,9.5,0.804033,0,-1,3.57143,-1,
37,18.6,1,0,-1,7,-1,32,7.5,-1,1,-1,2.42857,-1,30,17.5,0.983709,0,-1,6.28571,-1,38,10.5,0.998283,0,-1,4.57143,-1,54,15.6667,-1,1,-1,4.28571,-1,32,14,0.254376,0,-1,6.14286,-1,31,14.2,-1,1,-1,6.85714,-1,30,14,0.936502,1,-1,3.28571,-1,35,11.625,0.0159674,0,-1,3.42857,-1,40,9.16667,0.513494,1,-1,3.28571,-1,
37,18.6,1,0,-1,7,-1,32,7.5,0.606398,0,-1,2.42857,-1,30,17.5,0.954862,0,-1,6.28571,-1,38,10.5,-1,0,-1,4.57143,-1,55,15.6667,0.895937,1,-1,4.28571,-1,32,14,0.894336,0,-1,6.14286,-1,31,14.2,0.0161616,0,-1,6.85714,-1,30,14,0.40685,0,-1,3.28571,-1,35,11.625,0.999853,0,-1,3.42857,-1,40,9.16667,0.892901,0,-1,3.28571,-1,
37,18.6,1,0,0.595,7,0.894737,32,7.5,0.510465,0,0.625,2.42857,0.842105,30,17.5,-1,0,0.59,6.28571,0.736842,38,10.5,0.972385,0,0.545,4.57143,0.842105,55,15.6667,-1,0,0.58,4.28571,0.789474,32,14,0.450893,0,0.525,6.14286,0.684211,31,14.2,1,0,0.53,6.85714,1,31,14,0.984152,1,0.88,3.28571,1,35,11.625,-1,0,0.4475,3.42857,0.842105,40,9.16667,0.970536,0,0.6125,3.28571,0.947368,
38,23.6667,0.913753,1,-1,7,-1,32,7.5,0.626846,0,-1,2.42857,-1,30,17.5,-1,0,-1,6.28571,-1,38,10.5,-1,0,-1,4.57143,-1,55,15.6667,-1,0,-1,4.28571,-1,32,14,0.949495,0,-1,6.14286,-1,31,14.2,0.189183,0,-1,6.85714,-1,32,14,0.910534,1,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,40,9.16667,-1,0,-1,3.28571,-1,
38,23.6667,0.979173,0,-1,7,-1,32,7.5,-1,0,-1,2.42857,-1,30,17.5,-1,0,-1,6.28571,-1,38,10.5,-1,0,-1,4.57143,-1,55,15.6667,-1,0,-1,4.28571,-1,32,14,0.94861,0,-1,6.14286,-1,31,14.2,1,0,-1,6.85714,-1,32,14,0.400656,0,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,40,9.16667,0.477378,0,-1,3.28571,-1,
38,23.6667,0.291816,0,-1,7,-1,32,7.5,-1,0,-1,2.42857,-1,31,14.6667,-1,1,-1,6,-1,38,10.5,0.998596,0,-1,4.57143,-1,55,15.6667,0.998708,0,-1,4.28571,-1,32,14,0.94861,0,-1,6.14286,-1,31,14.2,1,0,-1,6.85714,-1,32,14,0.96484,0,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,40,9.16667,0.999858,0,-1,3.28571,-1,
39,22.6667,0.934078,1,-1,6.57143,-1,32,7.5,0.902362,0,-1,2.42857,-1,32,14.1667,-1,1,-1,6,-1,38,10.5,0.909713,0,-1,4.57143,-1,55,15.6667,0.0210786,0,-1,4.28571,-1,32,14,0.955583,0,-1,6.14286,-1,32,14.2,-1,1,-1,6.85714,-1,32,14,0.704188,0,-1,3.28571,-1,35,11.625,0.9242,0,-1,3.42857,-1,40,9.16667,0.995314,0,-1,3.28571,-1,
39,22.6667,0.54569,0,0.595,6.57143,0.894737,32,7.5,-1,0,0.625,2.42857,0.842105,32,14.1667,-1,0,0.5775,6,0.842105,38,10.5,-1,0,0.545,4.57143,0.842105,55,15.6667,0.019307,0,0.58,4.28571,0.789474,32,14,0.99866,0,0.525,6.14286,0.684211,32,14.2,1,0,0.53,6.85714,1,32,14,0.964709,0,0.88,3.28571,1,35,11.625,-1,0,0.4475,3.42857,0.842105,40,9.16667,0.0204391,0,0.6125,3.28571,0.947368,
39,22.6667,1,0,-1,6.57143,-1,32,7.5,0.998189,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,38,10.5,0.985677,0,-1,4.57143,-1,56,14.1667,0.0178989,1,-1,3.57143,-1,32,14,-1,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,32,14,-1,0,-1,3.28571,-1,35,11.625,-1,0,-1,3.42857,-1,40,9.16667,0.9733,0,-1,3.28571,-1,
40,22.6667,-1,1,-1,6.57143,-1,32,7.5,0.415422,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,38,10.5,0.980939,0,-1,4.57143,-1,56,14.1667,0.807384,0,-1,3.57143,-1,32,14,0.0198203,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,32,14,-1,0,-1,3.28571,-1,35,11.625,0.246811,0,-1,3.42857,-1,40,9.16667,0.621513,0,-1,3.28571,-1,
40,22.6667,1,0,-1,6.57143,-1,32,7.5,0.911193,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,38,10.5,-1,0,-1,4.57143,-1,56,14.1667,1,0,-1,3.57143,-1,32,14,0.321103,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,32,14,1,0,-1,3.28571,-1,35,11.625,0.0194735,0,-1,3.42857,-1,40,9.16667,0.895526,0,-1,3.28571,-1,
40,22.6667,1,0,-1,6.57143,-1,32,7.5,0.911193,0,-1,2.42857,-1,32,14.1667,0.936623,0,-1,6,-1,38,10.5,0.79408,0,-1,4.57143,-1,56,14.1667,0.862175,0,-1,3.57143,-1,32,14,0.035551,0,-1,6.14286,-1,32,14.2,0.999989,0,-1,6.85714,-1,32,14,-1,0,-1,3.28571,-1,36,10.5,0.88012,1,-1,2.71429,-1,40,9.16667,0.895526,0,-1,3.28571,-1,
40,22.6667,-1,0,0.595,6.57143,0.894737,32,7.5,-1,0,0.625,2.42857,0.842105,32,14.1667,0.995619,0,0.5775,6,0.842105,39,10.3333,-1,1,0.535,4.42857,0.842105,56,14.1667,1,0,0.3725,3.57143,0.473684,32,14,0.980232,0,0.525,6.14286,0.684211,32,14.2,0.999845,0,0.53,6.85714,1,32,14,0.026495,0,0.88,3.28571,1,36,10.5,0.193333,0,0.4325,2.71429,0.789474,41,9.16667,0.989974,1,0.6125,3.28571,0.947368,
40,22.6667,0.681778,0,-1,6.57143,-1,33,7.5,0.909792,1,-1,2.42857,-1,32,14.1667,0.995986,0,-1,6,-1,39,10.3333,0.29512,0,-1,4.42857,-1,56,14.1667,1,0,-1,3.57143,-1,32,14,-1,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,32,14,0.0274724,0,-1,3.28571,-1,37,10.5,0.982579,1,-1,2.71429,-1,42,9.16667,0.998054,1,-1,3.28571,-1,
40,22.6667,0.629174,0,-1,6.57143,-1,34,7.5,0.915327,1,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,0.70028,0,-1,4.42857,-1,56,14.1667,0.999978,0,-1,3.57143,-1,32,14,0.111148,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,32,14,0.0274724,0,-1,3.28571,-1,37,10.5,-1,0,-1,2.71429,-1,42,9.16667,0.692777,0,-1,3.28571,-1,
40,22.6667,1,0,-1,6.57143,-1,34,7.5,-1,0,-1,2.42857,-1,32,14.1667,0.957281,0,-1,6,-1,39,10.3333,1,0,-1,4.42857,-1,56,14.1667,-1,0,-1,3.57143,-1,32,14,0.111148,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,33,10.5,-1,1,-1,3.28571,-1,37,10.5,-1,0,-1,2.71429,-1,42,9.16667,0.811232,0,-1,3.28571,-1,
40,22.6667,0.931003,0,-1,6.57143,-1,34,7.5,0.799032,0,-1,2.42857,-1,32,14.1667,0.0185007,0,-1,6,-1,39,10.3333,1,0,-1,4.42857,-1,56,14.1667,0.0172828,0,-1,3.57143,-1,32,14,-1,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,33,10.5,0.969833,0,-1,3.28571,-1,37,10.5,0.905694,0,-1,2.71429,-1,42,9.16667,0.837177,0,-1,3.28571,-1,
40,22.6667,-1,0,0.595,6.57143,0.894737,35,7.5,0.92827,1,0.625,2.42857,0.894737,32,14.1667,0.0185007,0,0.5775,6,0.842105,39,10.3333,0.584255,0,0.535,4.42857,0.842105,56,14.1667,1,0,0.3725,3.57143,0.473684,32,14,0.0215294,0,0.525,6.14286,0.684211,32,14.2,1,0,0.53,6.85714,1,33,10.5,0.958495,0,0.8775,3.28571,1,37,10.5,0.29409,0,0.4325,2.71429,0.842105,42,9.16667,0.951356,0,0.6125,3.28571,0.947368,
40,22.6667,1,0,-1,6.57143,-1,35,7.5,-1,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,0.592476,0,-1,4.42857,-1,56,14.1667,0.999949,0,-1,3.57143,-1,33,14,0.87759,1,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,33,10.5,0.96902,0,-1,3.28571,-1,37,10.5,0.419485,0,-1,2.71429,-1,42,9.16667,-1,0,-1,3.28571,-1,
40,22.6667,0.433759,0,-1,6.57143,-1,35,7.5,-1,0,-1,2.42857,-1,32,14.1667,1,0,-1,6,-1,39,10.3333,1,0,-1,4.42857,-1,56,14.1667,0.999949,0,-1,3.57143,-1,33,14,-1,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,33,10.5,-1,0,-1,3.28571,-1,37,10.5,0.709484,0,-1,2.71429,-1,43,9,0.977278,1,-1,3.14286,-1,
40,22.6667,0.433759,0,-1,6.57143,-1,35,7.5,-1,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,-1,0,-1,4.42857,-1,57,14.1667,0.980491,1,-1,3.57143,-1,33,14,0.0207618,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,34,10.5,0.999648,1,-1,3.28571,-1,37,10.5,0.762023,0,-1,2.71429,-1,43,9,0.364423,0,-1,3.14286,-1,
41,20.1667,-1,1,-1,6.57143,-1,35,7.5,-1,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,-1,0,-1,4.42857,-1,57,14.1667,0.504139,0,-1,3.57143,-1,33,14,0.0181459,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,34,10.5,-1,0,-1,3.28571,-1,37,10.5,-1,0,-1,2.71429,-1,43,9,1,0,-1,3.14286,-1,
42,16.8333,0.990803,1,0.595,6.14286,0.894737,35,7.5,0.992772,0,0.625,2.42857,0.894737,32,14.1667,1,0,0.5775,6,0.842105,39,10.3333,-1,0,0.535,4.42857,0.842105,58,14.1667,0.948445,1,0.3725,3.57143,0.473684,33,14,0.956961,0,0.525,6.14286,0.684211,32,14.2,-1,0,0.53,6.85714,1,34,10.5,1,0,0.8775,3.28571,1,37,10.5,0.939309,0,0.4325,2.71429,0.842105,43,9,-1,0,0.6075,3.14286,0.947368,
43,15.6667,-1,1,-1,5.71429,-1,35,7.5,0.0215618,0,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,-1,0,-1,4.42857,-1,58,14.1667,-1,0,-1,3.57143,-1,33,14,0.0185642,0,-1,6.14286,-1,32,14.2,1,0,-1,6.85714,-1,34,10.5,-1,0,-1,3.28571,-1,37,10.5,0.522623,0,-1,2.71429,-1,43,9,1,0,-1,3.14286,-1,
44,13.8333,-1,1,-1,5.71429,-1,36,7.5,0.979872,1,-1,2.42857,-1,32,14.1667,-1,0,-1,6,-1,39,10.3333,-1,0,-1,4.42857,-1,58,14.1667,1,0,-1,3.57143,-1,33,14,0.999386,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,34,10.5,0.94651,0,-1,3.28571,-1,37,10.5,0.522623,0,-1,2.71429,-1,43,9,0.883833,0,-1,3.14286,-1,
44,13.8333,0.852779,0,-1,5.71429,-1,36,7.5,1,0,-1,2.42857,-1,32,14.1667,0.899845,0,-1,6,-1,39,10.3333,-1,0,-1,4.42857,-1,58,14.1667,0.974736,0,-1,3.57143,-1,33,14,-1,0,-1,6.14286,-1,32,14.2,-1,0,-1,6.85714,-1,34,10.5,-1,0,-1,3.28571,-1,38,8.57143,-1,1,-1,2.71429,-1,43,9,1,0,-1,3.14286,-1,
