CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
14,6.66667,-1,0,-1,2,-1,10,15,0.731325,0,-1,17.8571,-1,14,6.5,0.972782,0,-1,1.28571,-1,13,12.1667,-1,0,-1,3.28571,-1,10,14.4,0.92437,0,-1,16,-1,13,13,-1,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,13,13.3333,0.589822,0,-1,3.42857,-1,13,14.6667,-1,0,-1,6.28571,-1,15,15.2,0.967588,1,-1,17.2857,-1,
14,6.66667,-1,0,0.5075,2,0.789474,10,15,-1,0,0.36,17.8571,0.684211,14,6.5,-1,0,0.03,1.28571,0.263158,13,12.1667,0.897834,0,0.2625,3.28571,0.526316,10,14.4,-1,0,0.41,16,0.526316,13,13,-1,0,0.6025,30.8571,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,13,13.3333,0.887233,0,0.3325,3.42857,0.947368,13,14.6667,0.0945749,0,0.6125,6.28571,0.947368,15,15.2,0.948114,0,0.375,17.2857,0.578947,
14,6.66667,0.429453,0,-1,2,-1,10,15,-1,0,-1,17.8571,-1,14,6.5,-1,0,-1,1.28571,-1,13,12.1667,0.150251,0,-1,3.28571,-1,10,14.4,-1,0,-1,16,-1,13,13,-1,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,13,13.3333,-1,0,-1,3.42857,-1,13,14.6667,0.674141,0,-1,6.28571,-1,15,15.2,0.125082,0,-1,17.2857,-1,
14,6.66667,-1,0,-1,2,-1,10,15,0.159034,0,-1,17.8571,-1,14,6.5,0.529933,0,-1,1.28571,-1,13,12.1667,0.150251,0,-1,3.28571,-1,11,9.8,-1,1,-1,16,-1,13,13,-1,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,13,13.3333,0.997049,0,-1,3.42857,-1,13,14.6667,0.626019,0,-1,6.28571,-1,15,15.2,0.121054,0,-1,17.2857,-1,
14,6.66667,0.529461,0,-1,2,-1,10,15,0.15667,0,-1,17.8571,-1,14,6.5,0.0287449,0,-1,1.28571,-1,13,12.1667,-1,0,-1,3.28571,-1,11,9.8,-1,0,-1,16,-1,13,13,0.76622,0,-1,30.8571,-1,13,9.16667,0.94984,0,-1,3,-1,13,13.3333,0.167394,0,-1,3.42857,-1,13,14.6667,0.898532,0,-1,6.28571,-1,15,15.2,0.998812,0,-1,17.2857,-1,
14,6.66667,-1,0,-1,2,-1,11,14.5,0.874823,1,-1,17.5714,-1,14,6.5,0.962057,0,-1,1.28571,-1,14,5.66667,0.956832,1,-1,1.28571,-1,11,9.8,-1,0,-1,16,-1,13,13,0.972382,0,-1,30.8571,-1,13,9.16667,0.961665,0,-1,3,-1,13,13.3333,0.167394,0,-1,3.42857,-1,13,14.6667,-1,0,-1,6.28571,-1,15,15.2,0.896056,0,-1,17.2857,-1,
14,6.66667,-1,0,0.5075,2,0.789474,11,14.5,-1,0,0.345,17.5714,0.526316,15,6.16667,-1,1,0.0225,1.14286,0.263158,14,5.66667,-1,0,0.1825,1.28571,0.368421,11,9.8,-1,0,0.41,16,0.631579,13,13,-1,0,0.6025,30.8571,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,13,13.3333,-1,0,0.3325,3.42857,0.947368,14,14.3333,-1,1,0.535,6.14286,0.947368,15,15.2,-1,0,0.375,17.2857,0.578947,
14,6.66667,0.938239,0,-1,2,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,-1,0,-1,1.14286,-1,14,5.66667,0.938353,0,-1,1.28571,-1,12,8,-1,1,-1,16,-1,14,11.2,-1,1,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,13,13.3333,-1,0,-1,3.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,15,15.2,0.0185987,0,-1,17.2857,-1,
14,6.66667,-1,0,-1,2,-1,11,14.5,0.340261,0,-1,17.5714,-1,15,6.16667,0.958079,0,-1,1.14286,-1,14,5.66667,0.922676,0,-1,1.28571,-1,12,8,-1,0,-1,16,-1,14,11.2,0.796656,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,14,6.83333,-1,1,-1,1.42857,-1,14,14.3333,0.815869,0,-1,6.14286,-1,15,15.2,0.0185906,0,-1,17.2857,-1,
15,6.33333,-1,1,-1,1.71429,-1,11,14.5,0.0984926,0,-1,17.5714,-1,15,6.16667,-1,0,-1,1.14286,-1,14,5.66667,0.731778,0,-1,1.28571,-1,12,8,-1,0,-1,16,-1,14,11.2,0.750791,0,-1,30.8571,-1,13,9.16667,0.993314,0,-1,3,-1,14,6.83333,-1,0,-1,1.42857,-1,14,14.3333,0.944441,0,-1,6.14286,-1,15,15.2,0.339995,0,-1,17.2857,-1,
15,6.33333,-1,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,0.223085,0,-1,1.14286,-1,14,5.66667,0.162416,0,-1,1.28571,-1,12,8,-1,0,-1,16,-1,14,11.2,0.910958,0,-1,30.8571,-1,13,9.16667,0.993314,0,-1,3,-1,15,12.5714,-1,1,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,15,15.2,-1,0,-1,17.2857,-1,
15,6.33333,-1,0,0.425,1.71429,0.736842,11,14.5,-1,0,0.345,17.5714,0.526316,15,6.16667,0.0245314,0,0.0225,1.14286,0.263158,14,5.66667,0.868621,0,0.1825,1.28571,0.368421,12,8,-1,0,0.4075,16,0.526316,14,11.2,-1,0,0.6025,30.8571,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,15,12.5714,-1,0,0.2375,1.42857,0.947368,14,14.3333,0.885208,0,0.535,6.14286,0.947368,15,15.2,-1,0,0.375,17.2857,0.578947,
15,6.33333,0.944344,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,0.0266774,0,-1,1.14286,-1,14,5.66667,0.897173,0,-1,1.28571,-1,12,8,0.997569,0,-1,16,-1,14,11.2,0.886793,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,15,12.5714,0.575147,0,-1,1.42857,-1,14,14.3333,0.76074,0,-1,6.14286,-1,16,20.8333,-1,1,-1,5.42857,-1,
15,6.33333,-1,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,0.340696,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,12,8,-1,0,-1,16,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.508369,0,-1,3,-1,15,12.5714,0.956597,0,-1,1.42857,-1,14,14.3333,0.947856,0,-1,6.14286,-1,17,20.8333,0.985904,1,-1,5.42857,-1,
15,6.33333,0.0399028,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,0.967506,0,-1,1.14286,-1,14,5.66667,0.921634,0,-1,1.28571,-1,13,13.5,-1,1,-1,3.85714,-1,14,11.2,0.148188,0,-1,30.8571,-1,13,9.16667,0.872111,0,-1,3,-1,15,12.5714,0.847153,0,-1,1.42857,-1,14,14.3333,0.839723,0,-1,6.14286,-1,18,16,-1,1,-1,5.42857,-1,
15,6.33333,0.0291316,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,-1,0,-1,1.14286,-1,14,5.66667,0.167046,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.462072,0,-1,30.8571,-1,13,9.16667,0.141459,0,-1,3,-1,15,12.5714,0.892972,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,18,16,0.98209,0,-1,5.42857,-1,
15,6.33333,1,0,0.425,1.71429,0.736842,11,14.5,-1,0,0.345,17.5714,0.526316,15,6.16667,-1,0,0.0225,1.14286,0.263158,14,5.66667,0.167046,0,0.1825,1.28571,0.368421,13,13.5,-1,0,0.4075,3.85714,0.526316,14,11.2,0.328503,0,0.6025,30.8571,0.947368,13,9.16667,1,0,0.6975,3,0.947368,15,12.5714,1,0,0.2375,1.42857,0.947368,14,14.3333,-1,0,0.535,6.14286,0.947368,18,16,-1,0,0.365,5.42857,0.578947,
15,6.33333,1,0,-1,1.71429,-1,11,14.5,-1,0,-1,17.5714,-1,15,6.16667,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.625422,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,15,12.5714,0.730074,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,18,16,0.602766,0,-1,5.42857,-1,
15,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,1,-1,15.7143,-1,15,6.16667,0.847558,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.625422,0,-1,30.8571,-1,13,9.16667,0.596671,0,-1,3,-1,15,12.5714,0.940722,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,19,8.5,0.986717,1,-1,3,-1,
15,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,15,6.16667,0.91446,0,-1,1.14286,-1,14,5.66667,0.0207319,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.797109,0,-1,3,-1,15,12.5714,0.957408,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,19,8.5,-1,0,-1,3,-1,
15,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,15,6.16667,-1,0,-1,1.14286,-1,14,5.66667,0.972431,0,-1,1.28571,-1,13,13.5,0.366645,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.797109,0,-1,3,-1,15,12.5714,-1,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,19,8.5,0.904494,0,-1,3,-1,
15,6.33333,-1,0,0.425,1.71429,0.736842,12,5.25,0.801229,0,0.265,15.7143,0.473684,16,5.83333,-1,1,0.0225,1.14286,0.263158,14,5.66667,-1,0,0.1825,1.28571,0.368421,13,13.5,0.146952,0,0.4075,3.85714,0.526316,14,11.2,-1,0,0.6025,30.8571,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,15,12.5714,-1,0,0.2375,1.42857,0.947368,14,14.3333,-1,0,0.535,6.14286,0.947368,19,8.5,-1,0,0.285,3,0.526316,
15,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.328068,0,-1,3,-1,15,12.5714,-1,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,19,8.5,-1,0,-1,3,-1,
15,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.132915,0,-1,30.8571,-1,13,9.16667,0.275692,0,-1,3,-1,15,12.5714,0.992634,0,-1,1.42857,-1,14,14.3333,0.10989,0,-1,6.14286,-1,19,8.5,0.875147,0,-1,3,-1,
16,6.33333,-1,1,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.0864264,0,-1,30.8571,-1,13,9.16667,0.959832,0,-1,3,-1,15,12.5714,0.323929,0,-1,1.42857,-1,14,14.3333,0.568431,0,-1,6.14286,-1,19,8.5,-1,0,-1,3,-1,
16,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,0.986551,0,-1,1.14286,-1,14,5.66667,0.0195811,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.908752,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,15,12.5714,0.916035,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,20,8.16667,-1,1,-1,3,-1,
16,6.33333,0.995926,0,0.425,1.71429,0.736842,12,5.25,0.0449628,0,0.265,15.7143,0.473684,16,5.83333,-1,0,0.0225,1.14286,0.263158,14,5.66667,0.0195811,0,0.1825,1.28571,0.368421,13,13.5,-1,0,0.4075,3.85714,0.526316,14,11.2,-1,0,0.6025,30.8571,0.947368,13,9.16667,0.215163,0,0.6975,3,0.947368,15,12.5714,-1,0,0.2375,1.42857,0.947368,14,14.3333,-1,0,0.535,6.14286,0.947368,20,8.16667,-1,0,0.27,3,0.526316,
16,6.33333,-1,0,-1,1.71429,-1,12,5.25,0.827409,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.70272,0,-1,3,-1,15,12.5714,0.204721,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,20,8.16667,-1,0,-1,3,-1,
16,6.33333,-1,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,0.134491,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.709413,0,-1,3,-1,15,12.5714,0.704613,0,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,21,7.5,-1,1,-1,2.57143,-1,
16,6.33333,0.17655,0,-1,1.71429,-1,12,5.25,-1,0,-1,15.7143,-1,16,5.83333,0.203099,0,-1,1.14286,-1,14,5.66667,1,0,-1,1.28571,-1,13,13.5,0.833838,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.985885,0,-1,3,-1,16,12.1429,0.934711,1,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,21,7.5,0.0927761,0,-1,2.57143,-1,
16,6.33333,0.835096,0,-1,1.71429,-1,12,5.25,0.0972226,0,-1,15.7143,-1,16,5.83333,0.974692,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,0.841042,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.985885,0,-1,3,-1,17,11.8571,-1,1,-1,1.42857,-1,14,14.3333,-1,0,-1,6.14286,-1,21,7.5,0.930721,0,-1,2.57143,-1,
16,6.33333,0.0305487,0,0.425,1.71429,0.736842,12,5.25,0.671075,0,0.265,15.7143,0.473684,16,5.83333,0.999931,0,0.0225,1.14286,0.263158,14,5.66667,0.0219246,0,0.1825,1.28571,0.368421,13,13.5,0.508308,0,0.4075,3.85714,0.526316,14,11.2,-1,0,0.6025,30.8571,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,18,7.85714,-1,1,0.2125,1.42857,0.894737,14,14.3333,-1,0,0.535,6.14286,0.947368,21,7.5,0.257992,0,0.26,2.57143,0.578947,
16,6.33333,0.368821,0,-1,1.71429,-1,13,13.6,-1,1,-1,15.7143,-1,16,5.83333,0.999931,0,-1,1.14286,-1,14,5.66667,0.0973265,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,18,7.85714,0.924607,0,-1,1.42857,-1,15,11.1667,-1,1,-1,5.57143,-1,21,7.5,-1,0,-1,2.57143,-1,
16,6.33333,0.88615,0,-1,1.71429,-1,13,13.6,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.913404,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,18,7.85714,-1,0,-1,1.42857,-1,15,11.1667,0.847283,0,-1,5.57143,-1,21,7.5,0.515014,0,-1,2.57143,-1,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,0.339979,0,-1,15.7143,-1,16,5.83333,0.999934,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.0251189,0,-1,3,-1,18,7.85714,0.357905,0,-1,1.42857,-1,15,11.1667,0.0441216,0,-1,5.57143,-1,22,7.16667,0.33861,1,-1,2.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,0.319186,0,-1,15.7143,-1,16,5.83333,0.212838,0,-1,1.14286,-1,14,5.66667,0.120685,0,-1,1.28571,-1,13,13.5,-1,0,-1,3.85714,-1,14,11.2,0.51425,0,-1,30.8571,-1,13,9.16667,0.909203,0,-1,3,-1,19,7.42857,0.316977,1,-1,1.42857,-1,15,11.1667,0.997239,0,-1,5.57143,-1,22,7.16667,0.448624,0,-1,2.42857,-1,
16,6.33333,-1,0,0.425,1.71429,0.736842,13,13.6,0.223304,0,0.265,15.7143,0.473684,16,5.83333,0.0243756,0,0.0225,1.14286,0.263158,14,5.66667,0.120685,0,0.1825,1.28571,0.368421,13,13.5,0.923792,0,0.4075,3.85714,0.526316,14,11.2,0.169954,0,0.6025,30.8571,0.947368,13,9.16667,1,0,0.6975,3,0.947368,20,6.85714,0.932237,1,0.17,1,0.421053,15,11.1667,0.54994,0,0.535,5.57143,0.947368,22,7.16667,-1,0,0.26,2.42857,0.578947,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,1,0,-1,15.7143,-1,16,5.83333,0.999999,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,0.631054,0,-1,3.85714,-1,14,11.2,0.929928,0,-1,30.8571,-1,13,9.16667,0.972495,0,-1,3,-1,20,6.85714,0.89012,0,-1,1,-1,15,11.1667,0.997561,0,-1,5.57143,-1,22,7.16667,0.021566,0,-1,2.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,0.176957,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,13,13.5,0.740551,0,-1,3.85714,-1,14,11.2,0.929928,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,0.88528,0,-1,1,-1,15,11.1667,0.899501,0,-1,5.57143,-1,22,7.16667,0.0215456,0,-1,2.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,0.232575,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.504581,0,-1,1.28571,-1,13,13.5,0.775621,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.790803,0,-1,3,-1,20,6.85714,0.910861,0,-1,1,-1,15,11.1667,0.99792,0,-1,5.57143,-1,23,5.5,0.0212346,1,-1,1.42857,-1,
16,6.33333,0.965456,0,-1,1.71429,-1,13,13.6,0.617697,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.0221653,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,-1,0,-1,30.8571,-1,13,9.16667,0.790803,0,-1,3,-1,20,6.85714,0.94143,0,-1,1,-1,15,11.1667,0.273568,0,-1,5.57143,-1,23,5.5,0.222797,0,-1,1.42857,-1,
16,6.33333,-1,0,0.425,1.71429,0.736842,13,13.6,-1,0,0.265,15.7143,0.473684,16,5.83333,1,0,0.0225,1.14286,0.263158,14,5.66667,0.50682,0,0.1825,1.28571,0.368421,13,13.5,-1,0,0.4075,3.85714,0.526316,14,11.2,0.801918,0,0.6025,30.8571,0.947368,13,9.16667,0.936813,0,0.6975,3,0.947368,20,6.85714,-1,0,0.17,1,0.421053,16,10.6667,0.784317,1,0.535,5,0.947368,23,5.5,0.998321,0,0.0625,1.42857,0.263158,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,-1,0,-1,15.7143,-1,16,5.83333,1,0,-1,1.14286,-1,14,5.66667,0.865585,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,0.976497,0,-1,30.8571,-1,13,9.16667,0.994694,0,-1,3,-1,20,6.85714,0.497627,0,-1,1,-1,16,10.6667,0.773102,0,-1,5,-1,23,5.5,0.0233201,0,-1,1.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,13,13.6,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.0208358,0,-1,1.28571,-1,13,13.5,1,0,-1,3.85714,-1,14,11.2,0.928758,0,-1,30.8571,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,1,0,-1,1,-1,16,10.6667,0.677351,0,-1,5,-1,23,5.5,0.794727,0,-1,1.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,14,9.4,0.725687,1,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.0222672,0,-1,1.28571,-1,14,12.3333,-1,1,-1,3.57143,-1,15,11,0.026467,1,-1,30.8571,-1,13,9.16667,0.0188994,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,16,10.6667,0.47106,0,-1,5,-1,23,5.5,-1,0,-1,1.42857,-1,
16,6.33333,-1,0,-1,1.71429,-1,14,9.4,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,0.286804,0,-1,1.28571,-1,14,12.3333,0.498839,0,-1,3.57143,-1,16,10.4,0.522486,1,-1,30.8571,-1,13,9.16667,0.0248712,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,16,10.6667,0.992769,0,-1,5,-1,23,5.5,-1,0,-1,1.42857,-1,
16,6.33333,0.990295,0,0.425,1.71429,0.736842,14,9.4,-1,0,0.265,15.7143,0.473684,16,5.83333,-1,0,0.0225,1.14286,0.263158,14,5.66667,0.286804,0,0.1825,1.28571,0.368421,14,12.3333,-1,0,0.285,3.57143,0.684211,17,9.6,0.758803,1,0.5975,30.8571,0.947368,13,9.16667,0.997613,0,0.6975,3,0.947368,20,6.85714,-1,0,0.17,1,0.421053,16,10.6667,-1,0,0.535,5,0.947368,23,5.5,0.0174932,0,0.0625,1.42857,0.263158,
16,6.33333,0.120304,0,-1,1.71429,-1,14,9.4,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,0.169904,0,-1,3.57143,-1,18,8.4,0.795482,1,-1,30.2857,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,16,10.6667,-1,0,-1,5,-1,23,5.5,0.918977,0,-1,1.42857,-1,
16,6.33333,0.994725,0,-1,1.71429,-1,14,9.4,-1,0,-1,15.7143,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,0.2332,0,-1,3.57143,-1,18,8.4,0.828342,0,-1,30.2857,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,17,15.5714,-1,1,-1,5,-1,23,5.5,0.83271,0,-1,1.42857,-1,
16,6.33333,0.871397,0,-1,1.71429,-1,14,9.4,0.0300338,0,-1,15.7143,-1,16,5.83333,0.99374,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,0.166721,0,-1,3.57143,-1,18,8.4,0.424685,0,-1,30.2857,-1,13,9.16667,0.999952,0,-1,3,-1,20,6.85714,0.0714871,0,-1,1,-1,17,15.5714,-1,0,-1,5,-1,23,5.5,0.0621498,0,-1,1.42857,-1,
16,6.33333,0.513042,0,-1,1.71429,-1,14,9.4,0.0197308,0,-1,15.7143,-1,16,5.83333,0.0626593,0,-1,1.14286,-1,14,5.66667,0.91627,0,-1,1.28571,-1,14,12.3333,1,0,-1,3.57143,-1,18,8.4,-1,0,-1,30.2857,-1,13,9.16667,0.999952,0,-1,3,-1,20,6.85714,0.672199,0,-1,1,-1,17,15.5714,-1,0,-1,5,-1,23,5.5,0.0621498,0,-1,1.42857,-1,
16,6.33333,0.169577,0,0.425,1.71429,0.736842,14,9.4,1,0,0.265,15.7143,0.473684,16,5.83333,0.972902,0,0.0225,1.14286,0.263158,14,5.66667,-1,0,0.1825,1.28571,0.368421,14,12.3333,0.0417814,0,0.285,3.57143,0.684211,18,8.4,-1,0,0.5825,30.2857,0.947368,13,9.16667,-1,0,0.6975,3,0.947368,20,6.85714,0.83793,0,0.17,1,0.421053,17,15.5714,-1,0,0.535,5,0.947368,23,5.5,-1,0,0.0625,1.42857,0.263158,
17,11.8571,1,1,-1,1.71429,-1,15,7.2,0.931401,1,-1,15.4286,-1,16,5.83333,0.972902,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,0.0259155,0,-1,3.57143,-1,18,8.4,0.154668,0,-1,30.2857,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,17,15.5714,-1,0,-1,5,-1,24,5.5,0.979658,1,-1,1.42857,-1,
17,11.8571,0.747148,0,-1,1.71429,-1,15,7.2,-1,0,-1,15.4286,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,0.022148,0,-1,3.57143,-1,18,8.4,-1,0,-1,30.2857,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,17,15.5714,0.998347,0,-1,5,-1,24,5.5,-1,0,-1,1.42857,-1,
17,11.8571,0.772967,0,-1,1.71429,-1,15,7.2,-1,0,-1,15.4286,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,1,0,-1,3.57143,-1,19,6.8,-1,1,-1,29.4286,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,-1,0,-1,1,-1,17,15.5714,-1,0,-1,5,-1,25,5.5,-1,1,-1,1.42857,-1,
17,11.8571,0.0804484,0,-1,1.71429,-1,15,7.2,-1,0,-1,15.4286,-1,16,5.83333,-1,0,-1,1.14286,-1,14,5.66667,-1,0,-1,1.28571,-1,14,12.3333,1,0,-1,3.57143,-1,19,6.8,-1,0,-1,29.4286,-1,13,9.16667,-1,0,-1,3,-1,20,6.85714,0.0312335,0,-1,1,-1,17,15.5714,-1,0,-1,5,-1,25,5.5,-1,0,-1,1.42857,-1,
