CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,
10,48.75,0.126657,0,-1,71.1818,-1,13,53.125,-1,1,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,0.528986,0,-1,71.1818,-1,13,53.125,-1,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,0.125005,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,0.89549,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,0.900589,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,0.32901,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,-1,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,0.0867877,0,-1,49.8182,-1,8,45.6667,-1,0,-1,77.5455,-1,
10,48.75,0.259078,0,-1,71.1818,-1,13,53.125,0.964381,0,-1,49.8182,-1,9,45.3333,0.827247,1,-1,77.4545,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,-1,0,-1,49.8182,-1,9,45.3333,-1,0,-1,77.4545,-1,
10,48.75,-1,0,-1,71.1818,-1,13,53.125,-1,0,-1,49.8182,-1,9,45.3333,-1,0,-1,77.4545,-1,
10,48.75,-1,0,-1,71.1818,-1,14,49.5,-1,1,-1,49.8182,-1,10,45,-1,1,-1,77.3636,-1,
11,43.5,0.737047,1,-1,70.5455,-1,14,49.5,0.692393,0,-1,49.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,0.263606,0,-1,70.5455,-1,14,49.5,0.500328,0,-1,49.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,14,49.5,0.947158,0,-1,49.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,14,49.5,-1,0,-1,49.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,14,49.5,-1,0,-1,49.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,14,49.5,0.52356,0,-1,49.8182,-1,10,45,0.0716156,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,14,49.5,0.547512,0,-1,49.8182,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,0.263606,0,-1,70.5455,-1,15,45.625,0.626405,1,-1,48.8182,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,16,53.7778,-1,1,-1,48.8182,-1,10,45,1,0,-1,77.3636,-1,
11,43.5,-1,0,-1,70.5455,-1,16,53.7778,0.818101,0,-1,48.8182,-1,10,45,-1,0,-1,77.3636,-1,
11,43.5,-1,0,0.886667,70.5455,1,17,53.5556,0.998864,1,0.881111,48.7273,0.95,10,45,-1,0,0.783333,77.3636,0.85,
