,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9
281,72,6.33333,0.642383,0,-1.0,1.8571400000000002,-1.0,111,8.25,0.28227199999999997,0,-1.0,17.4286,-1.0,96,7.75,0.999757,0,-1.0,17.1429,-1.0,41,11.2,0.9998229999999999,0,-1.0,17.0,-1.0,97,9.25,0.526868,1,-1.0,18.0,-1.0,80,10.1429,0.682631,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.999201,0,-1.0,3.8571400000000002,-1.0,80,8,0.42599799999999993,0,-1.0,17.4286,-1.0,157,7.75,0.146587,0,-1.0,17.0,-1.0,97,13.8,0.509576,0,-1.0,4.42857,-1.0,74,16.5,0.999875,0,-1.0,5.57143,-1.0,79,9.33333,1.0,0,-1.0,3.28571,-1.0,59,12.25,0.500831,0,-1.0,2.71429,-1.0,90,11.4286,0.0808816,0,-1.0,3.4285699999999997,-1.0,89,17.2857,1.0,0,-1.0,4.71429,-1.0,113,9.8,0.836093,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999733,0,-1.0,16.7143,-1.0,101,14.4,0.9996389999999999,0,-1.0,5.14286,-1.0,110,7.25,0.6722229999999999,0,-1.0,17.2857,-1.0,49,12.1667,0.9995280000000001,0,-1.0,3.71429,-1.0,55,8.75,0.0492021,0,-1.0,17.4286,-1.0,57,8.28571,0.999994,0,-1.0,2.8571400000000002,-1.0,92,7.25,0.059349400000000004,1,-1.0,2.0,-1.0,77,7,-1.0,0,-1.0,16.5714,-1.0,60,6.83333,0.012745600000000001,0,-1.0,15.5714,-1.0,63,8.5,0.9359049999999999,1,-1.0,17.5714,-1.0,118,9.2,0.193359,0,-1.0,4.14286,-1.0,162,24.5,0.832686,1,-1.0,21.8571,-1.0,63,15.3333,0.956327,0,-1.0,3.8571400000000002,-1.0,49,11.5714,0.8669030000000001,0,-1.0,2.0,-1.0
282,73,6.33333,0.68242,1,-1.0,1.8571400000000002,-1.0,111,8.25,0.7066979999999999,0,-1.0,17.4286,-1.0,96,7.75,-1.0,0,-1.0,17.1429,-1.0,41,11.2,-1.0,0,-1.0,17.0,-1.0,97,9.25,0.40420700000000004,0,-1.0,18.0,-1.0,80,10.1429,0.659408,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.9996430000000001,0,-1.0,3.8571400000000002,-1.0,81,8,0.9109700000000001,1,-1.0,17.4286,-1.0,157,7.75,0.8366520000000001,0,-1.0,17.0,-1.0,98,13.8,0.9006049999999999,1,-1.0,4.42857,-1.0,74,16.5,0.9993040000000001,0,-1.0,5.57143,-1.0,79,9.33333,0.9501350000000001,0,-1.0,3.28571,-1.0,60,11.5,0.670639,1,-1.0,2.71429,-1.0,90,11.4286,0.07573010000000001,0,-1.0,3.4285699999999997,-1.0,89,17.2857,1.0,0,-1.0,4.71429,-1.0,114,9.8,0.6996939999999999,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999732,0,-1.0,16.7143,-1.0,101,14.4,-1.0,0,-1.0,5.14286,-1.0,110,7.25,0.36642800000000003,0,-1.0,17.2857,-1.0,49,12.1667,0.9993,0,-1.0,3.71429,-1.0,55,8.75,0.314259,0,-1.0,17.4286,-1.0,57,8.28571,0.9587479999999999,0,-1.0,2.8571400000000002,-1.0,93,7.25,0.0603444,1,-1.0,2.0,-1.0,77,7,0.999757,0,-1.0,16.5714,-1.0,60,6.83333,0.0119431,0,-1.0,15.5714,-1.0,63,8.5,0.185475,0,-1.0,17.5714,-1.0,118,9.2,0.00691706,0,-1.0,4.14286,-1.0,163,24.5,1.0,1,-1.0,21.8571,-1.0,63,15.3333,0.9133620000000001,0,-1.0,3.8571400000000002,-1.0,50,11.5714,0.9329790000000001,1,-1.0,2.0,-1.0
283,73,6.33333,0.542772,0,-1.0,1.8571400000000002,-1.0,112,8.25,0.833285,1,-1.0,17.4286,-1.0,96,7.75,-1.0,0,-1.0,17.1429,-1.0,41,11.2,-1.0,0,-1.0,17.0,-1.0,98,9.25,0.577745,1,-1.0,18.0,-1.0,80,10.1429,0.6410640000000001,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.9993059999999999,0,-1.0,3.8571400000000002,-1.0,81,8,0.00248969,0,-1.0,17.4286,-1.0,158,7.75,-1.0,1,-1.0,17.0,-1.0,98,13.8,0.349898,0,-1.0,4.42857,-1.0,74,16.5,0.999757,0,-1.0,5.57143,-1.0,79,9.33333,1.0,0,-1.0,3.28571,-1.0,60,11.5,0.5504979999999999,0,-1.0,2.71429,-1.0,90,11.4286,0.029617400000000002,0,-1.0,3.4285699999999997,-1.0,89,17.2857,1.0,0,-1.0,4.71429,-1.0,115,9.8,0.8359260000000001,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999732,0,-1.0,16.7143,-1.0,101,14.4,0.999408,0,-1.0,5.14286,-1.0,111,7.25,0.644212,1,-1.0,17.2857,-1.0,49,12.1667,0.999194,0,-1.0,3.71429,-1.0,55,8.75,0.624858,0,-1.0,17.4286,-1.0,57,8.28571,1.0,0,-1.0,2.8571400000000002,-1.0,94,7.25,-1.0,1,-1.0,2.0,-1.0,77,7,-1.0,0,-1.0,16.5714,-1.0,60,6.83333,0.013171700000000001,0,-1.0,15.5714,-1.0,63,8.5,0.959261,0,-1.0,17.5714,-1.0,119,9.2,0.857906,1,-1.0,4.14286,-1.0,164,24.5,-1.0,1,-1.0,21.8571,-1.0,63,15.3333,0.869108,0,-1.0,3.8571400000000002,-1.0,51,11.5714,0.9826309999999999,1,-1.0,2.0,-1.0
284,73,6.33333,0.271201,0,-1.0,1.8571400000000002,-1.0,112,8.25,0.1796,0,-1.0,17.4286,-1.0,96,7.75,-1.0,0,-1.0,17.1429,-1.0,41,11.2,0.999936,0,-1.0,17.0,-1.0,98,9.25,0.524137,0,-1.0,18.0,-1.0,80,10.1429,0.45679,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.99976,0,-1.0,3.8571400000000002,-1.0,82,8,0.828594,1,-1.0,17.4286,-1.0,159,7.75,0.8349,1,-1.0,17.0,-1.0,99,13.8,0.777144,1,-1.0,4.42857,-1.0,74,16.5,-1.0,0,-1.0,5.57143,-1.0,79,9.33333,0.621777,0,-1.0,3.28571,-1.0,60,11.5,0.309635,0,-1.0,2.71429,-1.0,90,11.4286,0.073749,0,-1.0,3.4285699999999997,-1.0,89,17.2857,1.0,0,-1.0,4.71429,-1.0,116,9.8,0.8358459999999999,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.998167,0,-1.0,16.7143,-1.0,101,14.4,0.9995200000000001,0,-1.0,5.14286,-1.0,111,7.25,0.356074,0,-1.0,17.2857,-1.0,49,12.1667,-1.0,0,-1.0,3.71429,-1.0,56,8.75,0.9955,1,-1.0,17.4286,-1.0,58,8.28571,0.9646459999999999,1,-1.0,2.8571400000000002,-1.0,94,7.25,0.00975496,0,-1.0,2.0,-1.0,77,7,0.9999950000000001,0,-1.0,16.5714,-1.0,60,6.83333,0.012787,0,-1.0,15.5714,-1.0,63,8.5,0.00243258,0,-1.0,17.5714,-1.0,119,9.2,0.397135,0,-1.0,4.14286,-1.0,165,24.5,0.832649,1,-1.0,21.8571,-1.0,63,15.3333,0.993374,0,-1.0,3.8571400000000002,-1.0,51,11.5714,0.055523,0,-1.0,2.0,-1.0
285,74,6.33333,0.335972,1,0.5025,1.8571400000000002,0.717949,113,8.25,1.0,1,0.765,17.4286,0.8205129999999999,96,7.75,-1.0,0,0.59,17.1429,0.8461540000000001,41,11.2,-1.0,0,0.5175,17.0,0.794872,98,9.25,0.700625,0,0.585,18.0,0.897436,81,10.1429,0.8324450000000001,1,0.705,2.8571400000000002,0.717949,54,10.6667,0.9995299999999999,0,0.6275,3.8571400000000002,0.8717950000000001,83,8,0.57296,1,0.72,17.4286,0.8205129999999999,160,7.75,0.91581,1,0.5125,17.0,0.8205129999999999,99,13.8,0.590874,0,0.5625,4.42857,0.74359,74,16.5,0.999757,0,0.57,5.57143,0.666667,79,9.33333,0.950166,0,0.5425,3.28571,0.692308,60,11.5,0.24096900000000002,0,0.4425,2.71429,0.794872,90,11.4286,0.0159191,0,0.7325,3.4285699999999997,0.923077,90,17.2857,1.0,1,0.5275,4.71429,0.74359,117,9.8,1.0,1,0.4975,3.4285699999999997,0.641026,39,6.5,0.9996389999999999,0,0.5175,16.7143,0.717949,101,14.4,0.9898520000000001,0,0.7775,5.14286,0.8205129999999999,112,7.25,0.629603,1,0.585,17.2857,0.717949,49,12.1667,0.999525,0,0.48,3.71429,0.717949,56,8.75,0.8318409999999999,0,0.7525,17.4286,0.794872,58,8.28571,1.0,0,0.4375,2.8571400000000002,0.897436,94,7.25,0.995139,0,0.32,2.0,0.5897439999999999,77,7,0.9999950000000001,0,0.7025,16.5714,0.769231,60,6.83333,0.012787,0,0.4925,15.5714,0.74359,63,8.5,0.5949939999999999,0,0.5175,17.5714,0.641026,119,9.2,0.00320005,0,0.7125,4.14286,0.974359,166,24.5,0.693087,1,0.8525,21.8571,1.0,63,15.3333,0.203953,0,0.7625,3.8571400000000002,0.8717950000000001,51,11.5714,1.0,0,0.365,2.0,0.230769
286,74,6.33333,0.470307,0,-1.0,1.8571400000000002,-1.0,113,8.25,0.268804,0,-1.0,17.4286,-1.0,96,7.75,0.9998370000000001,0,-1.0,17.1429,-1.0,41,11.2,0.999017,0,-1.0,17.0,-1.0,99,9.25,0.996755,1,-1.0,18.0,-1.0,81,10.1429,0.364533,0,-1.0,2.8571400000000002,-1.0,54,10.6667,-1.0,0,-1.0,3.8571400000000002,-1.0,84,8,0.8093090000000001,1,-1.0,17.4286,-1.0,161,7.75,0.834867,1,-1.0,17.0,-1.0,100,13.8,0.704021,1,-1.0,4.42857,-1.0,74,16.5,0.999876,0,-1.0,5.57143,-1.0,79,9.33333,1.0,0,-1.0,3.28571,-1.0,60,11.5,-1.0,0,-1.0,2.71429,-1.0,90,11.4286,0.0292387,0,-1.0,3.4285699999999997,-1.0,90,17.2857,1.0,0,-1.0,4.71429,-1.0,118,9.8,-1.0,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999527,0,-1.0,16.7143,-1.0,101,14.4,0.999758,0,-1.0,5.14286,-1.0,112,7.25,0.563653,0,-1.0,17.2857,-1.0,49,12.1667,0.9995280000000001,0,-1.0,3.71429,-1.0,56,8.75,0.34918000000000005,0,-1.0,17.4286,-1.0,58,8.28571,1.0,0,-1.0,2.8571400000000002,-1.0,94,7.25,0.995942,0,-1.0,2.0,-1.0,77,7,0.9996510000000001,0,-1.0,16.5714,-1.0,60,6.83333,0.997375,0,-1.0,15.5714,-1.0,64,8.5,0.802216,1,-1.0,17.5714,-1.0,120,9.2,0.59768,1,-1.0,4.14286,-1.0,167,24.5,1.0,1,-1.0,21.8571,-1.0,63,15.3333,0.298246,0,-1.0,3.8571400000000002,-1.0,52,11.5714,-1.0,1,-1.0,2.0,-1.0
287,74,6.33333,0.591264,0,-1.0,1.8571400000000002,-1.0,114,8.25,1.0,1,-1.0,17.4286,-1.0,96,7.75,0.999706,0,-1.0,17.1429,-1.0,41,11.2,0.999936,0,-1.0,17.0,-1.0,99,9.25,0.187273,0,-1.0,18.0,-1.0,82,10.1429,0.790975,1,-1.0,2.8571400000000002,-1.0,54,10.6667,0.9993,0,-1.0,3.8571400000000002,-1.0,84,8,0.639655,0,-1.0,17.4286,-1.0,162,7.75,0.834894,1,-1.0,17.0,-1.0,101,13.8,0.812958,1,-1.0,4.42857,-1.0,74,16.5,0.9974719999999999,0,-1.0,5.57143,-1.0,79,9.33333,0.313349,0,-1.0,3.28571,-1.0,60,11.5,0.17106300000000002,0,-1.0,2.71429,-1.0,90,11.4286,0.03167,0,-1.0,3.4285699999999997,-1.0,90,17.2857,1.0,0,-1.0,4.71429,-1.0,119,9.8,0.835516,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999876,0,-1.0,16.7143,-1.0,101,14.4,0.9995209999999999,0,-1.0,5.14286,-1.0,112,7.25,0.0490919,0,-1.0,17.2857,-1.0,49,12.1667,0.9996379999999999,0,-1.0,3.71429,-1.0,56,8.75,0.287968,0,-1.0,17.4286,-1.0,58,8.28571,0.963253,0,-1.0,2.8571400000000002,-1.0,94,7.25,0.9943139999999999,0,-1.0,2.0,-1.0,77,7,0.9999899999999999,0,-1.0,16.5714,-1.0,60,6.83333,0.577145,0,-1.0,15.5714,-1.0,64,8.5,0.5548069999999999,0,-1.0,17.5714,-1.0,121,9.2,0.7707189999999999,1,-1.0,4.14286,-1.0,168,24.5,0.8324360000000001,1,-1.0,21.8571,-1.0,63,15.3333,0.9975780000000001,0,-1.0,3.8571400000000002,-1.0,52,11.5714,0.904862,0,-1.0,2.0,-1.0
288,75,6.33333,0.346587,1,-1.0,1.8571400000000002,-1.0,114,8.25,0.00297475,0,-1.0,17.4286,-1.0,96,7.75,-1.0,0,-1.0,17.1429,-1.0,41,11.2,0.998245,0,-1.0,17.0,-1.0,99,9.25,0.535508,0,-1.0,18.0,-1.0,82,10.1429,0.418271,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.9993049999999999,0,-1.0,3.8571400000000002,-1.0,84,8,0.532181,0,-1.0,17.4286,-1.0,163,7.75,1.0,1,-1.0,17.0,-1.0,101,13.8,0.00358105,0,-1.0,4.42857,-1.0,74,16.5,0.988246,0,-1.0,5.57143,-1.0,79,9.33333,1.0,0,-1.0,3.28571,-1.0,61,11.25,0.164858,1,-1.0,2.71429,-1.0,90,11.4286,0.021578299999999998,0,-1.0,3.4285699999999997,-1.0,91,17.2857,1.0,1,-1.0,4.71429,-1.0,120,9.8,1.0,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999758,0,-1.0,16.7143,-1.0,101,14.4,0.999757,0,-1.0,5.14286,-1.0,112,7.25,0.634933,0,-1.0,17.2857,-1.0,49,12.1667,0.999769,0,-1.0,3.71429,-1.0,57,8.75,0.710118,1,-1.0,17.4286,-1.0,59,8.28571,0.9736889999999999,1,-1.0,2.8571400000000002,-1.0,94,7.25,0.950415,0,-1.0,2.0,-1.0,77,7,0.999657,0,-1.0,16.5714,-1.0,60,6.83333,0.624899,0,-1.0,15.5714,-1.0,64,8.5,0.6392439999999999,0,-1.0,17.5714,-1.0,122,9.2,-1.0,1,-1.0,4.14286,-1.0,169,24.5,1.0,1,-1.0,21.8571,-1.0,63,15.3333,0.9959600000000001,0,-1.0,3.8571400000000002,-1.0,52,11.5714,0.018753799999999998,0,-1.0,2.0,-1.0
289,75,6.33333,0.316963,0,-1.0,1.8571400000000002,-1.0,115,8.25,0.688488,1,-1.0,17.4286,-1.0,96,7.75,0.9996290000000001,0,-1.0,17.1429,-1.0,41,11.2,0.9982409999999999,0,-1.0,17.0,-1.0,99,9.25,0.543209,0,-1.0,18.0,-1.0,82,10.1429,0.615837,0,-1.0,2.8571400000000002,-1.0,54,10.6667,0.999641,0,-1.0,3.8571400000000002,-1.0,84,8,0.00260943,0,-1.0,17.4286,-1.0,163,7.75,0.0028463,0,-1.0,17.0,-1.0,101,13.8,0.670449,0,-1.0,4.42857,-1.0,74,16.5,0.988246,0,-1.0,5.57143,-1.0,79,9.33333,0.950131,0,-1.0,3.28571,-1.0,61,11.25,0.254718,0,-1.0,2.71429,-1.0,90,11.4286,0.019477200000000004,0,-1.0,3.4285699999999997,-1.0,91,17.2857,1.0,0,-1.0,4.71429,-1.0,121,9.8,0.835361,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.0361946,0,-1.0,16.7143,-1.0,101,14.4,0.9480459999999999,0,-1.0,5.14286,-1.0,112,7.25,0.619101,0,-1.0,17.2857,-1.0,49,12.1667,0.999849,0,-1.0,3.71429,-1.0,57,8.75,0.9757809999999999,0,-1.0,17.4286,-1.0,59,8.28571,1.0,0,-1.0,2.8571400000000002,-1.0,95,7.25,0.942249,1,-1.0,2.0,-1.0,77,7,1.0,0,-1.0,16.5714,-1.0,61,6.66667,-1.0,1,-1.0,15.4286,-1.0,64,8.5,0.59987,0,-1.0,17.5714,-1.0,123,9.2,0.837192,1,-1.0,4.14286,-1.0,170,24.5,0.693498,1,-1.0,21.8571,-1.0,64,15.3333,0.801966,1,-1.0,3.8571400000000002,-1.0,52,11.5714,0.931494,0,-1.0,2.0,-1.0
290,75,6.33333,0.631662,0,0.5025,1.8571400000000002,0.717949,115,8.25,0.36296300000000004,0,0.765,17.4286,0.8205129999999999,96,7.75,0.9994149999999999,0,0.59,17.1429,0.8461540000000001,41,11.2,0.9949870000000001,0,0.5175,17.0,0.794872,99,9.25,0.583363,0,0.585,18.0,0.897436,82,10.1429,0.762884,0,0.705,2.8571400000000002,0.717949,54,10.6667,0.9981129999999999,0,0.6275,3.8571400000000002,0.8717950000000001,84,8,0.6795770000000001,0,0.72,17.4286,0.794872,164,7.75,0.698512,1,0.5125,17.0,0.794872,101,13.8,0.582908,0,0.5625,4.42857,0.692308,74,16.5,0.999757,0,0.57,5.57143,0.666667,80,9.33333,0.996475,1,0.5425,3.28571,0.74359,62,11.25,0.365107,1,0.4525,2.71429,0.794872,90,11.4286,0.021823,0,0.7325,3.4285699999999997,0.923077,91,17.2857,1.0,0,0.5275,4.71429,0.74359,122,9.8,0.698267,1,0.4975,3.4285699999999997,0.5897439999999999,39,6.5,0.951801,0,0.5175,16.7143,0.717949,101,14.4,0.999876,0,0.7775,5.14286,0.8205129999999999,112,7.25,0.00248182,0,0.585,17.2857,0.717949,49,12.1667,0.9995430000000001,0,0.48,3.71429,0.717949,57,8.75,0.332379,0,0.7525,17.4286,0.8205129999999999,59,8.28571,1.0,0,0.4375,2.8571400000000002,0.8717950000000001,95,7.25,0.0549378,0,0.32,2.0,0.5897439999999999,77,7,1.0,0,0.7025,16.5714,0.769231,61,6.66667,0.639239,0,0.49,15.4286,0.74359,64,8.5,0.50915,0,0.5175,17.5714,0.666667,124,9.2,0.837349,1,0.7125,4.14286,0.974359,171,24.5,0.832501,1,0.8525,21.8571,1.0,64,15.3333,0.182868,0,0.7625,3.8571400000000002,0.897436,52,11.5714,0.840059,0,0.365,2.0,0.12820499999999999
291,75,6.33333,0.750653,0,-1.0,1.8571400000000002,-1.0,115,8.25,0.32975,0,-1.0,17.4286,-1.0,96,7.75,0.9988610000000001,0,-1.0,17.1429,-1.0,41,11.2,1.0,0,-1.0,17.0,-1.0,100,9.25,0.9994540000000001,1,-1.0,18.0,-1.0,83,10.1429,0.937197,1,-1.0,2.8571400000000002,-1.0,54,10.6667,-1.0,0,-1.0,3.8571400000000002,-1.0,85,8,0.830182,1,-1.0,17.4286,-1.0,165,7.75,0.834983,1,-1.0,17.0,-1.0,101,13.8,0.72372,0,-1.0,4.42857,-1.0,75,20.8571,0.00669867,1,-1.0,5.57143,-1.0,80,9.33333,0.0468734,0,-1.0,3.28571,-1.0,62,11.25,0.441709,0,-1.0,2.71429,-1.0,90,11.4286,0.0162896,0,-1.0,3.4285699999999997,-1.0,91,17.2857,1.0,0,-1.0,4.71429,-1.0,123,9.8,0.835261,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.9999459999999999,0,-1.0,16.7143,-1.0,101,14.4,0.999876,0,-1.0,5.14286,-1.0,112,7.25,0.516763,0,-1.0,17.2857,-1.0,49,12.1667,0.999584,0,-1.0,3.71429,-1.0,57,8.75,0.5809340000000001,0,-1.0,17.4286,-1.0,60,8.28571,0.999627,1,-1.0,2.8571400000000002,-1.0,95,7.25,0.9990950000000001,0,-1.0,2.0,-1.0,77,7,1.0,0,-1.0,16.5714,-1.0,61,6.66667,0.954852,0,-1.0,15.4286,-1.0,64,8.5,0.00269705,0,-1.0,17.5714,-1.0,125,9.2,0.8373799999999999,1,-1.0,4.14286,-1.0,172,24.5,0.693126,1,-1.0,21.8571,-1.0,64,15.3333,0.627984,0,-1.0,3.8571400000000002,-1.0,52,11.5714,0.0224311,0,-1.0,2.0,-1.0
292,75,6.33333,0.0871317,0,-1.0,1.8571400000000002,-1.0,115,8.25,0.663978,0,-1.0,17.4286,-1.0,96,7.75,0.999749,0,-1.0,17.1429,-1.0,41,11.2,0.999883,0,-1.0,17.0,-1.0,101,9.25,0.577584,1,-1.0,18.0,-1.0,83,10.1429,0.600427,0,-1.0,2.8571400000000002,-1.0,54,10.6667,-1.0,0,-1.0,3.8571400000000002,-1.0,86,8,0.9762370000000001,1,-1.0,17.4286,-1.0,165,7.75,0.766262,0,-1.0,17.0,-1.0,102,13.8,0.992915,1,-1.0,4.42857,-1.0,75,20.8571,0.9996440000000001,0,-1.0,5.57143,-1.0,80,9.33333,1.0,0,-1.0,3.28571,-1.0,62,11.25,0.25142,0,-1.0,2.71429,-1.0,90,11.4286,0.016120699999999998,0,-1.0,3.4285699999999997,-1.0,92,17.2857,1.0,1,-1.0,4.71429,-1.0,124,9.8,0.698087,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.999714,0,-1.0,16.7143,-1.0,101,14.4,0.9996389999999999,0,-1.0,5.14286,-1.0,112,7.25,0.33391,0,-1.0,17.2857,-1.0,50,12.1667,0.95047,1,-1.0,3.71429,-1.0,58,8.75,0.7360800000000001,1,-1.0,17.4286,-1.0,60,8.28571,0.9999819999999999,0,-1.0,2.8571400000000002,-1.0,95,7.25,0.99761,0,-1.0,2.0,-1.0,77,7,0.999763,0,-1.0,16.5714,-1.0,61,6.66667,0.895892,0,-1.0,15.4286,-1.0,64,8.5,0.07226489999999999,0,-1.0,17.5714,-1.0,125,9.2,0.00375462,0,-1.0,4.14286,-1.0,173,24.5,0.83265,1,-1.0,21.8571,-1.0,64,15.3333,0.42000699999999996,0,-1.0,3.8571400000000002,-1.0,53,11.5714,0.9849829999999999,1,-1.0,2.0,-1.0
293,75,6.33333,0.0684987,0,-1.0,1.8571400000000002,-1.0,115,8.25,0.483163,0,-1.0,17.4286,-1.0,96,7.75,0.999626,0,-1.0,17.1429,-1.0,41,11.2,0.996664,0,-1.0,17.0,-1.0,101,9.25,0.00278735,0,-1.0,18.0,-1.0,83,10.1429,0.397355,0,-1.0,2.8571400000000002,-1.0,54,10.6667,-1.0,0,-1.0,3.8571400000000002,-1.0,86,8,0.439461,0,-1.0,17.4286,-1.0,165,7.75,0.176055,0,-1.0,17.0,-1.0,102,13.8,0.00353515,0,-1.0,4.42857,-1.0,75,20.8571,0.9998969999999999,0,-1.0,5.57143,-1.0,80,9.33333,0.709104,0,-1.0,3.28571,-1.0,63,11.25,0.537802,1,-1.0,2.71429,-1.0,90,11.4286,0.0150785,0,-1.0,3.4285699999999997,-1.0,92,17.2857,1.0,0,-1.0,4.71429,-1.0,125,9.8,0.8349530000000001,1,-1.0,3.4285699999999997,-1.0,39,6.5,0.7578090000000001,0,-1.0,16.7143,-1.0,101,14.4,0.999758,0,-1.0,5.14286,-1.0,113,7.25,0.992713,1,-1.0,17.2857,-1.0,50,12.1667,0.999835,0,-1.0,3.71429,-1.0,58,8.75,0.6954239999999999,0,-1.0,17.4286,-1.0,60,8.28571,1.0,0,-1.0,2.8571400000000002,-1.0,95,7.25,0.9981469999999999,0,-1.0,2.0,-1.0,78,13.6667,0.9999709999999999,1,-1.0,4.57143,-1.0,61,6.66667,-1.0,0,-1.0,15.4286,-1.0,65,8.5,0.7398279999999999,1,-1.0,17.5714,-1.0,126,9.2,0.8371629999999999,1,-1.0,4.14286,-1.0,174,24.5,1.0,1,-1.0,21.8571,-1.0,65,10.5,0.439945,1,-1.0,3.71429,-1.0,53,11.5714,0.9489129999999999,0,-1.0,2.0,-1.0
