CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,CounterExamples_25,Specificity_25,PRev_25,Pos_25,VarDist_25,RuleDist_25,PlanDist_25,CounterExamples_26,Specificity_26,PRev_26,Pos_26,VarDist_26,RuleDist_26,PlanDist_26,CounterExamples_27,Specificity_27,PRev_27,Pos_27,VarDist_27,RuleDist_27,PlanDist_27,CounterExamples_28,Specificity_28,PRev_28,Pos_28,VarDist_28,RuleDist_28,PlanDist_28,CounterExamples_29,Specificity_29,PRev_29,Pos_29,VarDist_29,RuleDist_29,PlanDist_29,CounterExamples_30,Specificity_30,PRev_30,Pos_30,VarDist_30,RuleDist_30,PlanDist_30,CounterExamples_31,Specificity_31,PRev_31,Pos_31,VarDist_31,RuleDist_31,PlanDist_31,CounterExamples_32,Specificity_32,PRev_32,Pos_32,VarDist_32,RuleDist_32,PlanDist_32,CounterExamples_33,Specificity_33,PRev_33,Pos_33,VarDist_33,RuleDist_33,PlanDist_33,CounterExamples_34,Specificity_34,PRev_34,Pos_34,VarDist_34,RuleDist_34,PlanDist_34,CounterExamples_35,Specificity_35,PRev_35,Pos_35,VarDist_35,RuleDist_35,PlanDist_35,CounterExamples_36,Specificity_36,PRev_36,Pos_36,VarDist_36,RuleDist_36,PlanDist_36,CounterExamples_37,Specificity_37,PRev_37,Pos_37,VarDist_37,RuleDist_37,PlanDist_37,CounterExamples_38,Specificity_38,PRev_38,Pos_38,VarDist_38,RuleDist_38,PlanDist_38,CounterExamples_39,Specificity_39,PRev_39,Pos_39,VarDist_39,RuleDist_39,PlanDist_39,CounterExamples_40,Specificity_40,PRev_40,Pos_40,VarDist_40,RuleDist_40,PlanDist_40,CounterExamples_41,Specificity_41,PRev_41,Pos_41,VarDist_41,RuleDist_41,PlanDist_41,CounterExamples_42,Specificity_42,PRev_42,Pos_42,VarDist_42,RuleDist_42,PlanDist_42,CounterExamples_43,Specificity_43,PRev_43,Pos_43,VarDist_43,RuleDist_43,PlanDist_43,CounterExamples_44,Specificity_44,PRev_44,Pos_44,VarDist_44,RuleDist_44,PlanDist_44,CounterExamples_45,Specificity_45,PRev_45,Pos_45,VarDist_45,RuleDist_45,PlanDist_45,CounterExamples_46,Specificity_46,PRev_46,Pos_46,VarDist_46,RuleDist_46,PlanDist_46,CounterExamples_47,Specificity_47,PRev_47,Pos_47,VarDist_47,RuleDist_47,PlanDist_47,CounterExamples_48,Specificity_48,PRev_48,Pos_48,VarDist_48,RuleDist_48,PlanDist_48,CounterExamples_49,Specificity_49,PRev_49,Pos_49,VarDist_49,RuleDist_49,PlanDist_49,
49,7.42857,-1,0,0.4325,2.14286,0.820513,46,6.2,-1,0,0.4525,15.8571,0.769231,46,8.33333,-1,0,0.2875,2.85714,0.666667,63,9.28571,-1,0,0.73,3.85714,0.871795,56,6.71429,-1,0,0.2675,1.42857,0.564103,45,5.66667,-1,0,0.1875,1.57143,0.230769,49,6,-1,0,0.21,1.57143,0.307692,73,6.16667,-1,0,0.55,2,0.615385,62,6.5,-1,0,0.46,1.85714,0.615385,52,6.57143,-1,0,0.4725,1.57143,0.435897,59,8.14286,-1,0,0.3375,2.14286,0.51282,77,6.71429,-1,0,0.5725,1.71429,0.589744,55,6.85714,-1,0,0.525,1.85714,0.692308,58,7,-1,0,0.3725,1.14286,0.589744,40,7,-1,0,0.565,1.85714,0.666667,47,6.83333,-1,0,0.3225,2.14286,0.564103,52,6.85714,-1,0,0.2875,1.71429,0.666667,42,6.66667,-1,0,0.285,2.14286,0.666667,45,19.2857,-1,0,0.7275,4,0.846154,60,6.71429,-1,0,0.44,1.57143,0.794872,60,7.14286,-1,0,0.2975,2.28571,0.615385,56,6.42857,-1,0,0.2525,1.85714,0.74359,45,7.22222,-1,0,0.33,1.42857,0.794872,52,5.66667,-1,0,0.18,1.57143,0.615385,51,8.28571,-1,0,0.51,2.42857,0.769231,52,6.28571,-1,0,0.37,1.28571,0.717949,50,6.85714,-1,0,0.5675,1.71429,0.923077,63,6.42857,-1,0,0.26,1.28571,0.717949,59,6.71429,-1,0,0.3875,1.57143,0.692308,45,17.2,-1,0,0.6675,18.1429,0.948718,48,12.25,-1,0,0.3875,1.85714,0.897436,68,7,-1,0,0.265,1.71429,0.794872,58,7.14286,-1,0,0.6275,1.85714,0.871795,55,6.28571,-1,0,0.385,1.28571,0.666667,70,12.1429,-1,0,0.4,2.28571,0.564103,48,6.85714,-1,0,0.35,1.57143,0.666667,65,6.14286,-1,0,0.195,1.14286,0.282051,54,7.14286,-1,0,0.3275,2,0.564103,70,6.85714,-1,0,0.43,1.57143,0.846154,50,6,-1,0,0.2875,1.57143,0.435897,57,7.5,-1,0,0.445,2.57143,0.461538,47,5.66667,-1,0,0.18,1.57143,0.333333,51,8.14286,-1,0,0.575,2.28571,0.923077,51,6.875,-1,0,0.2975,1.57143,0.282051,51,6.28571,-1,0,0.3025,1.28571,0.384615,52,7.66667,-1,0,0.545,2.71429,0.74359,59,7.16667,-1,0,0.6675,2.28571,0.871795,49,6.14286,-1,0,0.365,1.14286,0.487179,44,6.5,-1,0,0.38,2,0.615385,41,7.28571,-1,0,0.465,2,0.871795,
49,7.42857,-1,0,-1,2.14286,-1,46,6.2,-1,0,-1,15.8571,-1,46,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,56,6.71429,-1,0,-1,1.42857,-1,46,5.66667,-1,0,-1,1.57143,-1,49,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,52,6.57143,-1,0,-1,1.57143,-1,59,8.14286,-1,0,-1,2.14286,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,58,7,-1,0,-1,1.14286,-1,41,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,52,6.85714,-1,0,-1,1.71429,-1,43,6.5,-1,0,-1,2,-1,45,19.2857,-1,0,-1,4,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,56,6.42857,-1,0,-1,1.85714,-1,45,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,51,8.28571,-1,0,-1,2.42857,-1,53,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,59,6.71429,-1,0,-1,1.57143,-1,45,17.2,-1,0,-1,18.1429,-1,48,12.25,-1,0,-1,1.85714,-1,68,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,55,6.28571,-1,0,-1,1.28571,-1,71,12.1429,-1,0,-1,2.28571,-1,48,6.85714,-1,0,-1,1.57143,-1,65,6.14286,-1,0,-1,1.14286,-1,54,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,58,7.33333,-1,0,-1,2.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,51,8.14286,-1,0,-1,2.28571,-1,52,6.875,-1,0,-1,1.57143,-1,51,6.28571,-1,0,-1,1.28571,-1,52,7.66667,-1,0,-1,2.71429,-1,60,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,41,7.28571,-1,0,-1,2,-1,
49,7.42857,-1,0,-1,2.14286,-1,46,6.2,-1,0,-1,15.8571,-1,46,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,56,6.71429,-1,0,-1,1.42857,-1,46,5.66667,-1,0,-1,1.57143,-1,49,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,52,6.57143,-1,0,-1,1.57143,-1,59,8.14286,-1,0,-1,2.14286,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,59,7,-1,0,-1,1.14286,-1,41,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,52,6.85714,-1,0,-1,1.71429,-1,43,6.5,-1,0,-1,2,-1,45,19.2857,-1,0,-1,4,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,45,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,51,8.28571,-1,0,-1,2.42857,-1,53,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,45,17.2,-1,0,-1,18.1429,-1,49,10.25,-1,0,-1,1.85714,-1,68,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,55,6.28571,-1,0,-1,1.28571,-1,72,9,-1,0,-1,2.28571,-1,48,6.85714,-1,0,-1,1.57143,-1,65,6.14286,-1,0,-1,1.14286,-1,54,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,58,7.33333,-1,0,-1,2.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,51,8.14286,-1,0,-1,2.28571,-1,52,6.875,-1,0,-1,1.57143,-1,51,6.28571,-1,0,-1,1.28571,-1,52,7.66667,-1,0,-1,2.71429,-1,60,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,41,7.28571,-1,0,-1,2,-1,
49,7.42857,-1,0,-1,2.14286,-1,47,12.3333,-1,0,-1,3.85714,-1,47,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,46,5.66667,-1,0,-1,1.57143,-1,49,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,53,6.57143,-1,0,-1,1.57143,-1,59,8.14286,-1,0,-1,2.14286,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,59,7,-1,0,-1,1.14286,-1,41,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,46,17.4286,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,45,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,52,8.14286,-1,0,-1,2.28571,-1,53,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,45,17.2,-1,0,-1,18.1429,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,55,6.28571,-1,0,-1,1.28571,-1,72,9,-1,0,-1,2.28571,-1,48,6.85714,-1,0,-1,1.57143,-1,66,6.14286,-1,0,-1,1.14286,-1,54,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,51,10.8571,-1,0,-1,1.71429,-1,58,7.33333,-1,0,-1,2.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,51,8.14286,-1,0,-1,2.28571,-1,52,6.875,-1,0,-1,1.57143,-1,51,6.28571,-1,0,-1,1.28571,-1,52,7.66667,-1,0,-1,2.71429,-1,61,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,42,7.28571,-1,0,-1,2,-1,
49,7.42857,-1,0,-1,2.14286,-1,47,12.3333,-1,0,-1,3.85714,-1,47,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,46,5.66667,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,53,6.57143,-1,0,-1,1.57143,-1,60,7.14286,-1,0,-1,1.57143,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,59,7,-1,0,-1,1.14286,-1,41,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,47,14,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,45,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.71429,-1,53,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,46,21.8333,-1,0,-1,6,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,55,6.28571,-1,0,-1,1.28571,-1,72,9,-1,0,-1,2.28571,-1,48,6.85714,-1,0,-1,1.57143,-1,66,6.14286,-1,0,-1,1.14286,-1,55,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,52,7.71429,-1,0,-1,1.71429,-1,58,7.33333,-1,0,-1,2.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,52,7.14286,-1,0,-1,2,-1,52,6.875,-1,0,-1,1.57143,-1,51,6.28571,-1,0,-1,1.28571,-1,52,7.66667,-1,0,-1,2.71429,-1,61,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,42,7.28571,-1,0,-1,2,-1,
49,7.42857,-1,0,0.4325,2.14286,0.820513,48,12.3333,-1,0,0.4525,3.85714,0.769231,48,8.33333,-1,0,0.2875,2.85714,0.666667,63,9.28571,-1,0,0.73,3.85714,0.871795,57,6.71429,-1,0,0.2675,1.42857,0.538462,47,5.66667,-1,0,0.1875,1.57143,0.230769,50,6,-1,0,0.21,1.57143,0.307692,73,6.16667,-1,0,0.55,2,0.615385,62,6.5,-1,0,0.46,1.85714,0.615385,53,6.57143,-1,0,0.4725,1.57143,0.435897,60,7.14286,-1,0,0.2525,1.57143,0.461538,77,6.71429,-1,0,0.5725,1.71429,0.589744,55,6.85714,-1,0,0.525,1.85714,0.692308,59,7,-1,0,0.3725,1.14286,0.589744,41,7,-1,0,0.565,1.85714,0.666667,47,6.83333,-1,0,0.3225,2.14286,0.564103,53,6.71429,-1,0,0.215,1.57143,0.487179,43,6.5,-1,0,0.21,2,0.641026,47,14,-1,0,0.7,2.71429,0.74359,60,6.71429,-1,0,0.44,1.57143,0.794872,61,6.28571,-1,0,0.29,1.85714,0.615385,57,6.42857,-1,0,0.2525,1.85714,0.74359,46,7.22222,-1,0,0.33,1.42857,0.794872,52,5.66667,-1,0,0.18,1.57143,0.615385,53,7,-1,0,0.425,1.71429,0.641026,53,6.28571,-1,0,0.37,1.28571,0.692308,51,6.85714,-1,0,0.5675,1.71429,0.923077,63,6.42857,-1,0,0.26,1.28571,0.717949,60,6.71429,-1,0,0.3875,1.57143,0.692308,47,28.6667,-1,0,0.795,9.71429,0.974359,49,10.25,-1,0,0.3875,1.85714,0.897436,69,7,-1,0,0.265,1.71429,0.794872,58,7.14286,-1,0,0.6275,1.85714,0.871795,55,6.28571,-1,0,0.385,1.28571,0.666667,73,6.57143,-1,0,0.3575,1.57143,0.538462,48,6.85714,-1,0,0.35,1.57143,0.666667,66,6.14286,-1,0,0.195,1.14286,0.307692,56,7.14286,-1,0,0.3275,2,0.538462,70,6.85714,-1,0,0.43,1.57143,0.846154,52,7.71429,-1,0,0.385,1.71429,0.487179,58,7.33333,-1,0,0.4425,2.42857,0.51282,47,5.66667,-1,0,0.18,1.57143,0.333333,53,7,-1,0,0.4925,1.85714,0.820513,52,6.875,-1,0,0.2975,1.57143,0.358974,52,6.28571,-1,0,0.3025,1.28571,0.384615,52,7.66667,-1,0,0.545,2.71429,0.74359,61,7.16667,-1,0,0.6675,2.28571,0.871795,49,6.14286,-1,0,0.365,1.14286,0.487179,45,6.57143,-1,0,0.4325,2,0.564103,42,7.28571,-1,0,0.465,2,0.897436,
50,7.28571,-1,0,-1,2,-1,48,12.3333,-1,0,-1,3.85714,-1,48,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,53,6.57143,-1,0,-1,1.57143,-1,60,7.14286,-1,0,-1,1.57143,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,60,7,-1,0,-1,1.14286,-1,41,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,47,14,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,46,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.71429,-1,53,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,48,26.1667,-1,0,-1,9.14286,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,56,6.28571,-1,0,-1,1.28571,-1,73,6.57143,-1,0,-1,1.57143,-1,48,6.85714,-1,0,-1,1.57143,-1,66,6.14286,-1,0,-1,1.14286,-1,56,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,52,7.71429,-1,0,-1,1.71429,-1,58,7.33333,-1,0,-1,2.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.85714,-1,52,6.875,-1,0,-1,1.57143,-1,52,6.28571,-1,0,-1,1.28571,-1,52,7.66667,-1,0,-1,2.71429,-1,61,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,42,7.28571,-1,0,-1,2,-1,
50,7.28571,-1,0,-1,2,-1,48,12.3333,-1,0,-1,3.85714,-1,48,8.33333,-1,0,-1,2.85714,-1,63,9.28571,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,54,6.57143,-1,0,-1,1.57143,-1,60,7.14286,-1,0,-1,1.57143,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,60,7,-1,0,-1,1.14286,-1,42,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,47,14,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,46,7.22222,-1,0,-1,1.42857,-1,52,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.71429,-1,54,6.28571,-1,0,-1,1.28571,-1,51,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,49,21.6667,-1,0,-1,8.28571,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,58,7.14286,-1,0,-1,1.85714,-1,56,6.28571,-1,0,-1,1.28571,-1,74,6.57143,-1,0,-1,1.57143,-1,48,6.85714,-1,0,-1,1.57143,-1,66,6.14286,-1,0,-1,1.14286,-1,56,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,52,7.71429,-1,0,-1,1.71429,-1,59,6.33333,-1,0,-1,2,-1,47,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.85714,-1,52,6.875,-1,0,-1,1.57143,-1,52,6.28571,-1,0,-1,1.28571,-1,53,7.66667,-1,0,-1,2.71429,-1,62,7.16667,-1,0,-1,2.28571,-1,49,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,42,7.28571,-1,0,-1,2,-1,
51,7,-1,0,-1,1.71429,-1,48,12.3333,-1,0,-1,3.85714,-1,48,8.33333,-1,0,-1,2.85714,-1,64,13.25,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,47,5.66667,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,62,6.5,-1,0,-1,1.85714,-1,54,6.57143,-1,0,-1,1.57143,-1,60,7.14286,-1,0,-1,1.57143,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,61,7,-1,0,-1,1.14286,-1,42,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,47,14,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,61,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,46,7.22222,-1,0,-1,1.42857,-1,53,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.71429,-1,54,6.28571,-1,0,-1,1.28571,-1,52,6.85714,-1,0,-1,1.71429,-1,63,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,49,21.6667,-1,0,-1,8.28571,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,59,7.14286,-1,0,-1,1.85714,-1,56,6.28571,-1,0,-1,1.28571,-1,74,6.57143,-1,0,-1,1.57143,-1,49,6.42857,-1,0,-1,1.28571,-1,66,6.14286,-1,0,-1,1.14286,-1,57,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,52,7.71429,-1,0,-1,1.71429,-1,59,6.33333,-1,0,-1,2,-1,47,5.66667,-1,0,-1,1.57143,-1,54,6.85714,-1,0,-1,1.71429,-1,53,6.875,-1,0,-1,1.57143,-1,52,6.28571,-1,0,-1,1.28571,-1,53,7.66667,-1,0,-1,2.71429,-1,62,7.16667,-1,0,-1,2.28571,-1,50,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,43,7.14286,-1,0,-1,1.85714,-1,
51,7,-1,0,-1,1.71429,-1,49,12.3333,-1,0,-1,3.85714,-1,48,8.33333,-1,0,-1,2.85714,-1,64,13.25,-1,0,-1,3.85714,-1,57,6.71429,-1,0,-1,1.42857,-1,48,5.66667,-1,0,-1,1.57143,-1,50,6,-1,0,-1,1.57143,-1,73,6.16667,-1,0,-1,2,-1,63,6.5,-1,0,-1,1.85714,-1,55,6.57143,-1,0,-1,1.57143,-1,60,7.14286,-1,0,-1,1.57143,-1,77,6.71429,-1,0,-1,1.71429,-1,55,6.85714,-1,0,-1,1.85714,-1,61,7,-1,0,-1,1.14286,-1,42,7,-1,0,-1,1.85714,-1,47,6.83333,-1,0,-1,2.14286,-1,53,6.71429,-1,0,-1,1.57143,-1,43,6.5,-1,0,-1,2,-1,48,13.2857,-1,0,-1,2.71429,-1,60,6.71429,-1,0,-1,1.57143,-1,62,6.28571,-1,0,-1,1.85714,-1,57,6.42857,-1,0,-1,1.85714,-1,46,7.22222,-1,0,-1,1.42857,-1,53,5.66667,-1,0,-1,1.57143,-1,53,7,-1,0,-1,1.71429,-1,54,6.28571,-1,0,-1,1.28571,-1,52,6.85714,-1,0,-1,1.71429,-1,64,6.42857,-1,0,-1,1.28571,-1,60,6.71429,-1,0,-1,1.57143,-1,50,17,-1,0,-1,8.28571,-1,49,10.25,-1,0,-1,1.85714,-1,69,7,-1,0,-1,1.71429,-1,60,7,-1,0,-1,1.71429,-1,56,6.28571,-1,0,-1,1.28571,-1,74,6.57143,-1,0,-1,1.57143,-1,50,6.42857,-1,0,-1,1.28571,-1,66,6.14286,-1,0,-1,1.14286,-1,57,7.14286,-1,0,-1,2,-1,70,6.85714,-1,0,-1,1.57143,-1,52,7.71429,-1,0,-1,1.71429,-1,59,6.33333,-1,0,-1,2,-1,47,5.66667,-1,0,-1,1.57143,-1,54,6.85714,-1,0,-1,1.71429,-1,54,6.875,-1,0,-1,1.57143,-1,52,6.28571,-1,0,-1,1.28571,-1,53,7.66667,-1,0,-1,2.71429,-1,62,7.16667,-1,0,-1,2.28571,-1,51,6.14286,-1,0,-1,1.14286,-1,45,6.57143,-1,0,-1,2,-1,44,7.14286,-1,0,-1,1.85714,-1,
